,frame,x,y
0,1,861,359
1,1,865,376
2,1,870,393
3,1,877,409
4,1,888,421
5,1,905,428
6,1,926,429
7,1,947,429
8,1,966,428
9,1,981,424
10,1,993,418
11,1,1003,409
12,1,1010,397
13,1,1012,382
14,1,1011,366
15,1,1008,350
16,1,1003,335
17,1,885,327
18,1,893,318
19,1,905,312
20,1,919,310
21,1,932,312
22,1,949,310
23,1,959,304
24,1,970,301
25,1,980,302
26,1,990,307
27,1,945,325
28,1,948,331
29,1,952,336
30,1,956,343
31,1,942,364
32,1,950,364
33,1,956,363
34,1,961,361
35,1,966,359
36,1,901,336
37,1,908,331
38,1,917,329
39,1,926,332
40,1,919,334
41,1,910,336
42,1,959,326
43,1,965,320
44,1,973,319
45,1,980,322
46,1,975,324
47,1,967,325
48,1,933,389
49,1,944,379
50,1,953,372
51,1,958,372
52,1,963,370
53,1,971,373
54,1,980,379
55,1,973,380
56,1,967,382
57,1,962,383
58,1,957,385
59,1,947,387
60,1,937,387
61,1,954,380
62,1,959,379
63,1,964,378
64,1,976,378
65,1,965,375
66,1,960,376
67,1,955,378
0,2,863,358
1,2,867,375
2,2,873,392
3,2,879,408
4,2,890,420
5,2,906,427
6,2,928,429
7,2,949,428
8,2,968,426
9,2,984,421
10,2,995,414
11,2,1005,406
12,2,1011,393
13,2,1012,378
14,2,1011,363
15,2,1007,348
16,2,1003,333
17,2,884,328
18,2,892,317
19,2,904,311
20,2,919,309
21,2,932,310
22,2,951,307
23,2,961,301
24,2,972,298
25,2,983,299
26,2,992,305
27,2,947,324
28,2,951,330
29,2,954,335
30,2,959,342
31,2,944,364
32,2,952,363
33,2,959,362
34,2,963,361
35,2,967,358
36,2,901,335
37,2,908,329
38,2,917,327
39,2,927,332
40,2,919,334
41,2,910,336
42,2,960,325
43,2,967,317
44,2,975,316
45,2,982,320
46,2,977,323
47,2,969,324
48,2,935,391
49,2,947,383
50,2,955,377
51,2,959,377
52,2,963,375
53,2,970,376
54,2,979,380
55,2,972,379
56,2,967,379
57,2,963,381
58,2,959,383
59,2,949,387
60,2,939,389
61,2,956,384
62,2,960,383
63,2,964,381
64,2,975,379
65,2,965,374
66,2,961,375
67,2,957,377
0,3,864,361
1,3,868,379
2,3,874,395
3,3,882,410
4,3,892,423
5,3,907,431
6,3,928,433
7,3,950,432
8,3,969,430
9,3,986,424
10,3,999,418
11,3,1010,409
12,3,1015,396
13,3,1015,379
14,3,1013,362
15,3,1010,344
16,3,1006,327
17,3,881,333
18,3,887,322
19,3,899,315
20,3,913,312
21,3,927,313
22,3,943,307
23,3,954,300
24,3,967,297
25,3,980,298
26,3,990,305
27,3,938,323
28,3,941,329
29,3,944,336
30,3,948,343
31,3,938,363
32,3,945,363
33,3,952,362
34,3,957,359
35,3,963,356
36,3,898,338
37,3,903,332
38,3,912,329
39,3,922,332
40,3,914,335
41,3,906,338
42,3,956,323
43,3,963,316
44,3,971,314
45,3,979,317
46,3,973,320
47,3,965,322
48,3,934,393
49,3,942,380
50,3,948,374
51,3,954,373
52,3,960,370
53,3,969,372
54,3,980,379
55,3,973,381
56,3,966,382
57,3,961,384
58,3,955,386
59,3,946,389
60,3,938,390
61,3,950,380
62,3,956,378
63,3,962,376
64,3,976,378
65,3,963,377
66,3,958,378
67,3,952,380
0,4,867,355
1,4,870,373
2,4,874,391
3,4,879,408
4,4,889,421
5,4,904,429
6,4,925,431
7,4,946,430
8,4,965,430
9,4,981,428
10,4,994,423
11,4,1006,415
12,4,1012,403
13,4,1015,389
14,4,1014,374
15,4,1013,360
16,4,1011,345
17,4,897,326
18,4,907,318
19,4,920,314
20,4,934,314
21,4,948,317
22,4,967,318
23,4,976,314
24,4,987,314
25,4,996,316
26,4,1002,323
27,4,959,328
28,4,961,333
29,4,963,338
30,4,966,344
31,4,949,362
32,4,957,363
33,4,964,363
34,4,969,362
35,4,975,361
36,4,912,336
37,4,920,331
38,4,929,330
39,4,938,335
40,4,930,337
41,4,921,337
42,4,971,334
43,4,979,329
44,4,987,329
45,4,993,334
46,4,987,335
47,4,979,335
48,4,935,387
49,4,948,377
50,4,957,373
51,4,964,373
52,4,969,372
53,4,975,376
54,4,981,385
55,4,975,383
56,4,969,383
57,4,964,384
58,4,958,384
59,4,948,385
60,4,939,386
61,4,957,380
62,4,964,380
63,4,969,379
64,4,978,383
65,4,969,378
66,4,964,378
67,4,958,379
0,5,870,350
1,5,872,369
2,5,876,387
3,5,882,404
4,5,891,418
5,5,906,427
6,5,927,429
7,5,948,430
8,5,966,430
9,5,983,427
10,5,996,422
11,5,1007,414
12,5,1013,402
13,5,1016,387
14,5,1016,373
