,frame,x,y
0,1,756,471
1,1,758,485
2,1,760,500
3,1,763,514
4,1,771,525
5,1,784,532
6,1,799,535
7,1,817,536
8,1,834,536
9,1,850,534
10,1,863,531
11,1,875,526
12,1,883,517
13,1,888,505
14,1,889,491
15,1,888,477
16,1,887,463
17,1,775,434
18,1,782,424
19,1,793,418
20,1,806,416
21,1,818,420
22,1,839,418
23,1,850,414
24,1,861,416
25,1,870,422
26,1,876,431
27,1,832,434
28,1,833,439
29,1,834,443
30,1,835,448
31,1,820,467
32,1,828,467
33,1,835,467
34,1,841,467
35,1,847,467
36,1,789,447
37,1,797,443
38,1,804,442
39,1,812,444
40,1,805,446
41,1,797,446
42,1,847,443
43,1,854,441
44,1,860,442
45,1,866,445
46,1,860,445
47,1,854,444
48,1,808,496
49,1,819,485
50,1,829,478
51,1,835,480
52,1,842,479
53,1,850,485
54,1,857,497
55,1,849,498
56,1,842,499
57,1,835,499
58,1,828,499
59,1,819,498
60,1,813,495
61,1,829,488
62,1,835,488
63,1,842,488
64,1,853,495
65,1,841,489
66,1,835,490
67,1,829,489
0,2,755,471
1,2,757,486
2,2,759,501
3,2,762,515
4,2,770,526
5,2,782,533
6,2,797,536
7,2,815,537
8,2,833,536
9,2,849,534
10,2,862,531
11,2,874,526
12,2,883,516
13,2,887,504
14,2,888,491
15,2,888,478
16,2,887,464
17,2,774,435
18,2,782,425
19,2,792,419
20,2,805,417
21,2,818,419
22,2,838,417
23,2,849,415
24,2,860,417
25,2,869,422
26,2,874,431
27,2,830,434
28,2,831,439
29,2,832,443
30,2,833,447
31,2,819,467
32,2,826,466
33,2,833,466
34,2,839,466
35,2,845,466
36,2,788,447
37,2,795,444
38,2,802,443
39,2,810,444
40,2,803,446
41,2,796,447
42,2,846,443
43,2,853,442
44,2,859,443
45,2,865,445
46,2,859,445
47,2,853,444
48,2,807,498
49,2,818,485
50,2,828,479
51,2,834,480
52,2,840,478
53,2,848,484
54,2,855,498
55,2,848,499
56,2,841,499
57,2,834,499
58,2,827,499
59,2,818,499
60,2,812,496
61,2,828,489
62,2,834,488
63,2,840,488
64,2,851,496
65,2,840,489
66,2,834,490
67,2,827,490
0,3,751,468
1,3,752,484
2,3,755,500
3,3,759,514
4,3,767,526
5,3,779,534
6,3,794,538
7,3,812,540
8,3,831,539
9,3,847,536
10,3,861,531
11,3,871,524
12,3,879,513
13,3,884,500
14,3,885,487
15,3,885,472
16,3,884,458
17,3,768,436
18,3,775,425
19,3,786,419
20,3,799,417
21,3,810,420
22,3,833,418
23,3,845,415
24,3,856,415
25,3,866,420
26,3,871,430
27,3,825,435
28,3,826,440
29,3,827,445
30,3,829,450
31,3,813,469
32,3,821,469
33,3,828,470
34,3,835,469
35,3,842,468
36,3,782,448
37,3,789,444
38,3,796,443
39,3,803,444
40,3,797,446
41,3,790,447
42,3,842,442
43,3,849,440
44,3,855,441
45,3,861,444
46,3,855,443
47,3,849,443
48,3,803,500
49,3,814,487
50,3,824,481
51,3,830,482
52,3,837,481
53,3,845,486
54,3,851,498
55,3,845,500
56,3,837,501
57,3,830,501
58,3,823,501
59,3,814,501
60,3,808,498
61,3,824,491
62,3,830,490
63,3,837,490
64,3,847,496
65,3,837,491
66,3,830,492
67,3,824,492
0,4,750,471
1,4,752,486
2,4,754,501
3,4,758,515
4,4,766,526
5,4,777,533
6,4,792,537
7,4,810,538
8,4,828,537
9,4,844,535
10,4,858,531
11,4,869,525
12,4,878,516
13,4,882,503
14,4,884,489
15,4,884,476
16,4,883,462
17,4,767,436
18,4,774,426
19,4,784,419
20,4,797,417
21,4,809,420
22,4,831,417
23,4,843,414
24,4,854,415
25,4,863,420
26,4,869,428
27,4,823,434
28,4,824,439
29,4,825,443
30,4,827,448
31,4,812,468
32,4,819,468
33,4,826,468
34,4,833,467
35,4,839,467
36,4,781,447
37,4,788,443
38,4,795,442
39,4,803,444
40,4,796,446
41,4,789,447
42,4,840,441
43,4,847,439
44,4,854,439
45,4,859,443
46,4,854,443
47,4,847,443
48,4,802,499
49,4,813,487
50,4,822,480
51,4,828,481
52,4,835,480
53,4,842,486
54,4,850,498
55,4,842,499
56,4,835,499
57,4,828,500
58,4,821,500
59,4,812,501
60,4,806,497
61,4,822,490
62,4,828,489
63,4,835,489
64,4,846,496
65,4,834,490
66,4,827,491
67,4,822,491
0,5,751,473
1,5,753,488
2,5,755,502
3,5,759,516
4,5,765,527
5,5,776,535
6,5,791,538
7,5,808,539
8,5,826,538
9,5,843,536
10,5,856,533
11,5,868,527
12,5,876,518
13,5,881,506
14,5,882,492
15,5,882,478
16,5,882,464
17,5,766,437
18,5,772,426
19,5,783,419
20,5,796,417
21,5,807,420
22,5,829,417
23,5,840,414
24,5,852,415
25,5,862,420
26,5,868,430
27,5,822,434
28,5,823,438
29,5,824,442
30,5,825,446
31,5,811,467
32,5,819,467
33,5,825,467
34,5,832,466
35,5,838,466
36,5,780,448
37,5,787,443
38,5,794,442
39,5,801,445
40,5,795,446
41,5,788,447
42,5,840,442
43,5,847,438
44,5,853,439
45,5,859,443
46,5,854,443
47,5,847,443
48,5,800,500
49,5,811,487
50,5,821,481
51,5,827,482
52,5,833,481
53,5,841,486
54,5,849,499
55,5,841,500
56,5,833,500
57,5,826,500
58,5,820,501
59,5,811,501
60,5,805,498
61,5,821,490
62,5,827,490
63,5,833,490
64,5,845,497
65,5,832,491
66,5,826,491
67,5,820,492
0,6,749,470
1,6,751,485
2,6,754,500
3,6,757,514
4,6,764,525
5,6,774,533
6,6,789,536
7,6,807,538
8,6,826,537
9,6,843,534
10,6,857,531
11,6,869,525
12,6,877,515
13,6,881,502
14,6,882,488
15,6,882,475
16,6,881,461
17,6,765,436
18,6,772,425
19,6,782,418
20,6,796,416
21,6,808,418
22,6,828,416
23,6,840,413
24,6,852,414
25,6,862,419
26,6,868,429
27,6,821,432
28,6,822,437
29,6,823,441
30,6,824,446
31,6,810,466
32,6,818,466
33,6,825,466
34,6,832,465
35,6,838,465
36,6,779,446
37,6,786,441
38,6,793,440
39,6,801,442
40,6,794,444
41,6,787,445
42,6,839,440
43,6,846,436
44,6,853,437
45,6,859,441
46,6,853,441
47,6,847,440
48,6,800,499
49,6,810,485
50,6,820,478
51,6,826,479
52,6,833,478
53,6,841,484
54,6,848,497
55,6,841,498
56,6,833,498
57,6,826,499
58,6,820,499
59,6,810,500
60,6,804,497
61,6,820,488
62,6,826,488
63,6,833,488
64,6,844,495
65,6,833,489
66,6,826,490
67,6,820,490
0,7,749,469
1,7,751,484
2,7,754,499
3,7,757,513
4,7,764,524
5,7,775,532
6,7,790,536
7,7,808,537
8,7,826,536
9,7,843,534
10,7,856,530
11,7,869,524
12,7,877,515
13,7,882,502
14,7,882,488
15,7,882,474
16,7,881,460
17,7,765,437
18,7,772,425
19,7,783,418
20,7,797,416
21,7,809,418
22,7,828,416
23,7,840,413
24,7,852,415
25,7,863,420
26,7,868,430
27,7,822,433
28,7,823,437
29,7,824,441
30,7,825,445
31,7,811,465
32,7,818,465
33,7,825,465
34,7,832,464
