,frame,x,y
0,1,807,529
1,1,806,547
2,1,808,565
3,1,813,581
4,1,823,595
5,1,837,606
6,1,852,616
7,1,869,622
8,1,888,624
9,1,905,620
10,1,916,613
11,1,926,602
12,1,934,590
13,1,941,576
14,1,945,562
15,1,946,546
16,1,946,531
17,1,833,489
18,1,843,477
19,1,855,470
20,1,870,468
21,1,883,473
22,1,896,473
23,1,907,472
24,1,918,475
25,1,927,482
26,1,931,492
27,1,892,490
28,1,893,495
29,1,895,500
30,1,896,505
31,1,878,524
32,1,886,526
33,1,894,528
34,1,900,527
35,1,905,525
36,1,848,501
37,1,855,496
38,1,863,495
39,1,869,498
40,1,863,499
41,1,856,500
42,1,903,499
43,1,911,497
44,1,917,499
45,1,923,504
46,1,916,502
47,1,910,501
48,1,870,568
49,1,876,546
50,1,887,537
51,1,893,538
52,1,898,537
53,1,907,547
54,1,908,569
55,1,905,581
56,1,898,587
57,1,892,588
58,1,885,587
59,1,876,580
60,1,875,565
61,1,887,548
62,1,892,547
63,1,897,548
64,1,904,567
65,1,897,576
66,1,892,577
67,1,886,576
0,2,802,531
1,2,802,550
2,2,804,568
3,2,810,585
4,2,820,599
5,2,834,610
6,2,851,618
7,2,869,624
8,2,888,625
9,2,904,622
10,2,917,614
11,2,930,604
12,2,940,593
13,2,947,578
14,2,950,562
15,2,950,545
16,2,949,529
17,2,829,491
18,2,838,479
19,2,851,472
20,2,866,470
21,2,879,475
22,2,894,475
23,2,906,473
24,2,917,475
25,2,927,482
26,2,933,492
27,2,889,491
28,2,890,497
29,2,892,503
30,2,894,509
31,2,877,528
32,2,884,529
33,2,891,530
34,2,897,529
35,2,902,528
36,2,844,502
37,2,852,497
38,2,860,496
39,2,867,499
40,2,860,500
41,2,853,501
42,2,901,500
43,2,909,497
44,2,916,499
45,2,922,505
46,2,915,503
47,2,908,502
48,2,867,569
49,2,874,548
50,2,885,539
51,2,890,540
52,2,896,539
53,2,905,549
54,2,907,570
55,2,904,582
56,2,896,588
57,2,890,588
58,2,884,587
59,2,874,581
60,2,872,567
61,2,885,550
62,2,890,549
63,2,895,550
64,2,903,568
65,2,896,576
66,2,890,576
67,2,885,575
0,3,800,532
1,3,800,550
2,3,802,569
3,3,807,586
4,3,818,600
5,3,833,612
6,3,848,620
7,3,866,627
8,3,884,628
9,3,901,624
10,3,914,616
11,3,927,607
12,3,938,595
13,3,945,581
14,3,947,565
15,3,948,548
16,3,947,531
17,3,825,495
18,3,834,483
19,3,847,475
20,3,862,473
21,3,877,477
22,3,891,478
23,3,903,476
24,3,915,479
25,3,925,485
26,3,931,495
27,3,886,494
28,3,888,500
29,3,889,506
30,3,891,512
31,3,873,530
32,3,881,531
33,3,888,532
34,3,895,531
35,3,900,531
36,3,842,505
37,3,849,500
38,3,857,499
39,3,864,502
40,3,857,503
41,3,850,504
42,3,900,503
43,3,907,501
44,3,914,503
45,3,920,508
46,3,913,506
47,3,906,505
48,3,865,572
49,3,871,551
50,3,882,541
51,3,887,542
52,3,892,541
53,3,901,552
54,3,903,574
55,3,900,585
56,3,893,591
57,3,887,592
58,3,881,591
59,3,871,584
60,3,870,570
61,3,882,553
62,3,887,552
63,3,892,553
64,3,899,571
65,3,892,579
66,3,887,579
67,3,881,578
0,4,800,531
1,4,800,549
2,4,802,567
3,4,807,583
4,4,818,595
5,4,831,606
6,4,846,615
7,4,863,620
8,4,881,621
9,4,897,617
10,4,908,609
11,4,918,598
12,4,927,586
13,4,933,573
14,4,935,558
15,4,937,543
16,4,937,529
17,4,823,491
18,4,833,479
19,4,846,471
20,4,861,470
21,4,874,473
22,4,889,473
23,4,901,472
24,4,912,475
25,4,921,482
26,4,925,493
27,4,883,490
28,4,885,495
29,4,887,499
30,4,889,505
31,4,871,523
32,4,879,524
33,4,886,525
34,4,892,525
35,4,897,525
36,4,839,502
37,4,847,498
38,4,854,497
39,4,861,499
40,4,855,500
41,4,847,501
42,4,895,500
43,4,903,499
44,4,910,501
45,4,915,505
46,4,909,503
47,4,903,502
48,4,862,564
49,4,869,544
50,4,881,535
51,4,886,536
52,4,892,536
53,4,901,545
54,4,903,566
55,4,899,578
56,4,891,585
57,4,884,586
58,4,878,585
59,4,868,578
60,4,866,563
61,4,881,545
62,4,886,545
63,4,892,546
64,4,899,564
65,4,891,574
66,4,885,575
67,4,879,574
0,5,799,514
1,5,800,531
2,5,802,548
3,5,806,564
4,5,816,576
5,5,828,585
6,5,843,591
7,5,858,594
8,5,874,594
9,5,885,591
10,5,893,584
11,5,900,574
12,5,906,564
13,5,911,554
14,5,914,542
15,5,917,532
16,5,918,520
17,5,824,491
18,5,833,479
19,5,846,472
20,5,860,471
21,5,874,475
22,5,886,474
23,5,896,472
24,5,906,473
25,5,914,478
26,5,917,488
27,5,882,490
28,5,884,496
29,5,885,502
30,5,887,508
31,5,870,523
32,5,877,524
33,5,882,524
34,5,887,523
35,5,891,522
36,5,839,500
37,5,847,497
38,5,855,496
39,5,861,498
40,5,855,499
41,5,847,500
42,5,891,497
43,5,898,496
44,5,904,497
45,5,909,500
46,5,903,499
47,5,898,498
48,5,858,556
49,5,867,543
50,5,877,536
51,5,881,537
52,5,886,535
53,5,890,541
54,5,891,554
55,5,889,561
56,5,885,566
57,5,880,567
58,5,875,567
59,5,866,564
60,5,863,555
61,5,876,544
62,5,881,544
63,5,885,543
64,5,888,553
65,5,885,556
66,5,881,558
67,5,876,558
0,6,800,526
1,6,800,544
2,6,801,562
3,6,806,579
4,6,817,594
5,6,831,606
6,6,848,615
7,6,865,622
8,6,882,624
9,6,898,620
10,6,911,610
11,6,925,600
12,6,937,587
13,6,944,573
14,6,946,556
15,6,945,539
16,6,943,523
17,6,826,492
18,6,834,479
19,6,847,472
20,6,862,471
21,6,875,475
22,6,888,475
23,6,900,473
24,6,912,475
25,6,922,481
26,6,927,492
27,6,885,490
28,6,886,496
29,6,888,502
30,6,889,508
31,6,875,529
32,6,881,529
33,6,887,530
34,6,892,530
35,6,897,530
36,6,842,500
37,6,850,496
38,6,857,495
39,6,864,498
40,6,858,499
41,6,850,499
42,6,898,499
43,6,905,497
44,6,912,499
45,6,918,503
46,6,911,502
47,6,905,501
48,6,866,567
49,6,872,549
50,6,882,541
51,6,887,542
52,6,892,542
53,6,900,551
54,6,903,571
55,6,899,580
56,6,892,585
57,6,886,585
58,6,880,583
59,6,872,578
60,6,869,566
61,6,882,551
62,6,887,551
63,6,892,552
64,6,899,569
65,6,891,574
66,6,886,574
67,6,881,572
0,7,801,529
1,7,801,546
2,7,802,564
3,7,806,581
4,7,817,595
5,7,831,606
6,7,848,614
7,7,865,622
8,7,884,623
9,7,900,619
10,7,914,611
11,7,928,601
12,7,939,589
13,7,945,575
14,7,947,559
15,7,946,541
16,7,945,525
17,7,826,494
18,7,834,481
19,7,848,474
20,7,863,473
21,7,877,475
22,7,890,476
23,7,903,475
24,7,916,477
25,7,926,484
26,7,932,496
27,7,886,490
28,7,887,496
29,7,889,501
30,7,890,506
31,7,875,525
32,7,882,526
33,7,889,527
34,7,894,527
35,7,899,527
36,7,843,501
37,7,851,497
38,7,858,496
39,7,865,499
40,7,858,499
41,7,851,500
42,7,900,500
43,7,907,498
44,7,914,500
45,7,919,504
46,7,913,503
47,7,907,501
48,7,866,566
49,7,873,546
50,7,883,538
51,7,888,540
52,7,894,539
53,7,903,549
54,7,905,569
55,7,902,579
56,7,894,584
57,7,887,585
58,7,881,583
59,7,872,577
60,7,870,564
61,7,883,549
62,7,888,549
63,7,894,550
64,7,901,567
65,7,893,573
66,7,887,573
67,7,882,572
0,8,800,531
1,8,801,549
2,8,803,567
3,8,808,584
4,8,818,597
5,8,832,608
6,8,849,616
7,8,867,622
8,8,886,623
9,8,903,618
10,8,917,609
11,8,930,599
12,8,940,586
13,8,946,571
14,8,948,555
15,8,947,538
16,8,945,522
17,8,825,495
18,8,834,481
19,8,847,473
20,8,863,470
21,8,877,474
22,8,891,474
23,8,904,471
24,8,916,473
25,8,926,481
26,8,931,493
27,8,887,490
28,8,889,495
29,8,891,499
30,8,893,504
31,8,876,524
32,8,883,525
33,8,891,525
34,8,896,525
35,8,901,524
36,8,843,503
37,8,851,498
38,8,859,497
39,8,866,500
40,8,859,502
41,8,851,503
42,8,898,500
43,8,905,497
44,8,913,498
45,8,919,503
46,8,913,503
47,8,905,502
48,8,867,567
49,8,874,544
50,8,885,535
51,8,891,536
52,8,896,535
53,8,905,545
54,8,907,565
55,8,904,579
56,8,896,585
57,8,890,586
58,8,884,586
59,8,874,579
60,8,872,564
61,8,885,545
62,8,890,545
63,8,896,545
64,8,903,564
65,8,895,575
66,8,890,576
67,8,884,575
0,9,804,523
1,9,804,542
2,9,804,561
3,9,808,579
4,9,819,593
5,9,834,605
6,9,850,613
7,9,868,619
8,9,886,619
9,9,902,616
10,9,916,608
11,9,930,598
12,9,940,585
13,9,945,570
14,9,946,553
15,9,945,536
16,9,944,519
17,9,828,489
18,9,837,476
19,9,851,470
20,9,866,471
21,9,880,474
22,9,892,475
23,9,905,473
24,9,916,473
25,9,928,478
26,9,932,490
27,9,888,488
28,9,889,494
29,9,890,500
30,9,891,507
31,9,877,527
32,9,883,528
33,9,889,529
34,9,895,529
35,9,900,528
36,9,844,498
37,9,851,493
38,9,859,492
39,9,866,495
40,9,859,497
41,9,852,497
42,9,900,496
43,9,908,493
44,9,915,495
45,9,920,499
46,9,914,499
47,9,907,498
48,9,869,568
49,9,876,552
50,9,885,545
51,9,889,546
52,9,895,545
53,9,903,553
54,9,905,570
55,9,902,578
56,9,895,581
57,9,889,581
58,9,883,580
59,9,875,576
60,9,873,567
61,9,885,555
62,9,889,555
63,9,895,555
64,9,901,568
65,9,894,570
66,9,889,570
67,9,884,569
0,10,800,531
1,10,801,550
2,10,802,568
3,10,807,585
4,10,818,597
5,10,832,607
6,10,849,616
7,10,867,622
8,10,886,624
9,10,903,620
10,10,918,612
11,10,931,601
12,10,941,588
13,10,946,573
14,10,948,555
15,10,947,538
16,10,945,521
17,10,826,493
18,10,834,480
19,10,849,473
20,10,865,472
21,10,879,476
22,10,891,475
23,10,903,473
24,10,916,473
25,10,927,480
26,10,933,491
27,10,887,488
28,10,889,492
29,10,891,497
30,10,892,503
31,10,876,523
32,10,883,524
33,10,890,525
34,10,896,524
35,10,900,524
36,10,843,499
37,10,851,495
38,10,858,494
39,10,865,497
40,10,858,498
41,10,851,498
42,10,900,497
43,10,907,495
44,10,913,496
45,10,919,501
46,10,913,499
47,10,907,498
48,10,869,569
49,10,875,547
50,10,885,537
51,10,890,539
52,10,895,538
53,10,904,549
54,10,907,570
55,10,904,580
56,10,896,585
57,10,890,585
58,10,884,584
59,10,875,578
60,10,873,567
61,10,885,549
62,10,890,549
63,10,895,550
64,10,902,568
65,10,895,573
66,10,890,573
67,10,884,572
0,11,799,525
1,11,800,544
2,11,802,563
3,11,806,581
4,11,815,595
5,11,830,607
6,11,847,615
7,11,866,623
8,11,886,624
9,11,903,621
10,11,918,612
11,11,930,601
12,11,940,588
13,11,945,572
14,11,946,556
15,11,946,538
16,11,945,521
17,11,823,491
18,11,832,477
19,11,846,468
20,11,862,466
21,11,878,469
22,11,895,470
23,11,908,469
24,11,921,472
25,11,931,480
26,11,936,493
27,11,888,486
28,11,890,491
29,11,892,496
30,11,894,502
31,11,876,522
32,11,884,522
33,11,891,524
34,11,897,523
35,11,902,522
36,11,842,498
37,11,849,493
38,11,857,492
39,11,865,495
40,11,858,496
41,11,850,497
42,11,901,496
43,11,908,493
44,11,915,495
45,11,922,500
