,frame,x,y
0,1,113,126
1,1,111,136
2,1,110,147
3,1,111,158
4,1,114,170
5,1,117,180
6,1,122,189
7,1,128,196
8,1,136,198
9,1,147,198
10,1,160,194
11,1,173,188
12,1,185,179
13,1,194,168
14,1,199,154
15,1,201,139
16,1,201,125
17,1,114,103
18,1,115,97
19,1,120,95
20,1,126,96
21,1,131,99
22,1,144,99
23,1,152,96
24,1,162,97
25,1,170,101
26,1,176,108
27,1,137,115
28,1,135,121
29,1,132,127
30,1,130,132
31,1,126,143
32,1,129,145
33,1,133,146
34,1,138,145
35,1,144,144
36,1,119,115
37,1,123,112
38,1,128,113
39,1,132,116
40,1,127,117
41,1,122,117
42,1,152,118
43,1,156,116
44,1,162,116
45,1,168,120
46,1,162,121
47,1,156,121
48,1,125,166
49,1,125,159
50,1,130,156
51,1,133,158
52,1,137,157
53,1,144,162
54,1,151,171
55,1,143,175
56,1,137,177
57,1,132,176
58,1,128,175
59,1,125,172
60,1,126,166
61,1,130,162
62,1,133,163
63,1,137,163
64,1,147,170
65,1,137,170
66,1,132,170
67,1,129,168
0,2,114,126
1,2,112,135
2,2,111,146
3,2,112,158
4,2,114,170
5,2,117,180
6,2,122,189
7,2,127,196
8,2,135,199
9,2,146,199
10,2,158,196
11,2,171,190
12,2,183,181
13,2,192,170
14,2,197,157
15,2,199,142
16,2,200,128
17,2,115,104
18,2,116,98
19,2,121,95
20,2,127,96
21,2,132,100
22,2,144,100
23,2,152,97
24,2,162,97
25,2,170,102
26,2,177,109
27,2,138,115
28,2,135,121
29,2,132,127
30,2,130,132
31,2,126,142
32,2,129,145
33,2,133,146
34,2,138,145
35,2,143,144
36,2,120,116
37,2,123,114
38,2,128,114
39,2,133,117
40,2,128,118
41,2,123,118
42,2,152,119
43,2,157,117
44,2,162,118
45,2,167,121
46,2,162,122
47,2,156,122
48,2,125,166
49,2,125,158
50,2,129,155
51,2,133,157
52,2,137,157
53,2,143,162
54,2,150,172
55,2,142,176
56,2,136,177
57,2,132,177
58,2,128,175
59,2,125,172
60,2,127,165
61,2,129,161
62,2,132,161
63,2,136,162
64,2,146,170
65,2,136,171
66,2,132,170
67,2,129,169
0,3,109,122
1,3,107,132
2,3,106,143
3,3,108,155
4,3,111,167
5,3,114,180
6,3,118,191
7,3,125,198
8,3,133,199
9,3,144,197
10,3,156,194
11,3,170,186
12,3,182,178
13,3,192,167
14,3,197,153
15,3,200,138
16,3,201,123
17,3,111,103
18,3,114,98
19,3,119,95
20,3,126,97
21,3,131,101
22,3,143,99
23,3,151,96
24,3,160,95
25,3,170,98
26,3,177,104
27,3,136,115
28,3,133,121
29,3,131,127
30,3,128,133
31,3,124,144
32,3,127,146
33,3,131,147
34,3,136,145
35,3,142,144
36,3,115,116
37,3,119,113
38,3,124,113
39,3,129,117
40,3,124,119
41,3,119,119
42,3,151,117
43,3,156,114
44,3,162,114
45,3,168,117
46,3,162,119
47,3,156,119
48,3,123,171
49,3,123,162
50,3,127,158
51,3,130,159
52,3,135,158
53,3,141,162
54,3,147,172
55,3,141,175
56,3,135,177
57,3,131,178
58,3,127,178
59,3,123,176
60,3,125,170
61,3,127,164
62,3,130,164
63,3,135,164
64,3,144,170
65,3,135,171
66,3,131,171
67,3,128,171
0,4,110,124
1,4,108,135
2,4,107,146
3,4,109,158
4,4,112,171
5,4,115,183
6,4,118,194
7,4,124,201
8,4,133,202
9,4,144,201
10,4,157,197
11,4,171,190
12,4,182,181
13,4,191,169
14,4,196,155
15,4,199,139
16,4,200,124
17,4,110,105
18,4,112,98
19,4,117,95
20,4,124,96
21,4,130,100
22,4,141,99
23,4,150,95
24,4,160,94
25,4,169,98
26,4,176,106
27,4,135,114
28,4,132,121
29,4,130,127
30,4,127,133
31,4,123,144
32,4,127,146
33,4,131,147
34,4,136,146
35,4,142,145
36,4,115,117
37,4,118,113
38,4,123,113
39,4,128,117
40,4,123,119
41,4,118,119
42,4,150,117
43,4,155,114
44,4,161,114
45,4,167,117
46,4,161,119
47,4,155,119
48,4,122,173
49,4,122,163
50,4,127,159
51,4,130,161
52,4,134,159
53,4,140,164
54,4,147,174
55,4,140,178
56,4,134,179
57,4,130,179
58,4,126,179
59,4,123,178
60,4,124,172
61,4,127,167
62,4,130,167
63,4,134,166
64,4,143,173
65,4,134,172
66,4,130,172
67,4,127,171
0,5,110,137
1,5,107,147
2,5,106,158
3,5,108,170
4,5,110,182
5,5,112,195
6,5,114,208
7,5,120,216
8,5,130,220
9,5,143,220
10,5,157,217
11,5,172,211
12,5,186,203
13,5,196,190
14,5,201,175
15,5,203,159
16,5,204,143
17,5,114,109
18,5,115,102
19,5,119,98
20,5,125,98
21,5,131,102
22,5,142,101
23,5,151,98
24,5,162,98
25,5,171,103
26,5,177,113
27,5,136,117
28,5,133,122
29,5,129,127
30,5,126,132
31,5,123,146
32,5,126,148
33,5,130,149
34,5,135,148
35,5,140,146
36,5,119,122
37,5,122,117
38,5,127,116
39,5,131,121
40,5,126,122
41,5,122,122
42,5,151,122
43,5,155,118
44,5,161,119
45,5,166,123
46,5,160,124
47,5,155,123
48,5,120,176
49,5,119,164
50,5,124,159
51,5,129,161
52,5,133,159
53,5,142,165
54,5,150,179
55,5,142,184
56,5,135,186
57,5,129,186
58,5,125,185
59,5,120,182
60,5,122,174
61,5,125,167
62,5,129,167
63,5,133,167
64,5,146,177
65,5,134,179
66,5,130,179
67,5,125,178
0,6,112,119
1,6,110,129
2,6,108,140
3,6,109,151
4,6,110,163
5,6,113,174
6,6,117,185
7,6,122,192
8,6,129,196
9,6,139,196
10,6,152,193
11,6,165,187
12,6,177,180
13,6,186,169
14,6,192,157
15,6,197,142
16,6,199,127
17,6,113,104
18,6,115,99
19,6,120,98
20,6,126,100
21,6,131,104
22,6,143,104
23,6,151,101
24,6,161,101
25,6,170,106
26,6,177,114
27,6,136,118
28,6,133,126
29,6,130,133
30,6,127,140
31,6,122,146
32,6,125,149
33,6,129,151
34,6,135,150
35,6,141,149
36,6,117,116
37,6,121,114
38,6,125,114
39,6,130,118
40,6,125,118
41,6,120,118
42,6,151,121
43,6,156,118
44,6,161,119
45,6,166,122
46,6,161,123
47,6,155,122
48,6,122,167
49,6,123,161
50,6,126,160
51,6,129,162
52,6,133,161
53,6,138,166
54,6,145,174
55,6,137,177
56,6,132,178
57,6,128,178
58,6,124,176
59,6,122,172
60,6,124,166
61,6,126,165
62,6,129,166
63,6,133,166
64,6,142,173
65,6,132,172
66,6,128,171
67,6,125,169
0,7,109,134
1,7,107,144
2,7,105,156
3,7,106,169
4,7,108,183
5,7,110,197
6,7,114,211
7,7,121,220
8,7,132,225
9,7,147,224
10,7,163,219
11,7,178,211
12,7,191,202
13,7,201,189
14,7,206,174
15,7,208,159
16,7,208,143
17,7,112,110
18,7,113,103
19,7,118,98
20,7,124,98
21,7,130,102
22,7,142,101
23,7,151,99
24,7,163,100
25,7,172,107
26,7,179,116
27,7,135,118
28,7,132,124
29,7,128,130
30,7,125,136
31,7,122,149
32,7,125,151
33,7,129,152
34,7,134,151
35,7,141,150
36,7,117,120
37,7,121,116
38,7,126,116
39,7,131,120
40,7,125,121
41,7,121,120
42,7,151,122
43,7,156,119
44,7,162,119
45,7,168,124
46,7,161,124
47,7,155,123
48,7,119,176
49,7,118,166
50,7,124,163
51,7,129,165
52,7,134,164
53,7,143,168
54,7,152,179
55,7,143,186
56,7,135,188
57,7,129,188
58,7,124,187
59,7,119,183
60,7,121,175
61,7,124,170
62,7,129,170
63,7,133,171
64,7,148,178
65,7,134,181
66,7,129,181
67,7,125,180
0,8,110,134
1,8,107,144
2,8,105,156
3,8,105,168
4,8,107,181
5,8,109,195
6,8,112,209
7,8,119,218
8,8,129,222
9,8,144,221
10,8,161,217
11,8,177,210
12,8,191,201
13,8,201,190
14,8,206,175
15,8,208,160
16,8,209,144
17,8,112,109
18,8,113,101
19,8,118,97
20,8,124,96
21,8,130,100
22,8,142,100
23,8,151,98
24,8,163,99
25,8,172,106
26,8,179,116
27,8,135,118
28,8,132,125
29,8,128,131
30,8,125,137
31,8,121,149
32,8,124,151
33,8,128,152
34,8,134,151
35,8,140,150
36,8,117,120
37,8,121,115
38,8,126,116
39,8,130,120
40,8,125,120
41,8,121,120
42,8,151,122
43,8,156,119
44,8,162,120
45,8,168,125
46,8,161,124
47,8,155,123
48,8,117,175
49,8,117,165
50,8,123,162
51,8,127,164
52,8,132,163
53,8,141,168
54,8,150,178
55,8,141,183
56,8,133,185
57,8,128,185
58,8,123,184
59,8,118,181
60,8,119,174
61,8,123,170
62,8,127,170
63,8,132,170
64,8,146,177
65,8,133,178
66,8,128,177
67,8,124,176
0,9,107,137
1,9,104,147
2,9,102,159
3,9,103,171
4,9,105,184
5,9,107,196
6,9,111,208
7,9,118,218
8,9,129,222
9,9,143,222
10,9,159,218
11,9,174,212
12,9,189,203
13,9,199,191
14,9,204,177
15,9,206,161
16,9,207,145
17,9,111,113
18,9,112,106
19,9,117,102
20,9,123,101
21,9,130,105
22,9,140,104
23,9,149,102
24,9,160,103
25,9,170,108
26,9,177,117
27,9,133,120
28,9,130,125
29,9,127,130
30,9,124,136
31,9,120,148
32,9,124,150
33,9,128,151
34,9,134,150
35,9,140,148
36,9,116,125
37,9,119,121
38,9,124,121
39,9,128,124
40,9,123,125
41,9,119,125
42,9,150,125
43,9,155,124
44,9,160,124
45,9,165,128
46,9,159,127
47,9,154,127
