No,frame,x,y
0.0,1.0,163.0,154.0
1.0,1.0,161.0,166.0
2.0,1.0,160.0,180.0
3.0,1.0,161.0,193.0
4.0,1.0,163.0,206.0
5.0,1.0,166.0,219.0
6.0,1.0,171.0,231.0
7.0,1.0,180.0,239.0
8.0,1.0,192.0,241.0
9.0,1.0,206.0,239.0
10.0,1.0,221.0,234.0
11.0,1.0,234.0,226.0
12.0,1.0,245.0,217.0
13.0,1.0,253.0,205.0
14.0,1.0,257.0,190.0
15.0,1.0,259.0,174.0
16.0,1.0,261.0,159.0
17.0,1.0,161.0,140.0
18.0,1.0,164.0,134.0
19.0,1.0,169.0,132.0
20.0,1.0,176.0,132.0
21.0,1.0,183.0,136.0
22.0,1.0,200.0,135.0
23.0,1.0,210.0,132.0
24.0,1.0,221.0,132.0
25.0,1.0,231.0,137.0
26.0,1.0,238.0,145.0
27.0,1.0,191.0,147.0
28.0,1.0,189.0,155.0
29.0,1.0,187.0,163.0
30.0,1.0,184.0,171.0
31.0,1.0,181.0,181.0
32.0,1.0,184.0,183.0
33.0,1.0,187.0,184.0
34.0,1.0,191.0,183.0
35.0,1.0,196.0,183.0
36.0,1.0,168.0,150.0
37.0,1.0,172.0,147.0
38.0,1.0,178.0,147.0
39.0,1.0,184.0,150.0
40.0,1.0,178.0,152.0
41.0,1.0,172.0,152.0
42.0,1.0,207.0,151.0
43.0,1.0,213.0,148.0
44.0,1.0,219.0,149.0
45.0,1.0,225.0,152.0
46.0,1.0,219.0,154.0
47.0,1.0,213.0,153.0
48.0,1.0,179.0,207.0
49.0,1.0,179.0,201.0
50.0,1.0,183.0,197.0
51.0,1.0,186.0,199.0
52.0,1.0,189.0,198.0
53.0,1.0,195.0,202.0
54.0,1.0,203.0,209.0
55.0,1.0,196.0,211.0
56.0,1.0,190.0,211.0
57.0,1.0,186.0,212.0
58.0,1.0,183.0,211.0
59.0,1.0,180.0,210.0
60.0,1.0,181.0,206.0
61.0,1.0,184.0,203.0
62.0,1.0,186.0,203.0
63.0,1.0,189.0,204.0
64.0,1.0,200.0,208.0
65.0,1.0,190.0,205.0
66.0,1.0,186.0,205.0
67.0,1.0,184.0,204.0
0.0,2.0,160.0,156.0
1.0,2.0,159.0,169.0
2.0,2.0,160.0,182.0
3.0,2.0,161.0,195.0
4.0,2.0,163.0,208.0
5.0,2.0,165.0,221.0
6.0,2.0,170.0,233.0
7.0,2.0,179.0,241.0
8.0,2.0,191.0,243.0
9.0,2.0,205.0,240.0
10.0,2.0,219.0,235.0
11.0,2.0,232.0,227.0
12.0,2.0,243.0,218.0
13.0,2.0,250.0,207.0
14.0,2.0,254.0,193.0
15.0,2.0,257.0,178.0
16.0,2.0,260.0,162.0
17.0,2.0,158.0,142.0
18.0,2.0,160.0,135.0
19.0,2.0,166.0,131.0
20.0,2.0,174.0,131.0
21.0,2.0,181.0,135.0
22.0,2.0,200.0,134.0
23.0,2.0,211.0,131.0
24.0,2.0,222.0,131.0
25.0,2.0,232.0,136.0
26.0,2.0,237.0,146.0
27.0,2.0,190.0,148.0
28.0,2.0,188.0,156.0
29.0,2.0,186.0,164.0
30.0,2.0,184.0,172.0
31.0,2.0,179.0,182.0
32.0,2.0,182.0,184.0
33.0,2.0,186.0,185.0
34.0,2.0,191.0,184.0
35.0,2.0,195.0,183.0
36.0,2.0,165.0,152.0
37.0,2.0,169.0,149.0
38.0,2.0,176.0,148.0
39.0,2.0,182.0,151.0
40.0,2.0,176.0,153.0
41.0,2.0,170.0,153.0
42.0,2.0,207.0,151.0
43.0,2.0,213.0,149.0
44.0,2.0,219.0,150.0
45.0,2.0,225.0,153.0
46.0,2.0,219.0,154.0
47.0,2.0,213.0,153.0
48.0,2.0,177.0,207.0
49.0,2.0,178.0,201.0
50.0,2.0,182.0,198.0
51.0,2.0,185.0,199.0
