No,frame,x,y
0.0,4.0,136.0,102.0
1.0,4.0,135.0,115.0
2.0,4.0,137.0,130.0
3.0,4.0,141.0,143.0
4.0,4.0,145.0,156.0
5.0,4.0,150.0,170.0
6.0,4.0,155.0,183.0
7.0,4.0,162.0,194.0
8.0,4.0,173.0,196.0
9.0,4.0,188.0,192.0
10.0,4.0,206.0,186.0
11.0,4.0,222.0,175.0
12.0,4.0,234.0,162.0
13.0,4.0,242.0,145.0
14.0,4.0,244.0,124.0
15.0,4.0,245.0,103.0
16.0,4.0,245.0,82.0
17.0,4.0,129.0,81.0
18.0,4.0,130.0,76.0
19.0,4.0,134.0,74.0
20.0,4.0,139.0,74.0
21.0,4.0,145.0,76.0
22.0,4.0,159.0,71.0
23.0,4.0,170.0,66.0
24.0,4.0,183.0,62.0
25.0,4.0,197.0,61.0
26.0,4.0,210.0,67.0
27.0,4.0,151.0,87.0
28.0,4.0,149.0,97.0
29.0,4.0,146.0,107.0
30.0,4.0,143.0,117.0
31.0,4.0,144.0,130.0
32.0,4.0,147.0,131.0
33.0,4.0,152.0,132.0
34.0,4.0,159.0,129.0
35.0,4.0,166.0,125.0
36.0,4.0,136.0,96.0
37.0,4.0,138.0,93.0
38.0,4.0,143.0,90.0
39.0,4.0,149.0,91.0
40.0,4.0,144.0,95.0
41.0,4.0,139.0,97.0
42.0,4.0,176.0,85.0
43.0,4.0,181.0,81.0
44.0,4.0,188.0,80.0
45.0,4.0,197.0,80.0
46.0,4.0,189.0,84.0
47.0,4.0,182.0,86.0
48.0,4.0,153.0,158.0
49.0,4.0,149.0,153.0
50.0,4.0,151.0,149.0
51.0,4.0,156.0,149.0
52.0,4.0,160.0,147.0
53.0,4.0,170.0,147.0
54.0,4.0,184.0,151.0
55.0,4.0,174.0,156.0
56.0,4.0,165.0,159.0
57.0,4.0,161.0,161.0
58.0,4.0,156.0,162.0
59.0,4.0,153.0,161.0
60.0,4.0,155.0,156.0
61.0,4.0,153.0,153.0
62.0,4.0,157.0,152.0
63.0,4.0,161.0,151.0
64.0,4.0,179.0,151.0
65.0,4.0,163.0,153.0
66.0,4.0,159.0,155.0
67.0,4.0,155.0,155.0
0.0,5.0,134.0,102.0
1.0,5.0,133.0,113.0
2.0,5.0,134.0,126.0
3.0,5.0,139.0,139.0
4.0,5.0,144.0,152.0
5.0,5.0,148.0,166.0
6.0,5.0,152.0,179.0
7.0,5.0,159.0,190.0
8.0,5.0,170.0,193.0
9.0,5.0,185.0,189.0
10.0,5.0,200.0,180.0
11.0,5.0,214.0,167.0
12.0,5.0,224.0,153.0
13.0,5.0,231.0,137.0
14.0,5.0,234.0,118.0
15.0,5.0,235.0,99.0
16.0,5.0,234.0,80.0
17.0,5.0,131.0,81.0
18.0,5.0,132.0,77.0
19.0,5.0,134.0,75.0
20.0,5.0,138.0,75.0
21.0,5.0,144.0,77.0
22.0,5.0,156.0,72.0
23.0,5.0,165.0,67.0
24.0,5.0,175.0,65.0
25.0,5.0,186.0,65.0
26.0,5.0,197.0,70.0
27.0,5.0,149.0,89.0
28.0,5.0,147.0,99.0
29.0,5.0,145.0,109.0
30.0,5.0,142.0,119.0
31.0,5.0,142.0,129.0
32.0,5.0,146.0,131.0
33.0,5.0,150.0,131.0
34.0,5.0,156.0,128.0
35.0,5.0,162.0,125.0
36.0,5.0,136.0,97.0
37.0,5.0,137.0,93.0
38.0,5.0,142.0,92.0
39.0,5.0,147.0,92.0
40.0,5.0,142.0,96.0
41.0,5.0,138.0,98.0
42.0,5.0,169.0,87.0
43.0,5.0,173.0,84.0
44.0,5.0,179.0,83.0
45.0,5.0,186.0,84.0
46.0,5.0,179.0,87.0
47.0,5.0,174.0,88.0
48.0,5.0,152.0,156.0
49.0,5.0,147.0,150.0
50.0,5.0,150.0,146.0
51.0,5.0,153.0,146.0
52.0,5.0,157.0,144.0
53.0,5.0,167.0,144.0
54.0,5.0,178.0,148.0
55.0,5.0,171.0,157.0
56.0,5.0,164.0,162.0
57.0,5.0,160.0,164.0
58.0,5.0,156.0,164.0
59.0,5.0,152.0,162.0
60.0,5.0,154.0,155.0
61.0,5.0,152.0,151.0
62.0,5.0,155.0,150.0
63.0,5.0,158.0,149.0
64.0,5.0,174.0,149.0
65.0,5.0,161.0,154.0
66.0,5.0,158.0,156.0
67.0,5.0,155.0,156.0
0.0,6.0,138.0,91.0
1.0,6.0,136.0,105.0
2.0,6.0,136.0,119.0
3.0,6.0,139.0,133.0
4.0,6.0,144.0,147.0
5.0,6.0,150.0,159.0
6.0,6.0,155.0,171.0
7.0,6.0,163.0,181.0
8.0,6.0,175.0,184.0
9.0,6.0,189.0,180.0
10.0,6.0,206.0,172.0
11.0,6.0,218.0,161.0
12.0,6.0,229.0,148.0
13.0,6.0,234.0,133.0
14.0,6.0,236.0,115.0
15.0,6.0,238.0,97.0
16.0,6.0,238.0,79.0
17.0,6.0,133.0,68.0
18.0,6.0,137.0,62.0
19.0,6.0,143.0,59.0
20.0,6.0,151.0,58.0
21.0,6.0,158.0,62.0
22.0,6.0,176.0,59.0
23.0,6.0,185.0,52.0
24.0,6.0,196.0,50.0
25.0,6.0,207.0,51.0
26.0,6.0,217.0,56.0
27.0,6.0,166.0,78.0
28.0,6.0,164.0,90.0
29.0,6.0,163.0,101.0
30.0,6.0,161.0,113.0
31.0,6.0,156.0,121.0
32.0,6.0,160.0,123.0
33.0,6.0,166.0,124.0
34.0,6.0,172.0,122.0
35.0,6.0,178.0,118.0
36.0,6.0,142.0,83.0
37.0,6.0,146.0,79.0
38.0,6.0,152.0,78.0
39.0,6.0,160.0,81.0
40.0,6.0,153.0,82.0
41.0,6.0,147.0,83.0
42.0,6.0,184.0,77.0
43.0,6.0,191.0,73.0
44.0,6.0,198.0,72.0
45.0,6.0,206.0,74.0
46.0,6.0,199.0,76.0
47.0,6.0,192.0,77.0
48.0,6.0,154.0,141.0
49.0,6.0,156.0,139.0
50.0,6.0,161.0,138.0
51.0,6.0,166.0,139.0
52.0,6.0,172.0,137.0
53.0,6.0,182.0,137.0
54.0,6.0,194.0,138.0
55.0,6.0,184.0,145.0
56.0,6.0,175.0,149.0
57.0,6.0,169.0,150.0
58.0,6.0,163.0,150.0
59.0,6.0,158.0,148.0
60.0,6.0,158.0,141.0
61.0,6.0,162.0,143.0
62.0,6.0,167.0,144.0
63.0,6.0,173.0,143.0
64.0,6.0,190.0,139.0
65.0,6.0,174.0,141.0
66.0,6.0,168.0,142.0
67.0,6.0,163.0,142.0
0.0,7.0,137.0,92.0
1.0,7.0,136.0,105.0
2.0,7.0,137.0,118.0
3.0,7.0,139.0,131.0
4.0,7.0,143.0,145.0
5.0,7.0,146.0,159.0
6.0,7.0,149.0,173.0
7.0,7.0,155.0,186.0
8.0,7.0,166.0,190.0
9.0,7.0,182.0,190.0
10.0,7.0,199.0,183.0
11.0,7.0,214.0,171.0
12.0,7.0,227.0,158.0
13.0,7.0,234.0,141.0
14.0,7.0,237.0,121.0
15.0,7.0,239.0,100.0
16.0,7.0,239.0,80.0
17.0,7.0,130.0,78.0
18.0,7.0,130.0,74.0
19.0,7.0,134.0,73.0
20.0,7.0,140.0,74.0
21.0,7.0,147.0,77.0
22.0,7.0,160.0,74.0
23.0,7.0,170.0,69.0
24.0,7.0,183.0,67.0
25.0,7.0,195.0,68.0
26.0,7.0,206.0,74.0
27.0,7.0,152.0,86.0
28.0,7.0,150.0,97.0
29.0,7.0,147.0,108.0
30.0,7.0,143.0,119.0
31.0,7.0,144.0,126.0
32.0,7.0,147.0,129.0
33.0,7.0,152.0,130.0
34.0,7.0,157.0,127.0
35.0,7.0,164.0,124.0
36.0,7.0,137.0,87.0
37.0,7.0,139.0,84.0
38.0,7.0,144.0,84.0
39.0,7.0,151.0,86.0
40.0,7.0,145.0,87.0
41.0,7.0,140.0,88.0
42.0,7.0,174.0,84.0
43.0,7.0,179.0,81.0
44.0,7.0,185.0,80.0
45.0,7.0,193.0,82.0
46.0,7.0,186.0,84.0
47.0,7.0,180.0,85.0
48.0,7.0,150.0,146.0
49.0,7.0,148.0,144.0
50.0,7.0,150.0,144.0
51.0,7.0,155.0,145.0
52.0,7.0,160.0,144.0
53.0,7.0,170.0,144.0
54.0,7.0,182.0,146.0
55.0,7.0,173.0,152.0
56.0,7.0,163.0,155.0
57.0,7.0,157.0,156.0
58.0,7.0,153.0,155.0
59.0,7.0,150.0,151.0
60.0,7.0,153.0,146.0
61.0,7.0,151.0,147.0
62.0,7.0,156.0,148.0
63.0,7.0,160.0,148.0
64.0,7.0,179.0,146.0
65.0,7.0,161.0,149.0
66.0,7.0,157.0,149.0
67.0,7.0,152.0,147.0
0.0,8.0,144.0,88.0
1.0,8.0,141.0,101.0
2.0,8.0,140.0,115.0
3.0,8.0,141.0,129.0
4.0,8.0,143.0,144.0
5.0,8.0,146.0,159.0
6.0,8.0,149.0,174.0
7.0,8.0,154.0,186.0
8.0,8.0,165.0,190.0
9.0,8.0,180.0,189.0
10.0,8.0,196.0,183.0
11.0,8.0,210.0,172.0
12.0,8.0,223.0,160.0
13.0,8.0,231.0,144.0
14.0,8.0,235.0,127.0
15.0,8.0,238.0,108.0
16.0,8.0,240.0,91.0
17.0,8.0,143.0,70.0
18.0,8.0,145.0,64.0
19.0,8.0,150.0,63.0
20.0,8.0,155.0,65.0
21.0,8.0,160.0,70.0
22.0,8.0,174.0,70.0
23.0,8.0,183.0,66.0
24.0,8.0,194.0,65.0
25.0,8.0,205.0,68.0
26.0,8.0,213.0,75.0
27.0,8.0,164.0,81.0
28.0,8.0,160.0,93.0
29.0,8.0,156.0,104.0
30.0,8.0,152.0,115.0
31.0,8.0,150.0,121.0
32.0,8.0,153.0,124.0
33.0,8.0,157.0,126.0
34.0,8.0,163.0,124.0
35.0,8.0,170.0,122.0
36.0,8.0,149.0,81.0
37.0,8.0,152.0,79.0
38.0,8.0,156.0,79.0
39.0,8.0,161.0,82.0
40.0,8.0,156.0,83.0
41.0,8.0,152.0,83.0
42.0,8.0,183.0,83.0
43.0,8.0,187.0,81.0
44.0,8.0,193.0,81.0
45.0,8.0,199.0,84.0
46.0,8.0,193.0,85.0
47.0,8.0,187.0,84.0
48.0,8.0,152.0,142.0
49.0,8.0,151.0,139.0
50.0,8.0,154.0,139.0
51.0,8.0,158.0,141.0
52.0,8.0,163.0,140.0
53.0,8.0,173.0,142.0
54.0,8.0,184.0,146.0
55.0,8.0,175.0,152.0
56.0,8.0,165.0,155.0
57.0,8.0,160.0,155.0
58.0,8.0,155.0,153.0
59.0,8.0,152.0,149.0
60.0,8.0,154.0,142.0
61.0,8.0,155.0,143.0
62.0,8.0,159.0,144.0
63.0,8.0,164.0,145.0
64.0,8.0,180.0,146.0
65.0,8.0,165.0,148.0
66.0,8.0,160.0,147.0
67.0,8.0,155.0,146.0
0.0,9.0,138.0,81.0
1.0,9.0,136.0,95.0
2.0,9.0,136.0,110.0
3.0,9.0,137.0,125.0
4.0,9.0,142.0,140.0
5.0,9.0,147.0,154.0
6.0,9.0,152.0,169.0
7.0,9.0,161.0,181.0
8.0,9.0,173.0,185.0
9.0,9.0,187.0,183.0
10.0,9.0,203.0,174.0
11.0,9.0,216.0,162.0
12.0,9.0,227.0,148.0
13.0,9.0,233.0,133.0
14.0,9.0,237.0,116.0
15.0,9.0,241.0,99.0
16.0,9.0,243.0,82.0
17.0,9.0,140.0,58.0
18.0,9.0,145.0,52.0
19.0,9.0,152.0,52.0
20.0,9.0,160.0,53.0
21.0,9.0,166.0,59.0
22.0,9.0,196.0,58.0
23.0,9.0,206.0,53.0
24.0,9.0,216.0,52.0
25.0,9.0,226.0,53.0
26.0,9.0,233.0,60.0
27.0,9.0,179.0,76.0
28.0,9.0,177.0,90.0
29.0,9.0,175.0,103.0
30.0,9.0,173.0,116.0
31.0,9.0,165.0,121.0
32.0,9.0,169.0,124.0
33.0,9.0,174.0,127.0
34.0,9.0,180.0,125.0
35.0,9.0,186.0,122.0
36.0,9.0,149.0,78.0
37.0,9.0,155.0,75.0
38.0,9.0,163.0,74.0
39.0,9.0,169.0,79.0
40.0,9.0,162.0,80.0
41.0,9.0,154.0,80.0
42.0,9.0,199.0,79.0
43.0,9.0,207.0,75.0
44.0,9.0,214.0,75.0
45.0,9.0,220.0,79.0
46.0,9.0,214.0,81.0
47.0,9.0,206.0,81.0
48.0,9.0,156.0,138.0
49.0,9.0,162.0,139.0
50.0,9.0,169.0,140.0
51.0,9.0,173.0,141.0
52.0,9.0,179.0,140.0
53.0,9.0,188.0,141.0
54.0,9.0,198.0,142.0
55.0,9.0,187.0,151.0
56.0,9.0,178.0,154.0
57.0,9.0,172.0,155.0
58.0,9.0,166.0,154.0
59.0,9.0,160.0,149.0
60.0,9.0,159.0,139.0
61.0,9.0,168.0,144.0
62.0,9.0,173.0,146.0
63.0,9.0,179.0,145.0
64.0,9.0,195.0,143.0
65.0,9.0,178.0,146.0
66.0,9.0,172.0,146.0
67.0,9.0,168.0,145.0
0.0,10.0,141.0,81.0
1.0,10.0,138.0,95.0
2.0,10.0,137.0,110.0
3.0,10.0,138.0,125.0
4.0,10.0,141.0,141.0
5.0,10.0,145.0,155.0
6.0,10.0,151.0,169.0
7.0,10.0,160.0,180.0
8.0,10.0,173.0,184.0
9.0,10.0,188.0,182.0
10.0,10.0,205.0,175.0
11.0,10.0,218.0,163.0
12.0,10.0,228.0,150.0
13.0,10.0,234.0,135.0
14.0,10.0,238.0,119.0
15.0,10.0,242.0,103.0
16.0,10.0,245.0,86.0
17.0,10.0,142.0,59.0
18.0,10.0,146.0,52.0
19.0,10.0,154.0,50.0
20.0,10.0,163.0,52.0
21.0,10.0,170.0,58.0
22.0,10.0,196.0,58.0
23.0,10.0,206.0,53.0
24.0,10.0,217.0,51.0
25.0,10.0,228.0,54.0
26.0,10.0,234.0,63.0
27.0,10.0,180.0,75.0
28.0,10.0,178.0,88.0
29.0,10.0,176.0,100.0
30.0,10.0,174.0,113.0
31.0,10.0,166.0,119.0
32.0,10.0,170.0,122.0
33.0,10.0,174.0,124.0
34.0,10.0,180.0,123.0
35.0,10.0,186.0,121.0
36.0,10.0,151.0,76.0
37.0,10.0,156.0,72.0
38.0,10.0,164.0,73.0
39.0,10.0,170.0,78.0
40.0,10.0,163.0,80.0
41.0,10.0,156.0,79.0
42.0,10.0,200.0,79.0
43.0,10.0,207.0,74.0
44.0,10.0,215.0,75.0
45.0,10.0,220.0,79.0
46.0,10.0,215.0,82.0
47.0,10.0,207.0,81.0
48.0,10.0,156.0,138.0
49.0,10.0,161.0,138.0
50.0,10.0,167.0,139.0
51.0,10.0,172.0,140.0
52.0,10.0,178.0,140.0
53.0,10.0,186.0,141.0
54.0,10.0,196.0,143.0
55.0,10.0,185.0,147.0
56.0,10.0,176.0,149.0
