No,frame,x,y
0,11,199,125
1,11,198,135
2,11,197,145
3,11,198,155
4,11,199,165
5,11,201,175
6,11,204,184
7,11,211,190
8,11,221,192
9,11,233,191
10,11,245,188
11,11,254,182
12,11,262,174
13,11,268,165
14,11,272,155
15,11,273,144
16,11,275,132
17,11,202,109
18,11,204,102
19,11,209,98
20,11,215,98
21,11,220,101
22,11,232,101
23,11,239,98
24,11,247,99
25,11,254,104
26,11,258,112
27,11,224,112
28,11,222,117
29,11,221,121
30,11,219,127
31,11,215,137
32,11,217,139
33,11,221,139
34,11,225,138
35,11,229,137
36,11,207,118
37,11,210,115
38,11,215,114
39,11,219,117
40,11,215,119
41,11,210,119
42,11,235,117
43,11,240,114
44,11,245,115
45,11,248,119
46,11,244,120
47,11,239,119
48,11,211,162
49,11,213,156
50,11,217,152
51,11,220,153
52,11,224,152
53,11,229,154
54,11,236,160
55,11,229,163
56,11,224,164
57,11,221,165
58,11,217,165
59,11,213,165
60,11,213,161
61,11,217,158
62,11,220,157
63,11,224,157
64,11,233,160
65,11,224,159
66,11,221,159
67,11,218,159
0,12,200,127
1,12,198,136
2,12,198,147
3,12,199,157
4,12,199,167
5,12,201,177
6,12,205,186
7,12,212,191
8,12,222,192
9,12,234,191
10,12,245,187
11,12,255,181
12,12,263,174
13,12,268,165
14,12,271,155
15,12,273,144
16,12,275,133
17,12,203,112
18,12,205,105
19,12,210,101
20,12,216,99
21,12,222,102
22,12,232,101
23,12,239,99
24,12,248,100
25,12,255,105
26,12,259,112
27,12,225,112
28,12,223,117
29,12,221,121
30,12,220,126
31,12,215,137
32,12,218,139
33,12,221,139
34,12,225,138
35,12,230,137
36,12,208,119
37,12,211,116
38,12,216,115
39,12,219,117
40,12,215,119
41,12,211,119
42,12,237,117
43,12,241,115
44,12,245,115
45,12,249,119
46,12,245,119
47,12,240,118
48,12,211,163
49,12,213,156
50,12,217,152
51,12,221,153
52,12,225,152
53,12,230,154
54,12,236,160
55,12,230,163
56,12,225,164
57,12,221,164
58,12,218,164
59,12,214,165
60,12,213,162
61,12,218,158
62,12,221,157
63,12,225,157
64,12,234,160
65,12,225,158
66,12,222,159
67,12,218,159
0,13,201,122
