No,frame,x,y
0,28,118,148
1,28,118,162
2,28,120,176
3,28,123,190
4,28,128,204
5,28,134,217
6,28,143,228
7,28,154,235
8,28,166,236
9,28,178,233
10,28,189,222
11,28,196,208
12,28,202,194
13,28,207,180
14,28,210,165
15,28,211,151
16,28,210,136
17,28,126,132
18,28,130,126
19,28,138,122
20,28,146,122
21,28,153,125
22,28,165,123
23,28,172,118
24,28,180,117
25,28,188,119
26,28,195,124
27,28,160,138
28,28,161,148
29,28,161,158
30,28,162,168
31,28,154,177
32,28,159,179
33,28,163,179
34,28,168,178
35,28,172,176
36,28,133,143
37,28,138,141
38,28,143,140
39,28,148,143
40,28,143,144
41,28,138,145
42,28,173,140
43,28,178,136
44,28,183,136
45,28,188,137
46,28,184,140
47,28,179,140
48,28,148,200
49,28,153,195
50,28,160,192
51,28,164,193
52,28,168,191
53,28,174,193
54,28,180,197
55,28,175,206
56,28,169,210
57,28,164,211
58,28,159,211
59,28,153,208
60,28,151,200
61,28,160,198
62,28,164,198
63,28,168,197
64,28,176,198
65,28,168,202
66,28,164,203
67,28,159,203
0,29,121,153
1,29,121,167
2,29,123,181
3,29,126,195
4,29,131,208
5,29,139,219
6,29,147,229
7,29,158,236
8,29,170,236
9,29,181,233
10,29,190,223
11,29,196,211
12,29,202,198
13,29,206,185
14,29,208,170
15,29,208,156
16,29,207,142
17,29,131,133
18,29,135,126
19,29,142,122
20,29,150,121
21,29,157,124
22,29,170,121
23,29,176,117
24,29,184,116
25,29,191,118
26,29,196,124
27,29,165,137
28,29,165,147
29,29,166,157
30,29,167,167
31,29,159,176
32,29,163,177
33,29,168,178
34,29,172,177
35,29,176,175
36,29,139,144
37,29,143,140
38,29,148,140
39,29,153,142
40,29,149,144
41,29,144,144
42,29,177,139
43,29,181,136
44,29,186,135
45,29,189,137
46,29,186,139
47,29,182,139
48,29,153,200
49,29,158,195
50,29,164,191
51,29,169,192
52,29,173,190
53,29,179,192
54,29,183,197
55,29,179,205
56,29,174,209
57,29,169,210
58,29,164,210
59,29,158,207
60,29,156,200
61,29,165,198
62,29,169,197
63,29,173,196
64,29,181,197
65,29,173,201
66,29,169,202
67,29,164,202
0,30,123,150
1,30,124,164
2,30,125,178
3,30,127,191
4,30,132,204
5,30,139,215
6,30,148,224
7,30,159,230
8,30,172,231
9,30,183,227
10,30,193,220
11,30,200,209
12,30,204,196
13,30,206,182
14,30,207,169
15,30,207,155
16,30,206,142
17,30,134,134
18,30,138,125
19,30,146,121
20,30,155,120
21,30,162,123
22,30,175,121
23,30,181,116
24,30,189,116
25,30,196,119
26,30,200,126
27,30,169,137
28,30,170,146
29,30,171,156
30,30,172,166
31,30,163,174
32,30,168,175
33,30,172,176
34,30,176,175
35,30,180,173
36,30,143,142
37,30,147,138
38,30,152,137
39,30,157,141
40,30,153,142
41,30,147,143
42,30,180,138
43,30,185,134
44,30,190,133
45,30,193,136
46,30,190,138
47,30,186,139
48,30,154,196
49,30,160,190
50,30,167,187
51,30,171,187
52,30,176,186
53,30,182,188
54,30,186,194
55,30,183,203
56,30,177,207
57,30,172,208
58,30,167,208
59,30,160,205
60,30,157,196
61,30,167,192
62,30,172,192
63,30,176,191
64,30,184,194
65,30,177,201
66,30,172,202
67,30,167,202
0,31,120,148
1,31,120,163
2,31,122,178
3,31,126,191
4,31,132,204
5,31,140,217
6,31,150,228
7,31,162,235
8,31,175,236
9,31,186,232
10,31,194,222
11,31,199,209
12,31,204,196
13,31,207,181
14,31,209,167
15,31,210,154
16,31,209,140
17,31,135,131
18,31,140,124
19,31,148,121
20,31,157,121
21,31,165,123
22,31,179,121
23,31,185,116
24,31,192,115
25,31,198,117
26,31,203,122
27,31,173,136
28,31,174,146
29,31,175,157
30,31,177,168
31,31,166,176
32,31,171,177
33,31,176,178
34,31,181,177
35,31,185,174
36,31,143,140
37,31,148,137
38,31,154,137
39,31,159,140
40,31,154,141
41,31,149,142
42,31,184,137
43,31,188,133
44,31,194,132
45,31,197,135
46,31,194,137
47,31,190,138
48,31,157,199
49,31,164,194
50,31,171,191
51,31,176,192
52,31,180,190
53,31,186,192
54,31,190,196
55,31,187,204
56,31,181,209
57,31,176,210
58,31,171,210
59,31,164,207
60,31,161,199
61,31,172,197
62,31,176,197
63,31,181,196
64,31,187,197
65,31,181,201
66,31,176,203
67,31,171,203
0,32,118,144
1,32,118,159
2,32,120,175
3,32,124,189
4,32,131,202
5,32,140,214
6,32,150,225
7,32,163,233
8,32,175,234
9,32,187,231
10,32,195,220
11,32,202,207
12,32,208,192
13,32,212,177
14,32,215,163
15,32,216,148
16,32,215,134
17,32,133,128
18,32,140,122
19,32,149,120
20,32,158,120
21,32,166,122
22,32,180,120
23,32,186,115
24,32,193,114
25,32,200,114
26,32,206,118
27,32,173,134
28,32,174,145
29,32,175,156
30,32,177,167
31,32,166,175
32,32,171,176
33,32,176,177
34,32,181,175
35,32,186,173
36,32,143,138
37,32,148,135
38,32,154,135
39,32,159,138
40,32,154,140
41,32,148,140
42,32,186,135
43,32,190,131
44,32,196,130
45,32,200,132
46,32,197,135
47,32,191,136
48,32,159,197
49,32,166,193
50,32,173,190
51,32,177,191
52,32,181,189
53,32,187,191
54,32,192,195
55,32,188,204
56,32,182,208
57,32,177,210
58,32,173,209
59,32,166,206
60,32,162,197
61,32,173,196
62,32,177,196
63,32,182,195
64,32,189,196
65,32,182,200
66,32,177,202
67,32,173,201
0,33,120,147
1,33,119,162
2,33,121,177
3,33,125,191
4,33,132,204
5,33,141,216
6,33,151,227
7,33,163,235
8,33,176,236
9,33,187,232
10,33,195,221
11,33,202,208
12,33,207,194
13,33,211,179
14,33,214,165
15,33,215,152
16,33,214,138
17,33,136,129
18,33,142,123
19,33,150,120
20,33,159,120
21,33,167,123
22,33,181,120
23,33,187,115
24,33,193,114
25,33,200,115
26,33,205,119
27,33,174,135
28,33,175,146
29,33,176,156
30,33,177,167
31,33,167,175
32,33,172,176
33,33,177,177
34,33,182,176
35,33,186,174
36,33,145,139
37,33,150,136
38,33,156,135
39,33,161,138
40,33,156,140
41,33,150,141
42,33,186,135
43,33,190,131
44,33,195,130
45,33,199,133
46,33,196,135
47,33,191,136
48,33,158,196
49,33,165,192
