No,frame,x,y
0,1,204,154
1,1,203,168
2,1,204,182
3,1,206,196
4,1,210,210
5,1,217,221
6,1,226,231
7,1,239,237
8,1,254,239
9,1,270,236
10,1,284,230
11,1,295,220
12,1,303,208
13,1,307,194
14,1,309,179
15,1,308,163
16,1,306,148
17,1,210,126
18,1,215,118
19,1,224,115
20,1,233,116
21,1,242,120
22,1,253,119
23,1,263,113
24,1,273,111
25,1,283,114
26,1,290,122
27,1,247,129
28,1,247,137
29,1,248,145
30,1,248,154
31,1,239,167
32,1,244,168
33,1,250,169
34,1,255,168
35,1,260,166
36,1,218,135
37,1,223,131
38,1,229,130
39,1,235,134
40,1,229,135
41,1,223,136
42,1,262,133
43,1,268,129
44,1,275,130
45,1,280,134
46,1,275,135
47,1,269,134
48,1,234,198
49,1,238,187
50,1,246,182
51,1,250,184
52,1,256,182
53,1,264,186
54,1,270,196
55,1,265,202
56,1,258,205
57,1,252,206
58,1,246,206
59,1,239,203
60,1,237,197
61,1,246,190
62,1,251,190
63,1,256,190
64,1,267,196
65,1,257,196
66,1,251,197
67,1,246,197
0,2,208,155
1,2,208,168
2,2,209,182
3,2,211,195
4,2,214,208
5,2,219,219
6,2,227,229
7,2,238,235
8,2,253,237
9,2,269,235
10,2,284,230
11,2,297,222
12,2,306,211
13,2,311,197
14,2,313,181
15,2,312,165
16,2,311,150
17,2,211,124
18,2,215,115
19,2,224,112
20,2,233,112
21,2,241,115
22,2,255,115
23,2,264,110
24,2,275,108
25,2,286,112
26,2,293,121
27,2,246,126
28,2,246,134
29,2,245,141
30,2,245,149
31,2,237,163
32,2,242,164
33,2,248,165
34,2,254,164
35,2,260,162
36,2,219,136
37,2,223,131
38,2,228,131
39,2,235,134
40,2,229,135
41,2,223,137
42,2,264,132
43,2,270,129
44,2,276,129
45,2,282,133
46,2,277,133
47,2,270,133
48,2,234,195
49,2,237,184
50,2,244,179
51,2,249,180
52,2,255,178
53,2,264,183
54,2,271,194
55,2,265,199
56,2,256,202
57,2,250,202
58,2,245,202
59,2,238,200
60,2,237,194
61,2,244,186
62,2,249,186
63,2,255,186
64,2,267,192
65,2,256,194
66,2,250,194
67,2,245,194
0,3,193,161
1,3,195,175
2,3,198,190
3,3,203,204
4,3,210,216
5,3,219,226
6,3,230,234
7,3,244,238
8,3,260,238
9,3,275,234
10,3,288,227
11,3,298,217
12,3,304,204
13,3,307,191
14,3,308,176
15,3,307,161
16,3,305,146
17,3,203,128
18,3,209,119
19,3,218,115
20,3,228,114
21,3,238,117
22,3,253,116
23,3,262,111
24,3,272,110
25,3,281,112
26,3,288,119
27,3,246,128
28,3,247,136
29,3,249,144
30,3,251,152
31,3,242,167
32,3,247,168
33,3,252,168
34,3,257,166
35,3,262,164
36,3,212,136
37,3,217,130
38,3,225,128
39,3,232,134
40,3,226,136
41,3,218,137
42,3,260,131
43,3,266,124
44,3,274,124
45,3,280,129
46,3,275,131
47,3,267,131
48,3,237,200
49,3,242,189
50,3,249,183
51,3,254,183
52,3,258,181
53,3,266,185
54,3,272,195
55,3,268,200
56,3,262,202
57,3,256,204
58,3,251,204
59,3,243,204
60,3,241,199
61,3,249,191
62,3,254,190
63,3,259,189
64,3,269,194
65,3,260,194
66,3,255,194
67,3,250,195
0,4,195,159
1,4,196,174
2,4,199,188
3,4,204,202
4,4,210,214
5,4,218,225
6,4,229,233
7,4,242,238
8,4,257,239
9,4,273,236
10,4,286,228
11,4,297,218
12,4,304,205
13,4,308,192
14,4,309,176
