No,frame,x,y
0.0,6.0,754.0,468.0
1.0,6.0,756.0,492.0
2.0,6.0,760.0,515.0
3.0,6.0,766.0,537.0
4.0,6.0,775.0,556.0
5.0,6.0,789.0,570.0
6.0,6.0,806.0,581.0
7.0,6.0,826.0,586.0
8.0,6.0,848.0,587.0
9.0,6.0,868.0,581.0
10.0,6.0,885.0,572.0
11.0,6.0,899.0,558.0
12.0,6.0,911.0,541.0
13.0,6.0,919.0,522.0
14.0,6.0,923.0,501.0
15.0,6.0,925.0,481.0
16.0,6.0,925.0,459.0
17.0,6.0,772.0,437.0
18.0,6.0,784.0,427.0
19.0,6.0,799.0,423.0
20.0,6.0,815.0,423.0
21.0,6.0,830.0,428.0
22.0,6.0,863.0,426.0
23.0,6.0,875.0,421.0
24.0,6.0,889.0,418.0
25.0,6.0,902.0,419.0
26.0,6.0,914.0,426.0
27.0,6.0,847.0,443.0
28.0,6.0,847.0,458.0
29.0,6.0,848.0,472.0
30.0,6.0,849.0,486.0
31.0,6.0,832.0,500.0
32.0,6.0,841.0,502.0
33.0,6.0,849.0,503.0
34.0,6.0,857.0,501.0
35.0,6.0,864.0,498.0
36.0,6.0,790.0,449.0
37.0,6.0,800.0,442.0
38.0,6.0,812.0,441.0
39.0,6.0,822.0,448.0
40.0,6.0,812.0,451.0
41.0,6.0,800.0,452.0
42.0,6.0,869.0,445.0
43.0,6.0,879.0,436.0
44.0,6.0,890.0,435.0
45.0,6.0,898.0,441.0
46.0,6.0,891.0,445.0
47.0,6.0,881.0,446.0
48.0,6.0,815.0,535.0
49.0,6.0,828.0,527.0
50.0,6.0,840.0,522.0
51.0,6.0,848.0,523.0
52.0,6.0,856.0,520.0
53.0,6.0,866.0,524.0
54.0,6.0,875.0,530.0
55.0,6.0,866.0,536.0
56.0,6.0,856.0,541.0
57.0,6.0,848.0,543.0
58.0,6.0,840.0,543.0
59.0,6.0,827.0,541.0
60.0,6.0,820.0,534.0
61.0,6.0,840.0,529.0
62.0,6.0,848.0,529.0
63.0,6.0,856.0,528.0
64.0,6.0,870.0,531.0
65.0,6.0,855.0,531.0
66.0,6.0,847.0,533.0
67.0,6.0,840.0,533.0
0.0,7.0,755.0,476.0
1.0,7.0,757.0,499.0
2.0,7.0,761.0,522.0
3.0,7.0,766.0,545.0
4.0,7.0,775.0,564.0
5.0,7.0,790.0,581.0
6.0,7.0,808.0,593.0
7.0,7.0,830.0,600.0
8.0,7.0,853.0,600.0
9.0,7.0,874.0,593.0
10.0,7.0,890.0,580.0
11.0,7.0,903.0,563.0
12.0,7.0,913.0,544.0
13.0,7.0,920.0,523.0
14.0,7.0,923.0,500.0
15.0,7.0,923.0,480.0
16.0,7.0,921.0,459.0
17.0,7.0,773.0,450.0
18.0,7.0,785.0,439.0
19.0,7.0,800.0,435.0
20.0,7.0,817.0,437.0
21.0,7.0,831.0,443.0
22.0,7.0,859.0,440.0
23.0,7.0,870.0,432.0
24.0,7.0,883.0,426.0
25.0,7.0,897.0,424.0
26.0,7.0,909.0,431.0
27.0,7.0,847.0,455.0
28.0,7.0,849.0,469.0
29.0,7.0,852.0,483.0
30.0,7.0,854.0,497.0
31.0,7.0,837.0,514.0
32.0,7.0,846.0,515.0
33.0,7.0,854.0,515.0
34.0,7.0,861.0,512.0
35.0,7.0,868.0,509.0
36.0,7.0,791.0,460.0
37.0,7.0,800.0,450.0
38.0,7.0,813.0,449.0
39.0,7.0,823.0,460.0
40.0,7.0,813.0,465.0
41.0,7.0,800.0,466.0
42.0,7.0,867.0,454.0
43.0,7.0,875.0,440.0
44.0,7.0,888.0,438.0
45.0,7.0,896.0,446.0
46.0,7.0,890.0,454.0
47.0,7.0,878.0,456.0
48.0,7.0,820.0,551.0
49.0,7.0,833.0,541.0
50.0,7.0,846.0,536.0
51.0,7.0,853.0,537.0
52.0,7.0,860.0,534.0
53.0,7.0,870.0,536.0
54.0,7.0,879.0,542.0
55.0,7.0,871.0,549.0
56.0,7.0,862.0,554.0
57.0,7.0,854.0,557.0
58.0,7.0,846.0,558.0
59.0,7.0,833.0,556.0
60.0,7.0,826.0,550.0
61.0,7.0,847.0,546.0
62.0,7.0,854.0,545.0
63.0,7.0,861.0,543.0
64.0,7.0,874.0,543.0
65.0,7.0,860.0,543.0
66.0,7.0,853.0,545.0
67.0,7.0,846.0,546.0
0.0,8.0,754.0,488.0
1.0,8.0,756.0,510.0
2.0,8.0,760.0,532.0
3.0,8.0,765.0,554.0
4.0,8.0,774.0,572.0
5.0,8.0,789.0,586.0
6.0,8.0,808.0,595.0
7.0,8.0,830.0,601.0
8.0,8.0,853.0,600.0
