,frame,x,y
0,1,244,136
1,1,242,144
2,1,242,154
3,1,243,164
4,1,245,174
5,1,248,184
6,1,253,193
7,1,259,199
8,1,268,201
9,1,279,200
10,1,290,196
11,1,299,189
12,1,307,181
13,1,313,171
14,1,316,159
15,1,318,147
16,1,319,135
17,1,246,117
18,1,247,111
19,1,251,107
20,1,257,105
21,1,261,107
22,1,276,105
23,1,282,102
24,1,290,102
25,1,297,106
26,1,302,113
27,1,268,119
28,1,266,126
29,1,264,133
30,1,262,140
31,1,258,148
32,1,261,149
33,1,265,150
34,1,269,149
35,1,274,147
36,1,251,126
37,1,253,121
38,1,257,120
39,1,261,124
40,1,257,125
41,1,253,126
42,1,280,121
43,1,283,117
44,1,288,117
45,1,293,120
46,1,288,121
47,1,283,121
48,1,256,170
49,1,257,162
50,1,261,159
51,1,266,160
52,1,269,158
53,1,276,160
54,1,283,167
55,1,278,173
56,1,271,175
57,1,267,176
58,1,263,176
59,1,258,174
60,1,258,169
61,1,262,164
62,1,266,164
63,1,270,164
64,1,281,167
65,1,271,169
66,1,267,170
67,1,263,170
0,2,246,132
1,2,245,142
2,2,245,151
3,2,246,161
4,2,247,171
5,2,249,182
6,2,254,190
7,2,261,196
8,2,270,197
9,2,281,197
10,2,293,194
11,2,302,189
12,2,309,181
13,2,315,171
14,2,319,158
15,2,321,145
16,2,322,131
17,2,247,114
18,2,248,109
19,2,251,106
20,2,256,105
21,2,260,107
22,2,278,104
23,2,284,101
24,2,292,101
25,2,299,103
26,2,305,109
27,2,268,116
28,2,267,122
29,2,266,127
30,2,264,133
31,2,261,143
32,2,264,144
33,2,267,145
34,2,271,144
35,2,275,143
36,2,251,122
37,2,253,117
38,2,258,117
39,2,262,121
40,2,258,122
41,2,254,123
42,2,282,119
43,2,286,114
44,2,291,114
45,2,295,118
46,2,291,119
47,2,286,120
48,2,260,168
49,2,260,159
50,2,264,156
51,2,267,157
52,2,271,156
53,2,277,159
54,2,284,167
55,2,278,171
56,2,271,171
57,2,268,171
58,2,264,171
59,2,261,170
60,2,262,166
61,2,264,161
62,2,268,161
63,2,271,162
64,2,281,166
65,2,271,166
66,2,268,166
67,2,264,166
0,3,246,129
1,3,245,138
2,3,245,148
3,3,246,157
4,3,247,167
5,3,249,177
6,3,254,186
7,3,261,192
8,3,271,194
9,3,282,193
10,3,293,190
11,3,303,183
12,3,310,175
13,3,316,165
14,3,319,153
15,3,321,140
16,3,322,127
17,3,247,114
18,3,247,109
19,3,251,105
20,3,255,104
21,3,260,105
22,3,277,103
23,3,283,99
24,3,291,99
25,3,298,101
26,3,303,107
27,3,267,114
28,3,267,121
29,3,265,127
30,3,264,134
31,3,261,141
32,3,264,143
33,3,267,144
34,3,271,142
35,3,275,141
36,3,252,120
37,3,254,115
38,3,258,115
39,3,262,118
40,3,258,119
41,3,254,120
42,3,282,116
43,3,285,111
44,3,290,110
45,3,294,114
46,3,290,115
47,3,285,116
48,3,258,161
49,3,259,155
50,3,264,153
51,3,268,153
52,3,271,153
53,3,278,154
54,3,285,159
55,3,279,165
56,3,272,167
57,3,268,167
58,3,264,167
59,3,260,165
60,3,260,160
61,3,264,157
62,3,268,157
63,3,272,157
64,3,283,159
65,3,272,163
66,3,268,163
67,3,264,163
0,4,245,130
1,4,244,139
2,4,244,148
3,4,245,158
4,4,247,168
5,4,249,177
6,4,255,186
7,4,262,192
8,4,271,194
9,4,283,193
10,4,294,189
11,4,303,183
12,4,310,175
13,4,316,164
14,4,319,152
15,4,320,139
16,4,320,125
17,4,247,114
18,4,247,109
19,4,250,106
20,4,255,105
21,4,259,106
22,4,277,104
23,4,283,100
24,4,290,99
25,4,297,101
26,4,303,107
27,4,267,115
28,4,266,121
29,4,265,127
30,4,265,133
31,4,261,141
32,4,263,142
33,4,267,143
34,4,271,142
35,4,275,140
36,4,251,120
37,4,253,115
38,4,257,115
39,4,261,119
40,4,257,120
41,4,253,121
42,4,281,116
43,4,284,111
44,4,290,110
45,4,294,114
46,4,290,115
47,4,285,116
48,4,257,161
49,4,258,154
50,4,263,151
51,4,267,152
52,4,271,151
53,4,278,153
54,4,286,159
55,4,279,166
56,4,273,167
57,4,268,167
58,4,264,167
59,4,259,166
60,4,259,160
61,4,264,156
62,4,268,156
63,4,272,156
64,4,283,158
65,4,272,163
66,4,268,163
67,4,264,163
0,5,244,129
1,5,244,138
