,frame,x,y
0,1,210,219
1,1,208,229
2,1,208,241
3,1,210,252
4,1,214,262
5,1,219,270
6,1,225,277
7,1,233,281
8,1,242,283
9,1,253,282
10,1,263,278
11,1,273,272
12,1,282,263
13,1,288,252
14,1,291,239
15,1,292,226
16,1,293,212
17,1,211,197
18,1,213,190
19,1,220,186
20,1,227,187
21,1,233,190
22,1,246,189
23,1,253,185
24,1,262,184
25,1,271,187
26,1,277,194
27,1,240,205
28,1,238,213
29,1,237,221
30,1,236,229
31,1,232,238
32,1,235,239
33,1,238,239
34,1,242,238
35,1,246,238
36,1,218,210
37,1,222,208
38,1,227,207
39,1,232,210
40,1,227,211
41,1,222,211
42,1,253,208
43,1,258,206
44,1,263,206
45,1,268,208
46,1,263,209
47,1,258,209
48,1,227,255
49,1,231,250
50,1,234,248
51,1,239,249
52,1,243,247
53,1,249,250
54,1,256,254
55,1,249,257
56,1,244,258
57,1,240,259
58,1,235,259
59,1,231,258
60,1,230,254
61,1,235,253
62,1,239,253
63,1,243,253
64,1,253,254
65,1,244,252
66,1,239,253
67,1,235,252
0,2,209,218
1,2,207,230
2,2,206,242
3,2,208,254
4,2,212,265
5,2,217,275
6,2,223,283
7,2,230,288
8,2,240,289
9,2,250,288
10,2,261,283
11,2,273,276
12,2,282,267
13,2,290,255
14,2,293,241
15,2,295,226
16,2,296,212
17,2,212,196
18,2,214,188
19,2,220,185
20,2,228,185
21,2,234,189
22,2,246,187
23,2,254,183
24,2,263,182
25,2,271,185
26,2,277,192
27,2,240,202
28,2,239,210
29,2,238,217
30,2,236,225
31,2,232,236
32,2,235,237
33,2,239,237
34,2,243,237
35,2,247,236
36,2,218,208
37,2,222,206
38,2,227,205
39,2,231,207
40,2,227,208
41,2,222,209
42,2,253,206
43,2,259,204
44,2,264,204
45,2,268,206
46,2,264,207
47,2,259,207
48,2,227,258
49,2,231,252
50,2,235,249
51,2,238,250
52,2,242,249
53,2,247,253
54,2,253,259
55,2,247,264
56,2,242,266
57,2,238,267
58,2,234,266
59,2,230,264
60,2,229,258
61,2,235,254
62,2,238,254
63,2,242,254
64,2,251,258
65,2,242,259
66,2,238,260
67,2,235,259
0,3,211,217
1,3,210,228
2,3,210,241
3,3,212,252
4,3,216,263
