,frame,x,y
0,1,139,105
1,1,136,114
2,1,135,125
3,1,135,136
4,1,137,148
5,1,140,158
6,1,146,168
7,1,154,174
8,1,165,176
9,1,178,175
10,1,191,170
11,1,203,164
12,1,213,155
13,1,219,146
14,1,223,133
15,1,225,121
16,1,226,108
17,1,139,85
18,1,142,81
19,1,148,81
20,1,153,82
21,1,159,85
22,1,172,84
23,1,179,81
24,1,187,80
25,1,196,82
26,1,204,87
27,1,163,95
28,1,160,101
29,1,158,106
30,1,155,112
31,1,151,122
32,1,155,124
33,1,158,125
34,1,163,124
35,1,168,123
36,1,143,96
37,1,147,93
38,1,151,93
39,1,156,97
40,1,151,97
41,1,146,97
42,1,178,98
43,1,183,94
44,1,189,95
45,1,194,97
46,1,188,98
47,1,183,98
48,1,151,142
49,1,151,135
50,1,155,131
51,1,159,132
52,1,163,131
53,1,171,135
54,1,180,143
55,1,172,148
56,1,165,151
57,1,160,151
58,1,156,151
59,1,152,148
60,1,153,142
61,1,156,138
62,1,159,138
63,1,163,138
64,1,177,142
65,1,164,143
66,1,160,143
67,1,156,143
0,2,141,101
1,2,138,111
2,2,136,122
3,2,136,133
4,2,137,145
5,2,140,156
6,2,144,167
7,2,152,174
8,2,163,177
9,2,177,176
10,2,190,171
11,2,202,165
12,2,212,156
13,2,219,146
14,2,223,133
15,2,225,120
16,2,227,107
17,2,145,86
18,2,148,81
19,2,154,81
20,2,159,82
21,2,164,85
22,2,175,86
23,2,181,82
24,2,189,81
25,2,197,83
26,2,204,89
27,2,167,95
28,2,164,101
29,2,160,107
30,2,157,113
31,2,154,123
32,2,157,124
33,2,160,125
34,2,165,125
35,2,170,124
36,2,149,95
37,2,153,91
38,2,158,91
39,2,161,96
40,2,157,97
41,2,152,96
42,2,180,97
43,2,185,93
44,2,190,93
45,2,194,97
46,2,189,99
47,2,184,98
48,2,152,142
49,2,152,136
50,2,156,133
51,2,160,135
52,2,164,134
53,2,171,137
54,2,180,144
55,2,173,148
56,2,166,150
57,2,161,151
58,2,157,150
59,2,153,148
60,2,154,142
61,2,157,140
62,2,160,140
63,2,164,139
64,2,177,143
65,2,166,144
66,2,161,144
67,2,158,144
0,3,138,101
1,3,135,112
2,3,133,123
3,3,132,136
4,3,133,149
5,3,136,161
6,3,141,172
7,3,149,179
8,3,160,181
9,3,174,180
10,3,190,176
11,3,206,172
12,3,218,164
13,3,227,154
14,3,230,139
15,3,232,125
16,3,235,111
17,3,141,88
18,3,145,81
19,3,151,80
20,3,157,81
21,3,163,84
22,3,171,82
23,3,180,79
24,3,190,79
25,3,200,83
26,3,207,91
