,frame,x,y
0,1,126,153
1,1,130,168
2,1,136,182
3,1,143,195
4,1,151,206
5,1,163,216
6,1,176,223
7,1,190,228
8,1,204,228
9,1,215,225
10,1,222,216
11,1,225,205
12,1,226,191
13,1,227,178
14,1,228,165
15,1,228,151
16,1,225,137
17,1,140,140
18,1,146,133
19,1,155,130
20,1,165,131
21,1,173,133
22,1,190,130
23,1,198,126
24,1,206,125
25,1,213,126
26,1,219,130
27,1,185,141
28,1,188,151
29,1,191,161
30,1,193,171
31,1,182,177
32,1,188,179
33,1,194,180
34,1,198,177
35,1,203,174
36,1,152,145
37,1,157,141
38,1,164,140
39,1,170,144
40,1,164,146
41,1,157,147
42,1,196,142
43,1,202,137
44,1,208,136
45,1,213,139
46,1,209,143
47,1,203,143
48,1,179,199
49,1,186,194
50,1,192,192
51,1,197,193
52,1,202,191
53,1,209,191
54,1,215,195
55,1,211,200
56,1,206,202
57,1,200,202
58,1,195,202
59,1,188,201
60,1,183,199
61,1,192,196
62,1,198,196
63,1,203,195
64,1,212,195
65,1,204,196
66,1,199,197
67,1,194,196
0,2,123,154
1,2,127,168
2,2,132,181
3,2,139,193
4,2,148,203
5,2,159,211
6,2,172,217
7,2,186,220
8,2,199,219
9,2,210,214
10,2,217,206
11,2,223,197
12,2,226,185
13,2,227,173
14,2,227,160
15,2,225,148
16,2,223,136
17,2,138,138
18,2,145,132
19,2,154,130
20,2,163,129
21,2,172,130
22,2,189,128
23,2,197,125
24,2,204,122
25,2,212,122
26,2,219,125
27,2,184,141
28,2,186,148
29,2,189,156
30,2,191,163
31,2,181,174
32,2,187,174
33,2,192,174
34,2,196,172
35,2,200,170
36,2,149,146
37,2,155,142
38,2,162,141
39,2,169,145
40,2,163,147
41,2,156,148
42,2,195,141
43,2,200,136
44,2,207,135
45,2,213,137
46,2,208,141
47,2,202,142
48,2,174,192
49,2,182,187
50,2,190,184
51,2,195,185
52,2,199,183
53,2,205,184
54,2,211,185
55,2,208,192
56,2,202,196
57,2,197,197
58,2,192,198
59,2,184,196
60,2,178,192
61,2,191,189
62,2,195,189
63,2,200,188
64,2,208,186
65,2,200,190
66,2,196,191
67,2,191,191
0,3,125,154
1,3,128,168
2,3,133,181
3,3,140,193
4,3,150,203
5,3,161,211
6,3,174,216
7,3,187,220
8,3,200,220
9,3,210,215
10,3,217,207
11,3,222,196
12,3,225,185
13,3,226,173
14,3,226,161
15,3,225,149
16,3,222,137
17,3,141,137
18,3,148,132
19,3,156,129
20,3,166,129
21,3,175,130
22,3,190,128
23,3,197,125
24,3,204,123
25,3,211,123
26,3,218,126
27,3,186,141
28,3,188,149
29,3,191,157
30,3,194,165
31,3,183,174
32,3,188,175
33,3,194,175
34,3,198,173
35,3,202,171
36,3,152,146
37,3,158,142
38,3,164,141
39,3,170,144
40,3,165,146
41,3,159,147
42,3,196,141
43,3,201,137
44,3,207,136
45,3,212,138
46,3,208,142
47,3,202,142
48,3,176,192
49,3,184,188
50,3,191,186
51,3,196,186
52,3,200,185
53,3,206,185
54,3,211,187
55,3,208,193
56,3,203,197
57,3,198,198
58,3,193,197
59,3,185,196
60,3,180,192
61,3,192,191
62,3,196,190
63,3,200,189
64,3,208,188
65,3,201,190
66,3,197,191
67,3,192,191
0,4,123,154
1,4,127,168
2,4,133,181
3,4,140,193
4,4,149,203
5,4,160,212
6,4,173,217
7,4,187,220
8,4,200,220
9,4,210,216
10,4,218,207
11,4,223,197
12,4,226,186
13,4,227,173
14,4,226,160
15,4,224,148
16,4,222,135
17,4,140,139
18,4,146,133
19,4,154,131
20,4,164,130
21,4,172,131
22,4,189,129
23,4,195,124
24,4,202,122
25,4,209,122
26,4,215,125
27,4,184,140
28,4,187,148
29,4,189,156
30,4,192,165
31,4,182,174
32,4,188,174
33,4,193,175
34,4,197,172
