,frame,x,y
0,1,199,105
1,1,197,116
2,1,197,127
3,1,197,138
4,1,198,151
5,1,199,164
6,1,203,176
7,1,210,185
8,1,221,188
9,1,235,187
10,1,248,183
11,1,261,176
12,1,272,168
13,1,281,158
14,1,287,145
15,1,289,131
16,1,290,117
17,1,201,90
18,1,204,86
19,1,208,85
20,1,214,85
21,1,218,88
22,1,232,86
23,1,241,84
24,1,251,85
25,1,259,88
26,1,266,95
27,1,225,102
28,1,223,109
29,1,221,115
30,1,218,121
31,1,215,131
32,1,217,133
33,1,220,134
34,1,224,133
35,1,229,133
36,1,206,103
37,1,208,100
38,1,214,100
39,1,218,104
40,1,213,105
41,1,208,105
42,1,240,105
43,1,245,102
44,1,251,103
45,1,255,106
46,1,250,108
47,1,245,107
48,1,211,156
49,1,213,150
50,1,217,147
51,1,220,148
52,1,223,147
53,1,229,149
54,1,236,156
55,1,229,159
56,1,224,161
57,1,220,161
58,1,217,161
59,1,213,160
60,1,213,155
61,1,217,153
62,1,220,153
63,1,223,153
64,1,232,155
65,1,223,153
66,1,220,154
67,1,217,154
0,2,199,108
1,2,197,119
2,2,197,130
3,2,198,142
4,2,199,155
5,2,201,167
6,2,206,178
7,2,214,185
8,2,225,187
9,2,238,186
10,2,250,180
11,2,260,172
12,2,270,163
13,2,277,153
14,2,282,141
15,2,283,127
16,2,284,114
17,2,200,93
18,2,202,88
19,2,207,86
20,2,213,86
21,2,218,88
22,2,231,87
23,2,239,84
24,2,248,84
25,2,256,88
26,2,261,94
27,2,224,101
28,2,223,108
29,2,222,114
30,2,220,121
31,2,215,131
32,2,218,133
33,2,222,134
34,2,226,133
35,2,230,132
36,2,204,104
37,2,207,101
38,2,212,101
39,2,216,104
40,2,212,105
41,2,207,106
42,2,238,104
43,2,243,102
44,2,248,103
45,2,252,105
46,2,247,106
47,2,242,106
48,2,212,156
49,2,214,149
50,2,218,146
51,2,221,147
52,2,225,146
53,2,230,149
54,2,236,156
55,2,230,158
56,2,225,160
57,2,221,161
58,2,218,161
59,2,214,160
60,2,214,155
61,2,218,153
62,2,221,152
63,2,225,152
64,2,233,155
65,2,225,153
66,2,221,154
67,2,218,154
0,3,201,117
1,3,199,127
2,3,199,136
3,3,200,146
4,3,200,156
5,3,202,166
6,3,207,174
7,3,214,179
8,3,225,180
9,3,238,179
10,3,249,175
11,3,258,169
12,3,266,162
13,3,271,154
14,3,274,144
15,3,276,132
16,3,277,122
17,3,203,98
18,3,205,91
19,3,210,87
20,3,216,85
21,3,222,87
22,3,232,86
23,3,240,84
24,3,249,85
25,3,256,89
26,3,260,97
27,3,226,100
28,3,225,104
29,3,224,109
30,3,223,113
31,3,218,125
32,3,221,126
33,3,224,127
34,3,228,126
35,3,232,125
36,3,208,106
37,3,210,102
38,3,215,101
39,3,220,105
40,3,215,106
41,3,211,107
42,3,237,105
43,3,242,101
44,3,247,102
45,3,251,106
46,3,247,107
47,3,242,106
48,3,212,150
49,3,215,143
50,3,220,138
51,3,223,139
52,3,226,138
53,3,231,142
54,3,237,149
55,3,231,152
56,3,226,152
57,3,223,153
58,3,220,153
59,3,215,153
60,3,215,149
61,3,220,145
62,3,223,144
63,3,226,144
64,3,234,149
65,3,226,147
66,3,223,147
67,3,220,147
0,4,201,109
1,4,198,119
2,4,198,130
3,4,199,140
4,4,200,152
5,4,202,164
6,4,206,174
7,4,213,180
8,4,223,182
9,4,236,181
10,4,249,177
11,4,260,171
12,4,270,163
13,4,278,154
14,4,284,142
15,4,286,129
16,4,287,116
17,4,203,91
18,4,205,85
19,4,210,83
20,4,216,82
21,4,221,84
22,4,233,82
23,4,241,79
24,4,250,80
25,4,258,84
26,4,264,90
27,4,226,97
28,4,224,102
29,4,222,108
30,4,219,113
31,4,216,125
32,4,219,126
33,4,222,127
34,4,226,126
35,4,230,125
36,4,207,102
37,4,210,98
38,4,215,98
39,4,219,100
40,4,215,102
41,4,210,103
42,4,240,99
43,4,245,96
44,4,250,97
45,4,254,100
46,4,249,101
47,4,244,100
48,4,213,151
49,4,214,144
50,4,218,140
51,4,221,141
52,4,224,140
53,4,230,143
54,4,236,150
55,4,230,152
56,4,224,153
57,4,221,153
58,4,218,154
59,4,214,154
60,4,215,149
61,4,219,146
62,4,221,146
63,4,224,146
64,4,233,149
65,4,224,147
66,4,221,147
67,4,218,147
0,5,199,114
1,5,197,123
2,5,196,134
3,5,197,144
4,5,198,155
5,5,199,166
6,5,203,176
7,5,211,182
8,5,222,183
9,5,235,182
10,5,247,179
11,5,257,172
12,5,265,164
13,5,271,156
14,5,275,145
15,5,278,132
16,5,279,120
17,5,200,96
18,5,202,90
19,5,207,86
20,5,214,86
21,5,220,88
22,5,230,87
23,5,238,85
24,5,248,85
25,5,256,90
26,5,260,99
27,5,224,100
28,5,222,106
29,5,221,111
30,5,219,117
31,5,215,127
32,5,218,129
33,5,221,130
34,5,225,129
35,5,229,128
36,5,205,104
37,5,208,101
38,5,213,101
39,5,217,104
40,5,213,104
41,5,208,105
42,5,236,104
43,5,241,101
44,5,246,102
45,5,249,106
46,5,245,106
47,5,240,105
48,5,210,153
49,5,212,145
50,5,217,142
51,5,220,143
52,5,223,141
53,5,229,145
54,5,235,152
55,5,228,154
56,5,223,155
57,5,220,155
58,5,217,156
59,5,212,155
60,5,213,152
61,5,217,148
62,5,220,148
63,5,223,147
64,5,232,151
65,5,223,149
66,5,220,150
67,5,217,150
0,6,198,114
1,6,196,124
2,6,195,135
3,6,196,146
4,6,196,157
5,6,198,169
6,6,201,179
7,6,208,187
8,6,219,189
9,6,232,188
10,6,246,184
11,6,257,177
12,6,267,169
13,6,274,159
14,6,279,148
15,6,282,135
16,6,284,122
17,6,199,99
18,6,202,93
19,6,207,90
20,6,213,90
21,6,219,94
22,6,229,92
23,6,237,89
24,6,247,89
25,6,256,93
26,6,260,102
27,6,222,106
28,6,220,112
29,6,218,117
30,6,216,122
31,6,212,133
32,6,215,135
33,6,219,136
34,6,223,135
35,6,227,134
36,6,205,109
37,6,208,105
38,6,213,105
39,6,217,109
40,6,213,110
41,6,208,110
42,6,236,109
43,6,240,106
44,6,245,106
45,6,249,110
46,6,245,111
47,6,240,110
48,6,210,157
49,6,211,151
50,6,215,147
51,6,218,148
52,6,222,147
53,6,227,150
54,6,234,158
55,6,228,160
56,6,222,161
57,6,218,161
58,6,215,161
59,6,212,161
60,6,212,157
61,6,216,154
62,6,218,153
63,6,222,153
64,6,231,157
65,6,222,155
66,6,219,155
67,6,216,155
0,7,198,110
1,7,195,120
2,7,195,131
3,7,196,142
4,7,196,154
5,7,198,167
6,7,203,177
7,7,210,184
8,7,221,186
9,7,234,185
10,7,247,181
11,7,259,175
12,7,270,167
13,7,278,158
14,7,283,146
15,7,285,132
16,7,286,118
17,7,200,93
18,7,203,89
19,7,207,87
20,7,212,87
21,7,217,89
22,7,229,87
23,7,238,85
24,7,247,85
25,7,254,89
26,7,259,96
27,7,222,102
28,7,220,108
29,7,218,115
30,7,216,121
31,7,212,131
32,7,215,132
33,7,218,133
34,7,222,132
35,7,227,131
36,7,205,105
37,7,207,102
38,7,212,102
39,7,215,105
40,7,211,106
41,7,207,106
42,7,237,106
43,7,241,103
44,7,245,104
45,7,250,107
46,7,245,107
47,7,240,107
48,7,209,156
49,7,210,149
50,7,215,145
51,7,218,146
52,7,221,145
53,7,227,148
54,7,234,155
55,7,227,158
56,7,221,159
57,7,217,159
58,7,214,159
59,7,211,159
60,7,211,155
61,7,215,152
62,7,218,151
63,7,221,151
64,7,230,155
65,7,221,152
66,7,217,153
67,7,215,153
0,8,196,114
1,8,195,124
2,8,195,135
3,8,195,146
4,8,196,157
5,8,198,167
6,8,203,176
7,8,211,181
8,8,222,183
9,8,235,182
10,8,247,178
11,8,257,171
12,8,266,163
13,8,271,154
14,8,275,143
15,8,277,131
16,8,279,120
17,8,198,97
18,8,200,90
19,8,205,86
20,8,212,85
21,8,218,88
22,8,228,87
23,8,237,84
24,8,247,85
25,8,255,89
26,8,260,98
27,8,222,101
28,8,221,106
29,8,220,111
30,8,218,116
31,8,214,128
32,8,216,129
33,8,220,130
34,8,224,129
35,8,228,128
36,8,204,106
37,8,207,101
38,8,212,101
39,8,217,105
40,8,212,106
41,8,207,107
42,8,234,105
43,8,239,101
44,8,245,102
45,8,249,106
46,8,244,107
47,8,239,106
48,8,209,153
49,8,211,145
50,8,216,141
51,8,219,142
52,8,222,141
53,8,228,144
54,8,234,152
55,8,228,155
56,8,223,155
57,8,219,156
58,8,215,156
59,8,211,155
60,8,212,152
61,8,216,147
62,8,219,147
63,8,222,147
64,8,231,151
65,8,222,149
66,8,219,150
67,8,216,150
0,9,197,106
1,9,194,117
2,9,194,128
3,9,194,139
4,9,195,152
5,9,196,164
6,9,201,175
7,9,208,182
8,9,219,184
9,9,233,183
10,9,247,179
11,9,260,173
12,9,271,166
13,9,280,157
14,9,285,144
15,9,288,131
16,9,290,117
17,9,199,89
18,9,202,84
19,9,207,82
20,9,213,82
21,9,219,84
22,9,229,83
23,9,239,80
24,9,250,81
25,9,259,86
26,9,266,93
27,9,223,98
28,9,221,104
29,9,219,110
30,9,217,116
31,9,213,128
32,9,215,129
33,9,218,130
34,9,222,130
35,9,227,129
36,9,203,101
37,9,206,98
38,9,211,98
39,9,216,102
40,9,211,103
41,9,206,103
42,9,238,102
43,9,244,99
44,9,249,100
45,9,254,103
46,9,249,105
47,9,243,104
48,9,208,153
49,9,210,147
50,9,215,143
51,9,217,144
52,9,220,143
53,9,226,146
54,9,233,153
