,frame,x,y
0,1,34,176
1,1,33,184
2,1,33,194
3,1,34,203
4,1,35,213
5,1,36,222
6,1,39,229
7,1,46,233
8,1,55,235
9,1,67,235
10,1,81,233
11,1,94,229
12,1,104,223
13,1,111,213
14,1,115,202
15,1,116,189
16,1,117,177
17,1,33,155
18,1,33,148
19,1,37,143
20,1,43,142
21,1,48,145
22,1,58,144
23,1,65,139
24,1,75,139
25,1,84,143
26,1,91,152
27,1,51,154
28,1,49,159
29,1,47,164
30,1,44,170
31,1,43,182
32,1,46,183
33,1,49,183
34,1,53,182
35,1,58,181
36,1,38,162
37,1,40,158
38,1,44,157
39,1,48,160
40,1,44,161
41,1,41,162
42,1,67,158
43,1,71,155
44,1,76,156
45,1,81,159
46,1,75,159
47,1,71,159
48,1,43,207
49,1,44,200
50,1,47,196
51,1,50,197
52,1,52,196
53,1,58,200
54,1,67,207
55,1,59,206
56,1,54,206
57,1,50,206
58,1,48,206
59,1,45,207
60,1,45,206
61,1,47,201
62,1,50,201
63,1,53,200
64,1,63,205
65,1,53,202
66,1,50,202
67,1,48,202
0,2,35,176
1,2,33,184
2,2,33,193
3,2,33,202
4,2,34,212
5,2,36,221
6,2,39,228
7,2,46,233
8,2,56,235
9,2,69,234
10,2,83,232
11,2,95,228
12,2,105,221
13,2,112,211
14,2,116,199
15,2,117,187
16,2,117,174
17,2,33,155
18,2,34,148
19,2,38,144
20,2,43,143
21,2,48,146
22,2,58,144
23,2,65,139
24,2,75,139
25,2,85,143
26,2,91,152
27,2,52,154
28,2,50,159
29,2,47,165
30,2,44,170
31,2,44,181
32,2,46,183
33,2,49,184
34,2,53,183
35,2,58,182
36,2,38,162
37,2,40,158
38,2,44,157
39,2,48,160
40,2,44,161
41,2,41,162
42,2,68,158
43,2,72,155
44,2,76,156
45,2,81,159
46,2,76,159
47,2,72,159
48,2,44,207
49,2,44,200
50,2,47,197
51,2,49,197
52,2,52,196
53,2,59,200
54,2,67,206
55,2,59,207
56,2,54,206
57,2,50,206
58,2,47,206
59,2,45,207
60,2,46,205
61,2,47,201
62,2,50,201
63,2,53,201
64,2,64,205
65,2,53,202
66,2,50,201
67,2,47,202
0,3,34,173
1,3,32,181
2,3,32,190
3,3,33,200
4,3,34,210
5,3,35,219
6,3,39,228
7,3,45,233
8,3,55,236
9,3,68,235
10,3,83,233
11,3,96,227
12,3,106,219
13,3,113,210
14,3,117,198
15,3,117,185
16,3,117,172
17,3,32,153
18,3,33,147
19,3,37,144
20,3,42,144
21,3,47,147
22,3,57,145
23,3,64,141
24,3,74,140
25,3,84,144
26,3,91,151
27,3,51,156
28,3,49,161
29,3,46,167
30,3,44,173
31,3,43,184
32,3,45,185
33,3,48,185
34,3,53,184
35,3,58,183
36,3,37,162
37,3,39,159
38,3,43,158
39,3,47,160
40,3,43,162
