,frame,x,y
0,1,161,115
1,1,159,125
2,1,159,136
3,1,160,147
4,1,163,159
5,1,166,170
6,1,170,180
7,1,177,187
8,1,188,188
9,1,201,186
10,1,215,180
11,1,228,173
12,1,239,163
13,1,247,151
14,1,251,137
15,1,252,121
16,1,253,104
17,1,161,98
18,1,161,91
19,1,165,86
20,1,171,84
21,1,177,85
22,1,186,80
23,1,195,75
24,1,205,74
25,1,215,78
26,1,222,86
27,1,180,97
28,1,179,105
29,1,177,113
30,1,175,121
31,1,173,132
32,1,176,132
33,1,180,133
34,1,185,131
35,1,190,129
36,1,166,108
37,1,168,104
38,1,172,103
39,1,177,104
40,1,173,107
41,1,169,108
42,1,197,98
43,1,201,95
44,1,206,94
45,1,212,96
46,1,206,98
47,1,201,99
48,1,175,157
49,1,174,150
50,1,177,145
51,1,181,146
52,1,184,144
53,1,191,146
54,1,200,152
55,1,193,156
56,1,187,159
57,1,183,161
58,1,180,161
59,1,176,161
60,1,177,156
61,1,178,151
62,1,181,150
63,1,185,149
64,1,197,152
65,1,186,153
66,1,182,154
67,1,179,154
0,2,160,114
1,2,159,124
2,2,159,135
3,2,161,145
4,2,164,156
5,2,168,166
6,2,172,177
7,2,179,184
8,2,189,186
9,2,201,185
10,2,214,180
11,2,227,172
12,2,239,162
13,2,247,151
14,2,251,136
15,2,252,120
16,2,253,104
17,2,161,96
18,2,162,90
19,2,166,86
20,2,171,85
21,2,177,86
22,2,185,81
23,2,194,77
24,2,204,76
25,2,213,79
26,2,221,86
27,2,180,98
28,2,179,106
29,2,177,115
30,2,175,123
31,2,174,133
32,2,177,134
33,2,180,134
34,2,185,132
35,2,190,131
36,2,166,107
37,2,169,104
38,2,173,102
39,2,177,103
40,2,173,105
41,2,169,106
42,2,198,99
43,2,201,97
44,2,205,97
45,2,211,98
46,2,206,99
47,2,201,100
48,2,176,156
49,2,175,149
50,2,178,146
51,2,182,146
52,2,185,145
53,2,193,146
54,2,201,151
55,2,195,157
56,2,189,160
57,2,184,161
58,2,181,162
59,2,177,160
60,2,178,155
61,2,179,151
62,2,182,151
63,2,186,150
64,2,198,151
65,2,187,154
66,2,183,155
67,2,180,155
0,3,159,118
1,3,158,128
2,3,158,139
3,3,160,149
4,3,165,159
5,3,171,168
6,3,176,176
7,3,183,183
8,3,192,185
9,3,203,182
10,3,215,177
11,3,227,170
12,3,238,161
13,3,246,150
14,3,249,136
15,3,249,121
16,3,248,106
17,3,159,100
18,3,160,94
19,3,165,90
20,3,170,89
21,3,176,89
22,3,185,84
23,3,194,80
24,3,203,78
25,3,212,80
26,3,220,86
27,3,180,102
28,3,178,110
29,3,177,118
30,3,176,126
31,3,174,135
32,3,177,136
33,3,181,136
34,3,186,134
35,3,191,132
36,3,164,111
37,3,166,107
38,3,170,106
39,3,176,107
40,3,171,109
41,3,167,110
42,3,196,102
43,3,200,99
44,3,204,99
45,3,210,99
46,3,205,101
47,3,200,102
48,3,176,155
49,3,175,148
50,3,179,144
51,3,183,144
52,3,187,143
53,3,195,144
54,3,204,148
55,3,198,155
56,3,191,160
57,3,187,161
58,3,182,162
59,3,178,159
60,3,178,154
61,3,180,150
62,3,184,149
63,3,188,148
64,3,201,149
65,3,190,153
66,3,185,154
67,3,181,154
0,4,159,117
1,4,158,127
2,4,158,138
3,4,161,148
4,4,166,157
5,4,171,167
6,4,176,176
7,4,183,183
8,4,193,185
9,4,204,183
10,4,217,177
11,4,228,171
12,4,239,162
13,4,246,150
14,4,249,136
15,4,250,121
16,4,250,106
17,4,160,99
18,4,161,93
19,4,165,90
20,4,171,88
21,4,176,90
22,4,185,85
23,4,194,80
24,4,204,78
25,4,213,80
26,4,222,87
27,4,180,103
28,4,179,111
29,4,178,119
30,4,176,127
31,4,174,136
32,4,177,137
33,4,182,137
34,4,186,135
35,4,192,134
36,4,164,111
37,4,167,108
38,4,171,107
39,4,176,108
40,4,172,110
41,4,168,111
42,4,197,103
43,4,200,100
44,4,206,99
45,4,212,100
46,4,206,102
47,4,201,103
48,4,176,155
49,4,176,148
50,4,179,145
51,4,183,145
52,4,188,143
53,4,196,144
54,4,206,148
55,4,199,155
56,4,192,159
57,4,187,161
58,4,183,161
59,4,179,159
60,4,179,154
61,4,180,150
62,4,184,150
63,4,189,149
64,4,203,149
65,4,190,152
66,4,186,153
67,4,182,153
0,5,159,119
1,5,159,128
2,5,159,138
3,5,162,148
4,5,167,157
5,5,173,166
6,5,178,175
7,5,184,182
8,5,194,184
9,5,206,182
10,5,218,176
11,5,230,168
12,5,240,158
13,5,246,146
14,5,249,133
15,5,249,118
16,5,247,104
17,5,159,99
18,5,160,94
19,5,165,91
20,5,170,90
21,5,176,91
22,5,186,88
23,5,193,83
24,5,203,81
25,5,213,83
26,5,221,88
27,5,180,103
28,5,179,111
29,5,178,120
30,5,177,128
31,5,175,136
32,5,179,138
33,5,183,138
34,5,188,136
35,5,193,133
36,5,164,109
37,5,166,105
38,5,171,103
39,5,176,107
40,5,172,109
41,5,167,110
42,5,196,103
43,5,200,97
44,5,206,96
45,5,212,99
46,5,207,102
47,5,201,103
48,5,177,155
49,5,177,149
50,5,181,145
51,5,185,145
52,5,189,143
53,5,197,145
54,5,207,149
55,5,200,155
56,5,194,160
57,5,189,161
58,5,184,162
59,5,180,159
60,5,179,154
61,5,182,151
62,5,186,151
63,5,190,150
64,5,204,149
65,5,192,152
66,5,187,153
67,5,183,153
0,6,159,118
1,6,158,128
2,6,159,137
3,6,162,148
4,6,168,157
5,6,174,165
6,6,180,173
7,6,187,179
8,6,196,181
9,6,208,178
10,6,219,172
11,6,230,165
12,6,239,155
13,6,245,144
14,6,246,130
15,6,246,116
16,6,244,102
17,6,158,96
18,6,160,90
19,6,164,87
20,6,170,86
21,6,175,88
22,6,187,85
23,6,194,81
24,6,203,79
25,6,213,80
26,6,221,86
27,6,180,98
28,6,180,106
29,6,179,113
30,6,178,121
31,6,175,129
32,6,179,130
33,6,183,131
34,6,188,129
35,6,193,127
36,6,164,103
37,6,166,97
38,6,171,97
39,6,176,102
40,6,172,104
41,6,167,105
42,6,196,98
43,6,200,91
44,6,206,90
45,6,212,94
46,6,207,97
47,6,201,98
48,6,177,148
49,6,177,141
50,6,181,138
51,6,186,138
52,6,190,137
53,6,199,139
54,6,209,144
55,6,201,151
56,6,194,155
57,6,189,156
58,6,184,156
59,6,180,154
60,6,179,148
61,6,182,143
62,6,186,143
63,6,191,142
64,6,206,144
65,6,192,148
66,6,188,149
67,6,183,149
0,7,159,117
1,7,159,127
2,7,160,136
3,7,164,147
4,7,169,156
5,7,175,164
6,7,181,172
7,7,187,179
8,7,197,181
9,7,208,178
10,7,220,172
11,7,231,165
12,7,241,155
13,7,247,144
14,7,249,130
15,7,248,116
16,7,247,101
17,7,158,97
18,7,159,91
19,7,164,88
20,7,170,88
21,7,176,90
22,7,187,87
23,7,194,82
24,7,204,80
25,7,214,82
26,7,222,88
27,7,181,100
28,7,180,108
29,7,179,115
30,7,178,123
31,7,175,131
32,7,179,133
33,7,183,133
34,7,188,131
35,7,193,129
36,7,163,104
37,7,166,98
38,7,172,97
39,7,177,103
40,7,172,105
41,7,166,105
42,7,197,99
43,7,200,93
44,7,207,92
45,7,213,95
46,7,208,99
47,7,202,100
48,7,177,149
49,7,178,144
50,7,181,141
51,7,186,142
52,7,190,140
53,7,199,142
54,7,209,145
55,7,202,152
56,7,194,156
57,7,189,157
58,7,185,157
59,7,180,154
60,7,179,149
61,7,182,146
62,7,187,146
63,7,191,145
64,7,206,145
65,7,193,149
66,7,188,150
67,7,184,149
0,8,158,125
1,8,157,137
2,8,158,150
3,8,159,162
4,8,162,173
5,8,166,183
6,8,171,193
7,8,178,200
8,8,188,202
9,8,200,199
10,8,212,192
11,8,225,184
12,8,236,174
13,8,243,161
14,8,246,146
15,8,248,130
16,8,248,114
17,8,160,104
18,8,162,97
19,8,166,94
20,8,172,92
21,8,178,93
22,8,186,88
23,8,194,84
24,8,204,83
25,8,213,86
26,8,221,92
27,8,181,107
28,8,180,115
29,8,179,123
30,8,177,132
31,8,175,143
32,8,178,144
33,8,182,144
34,8,186,142
35,8,191,140
36,8,165,118
37,8,168,115
38,8,172,113
39,8,176,114
40,8,172,116
41,8,168,118
42,8,198,108
43,8,201,107
44,8,206,106
45,8,211,107
46,8,206,109
47,8,201,109
48,8,176,169
49,8,176,163
50,8,179,158
51,8,183,158
52,8,186,156
53,8,192,159
54,8,200,165
55,8,193,168
56,8,188,170
57,8,185,171
58,8,181,172
59,8,178,172
60,8,178,168
61,8,180,164
62,8,184,164
63,8,186,163
64,8,196,165
65,8,187,164
66,8,184,165
67,8,181,165
0,9,159,122
1,9,158,134
2,9,158,146
3,9,160,158
4,9,163,170
5,9,166,181
6,9,171,190
7,9,178,197
8,9,189,198
9,9,202,196
10,9,214,189
11,9,226,181
12,9,236,170
13,9,243,158
14,9,246,143
15,9,247,127
16,9,247,111
17,9,160,104
18,9,161,97
19,9,165,93
20,9,172,92
21,9,178,93
22,9,187,89
23,9,196,85
24,9,205,83
25,9,214,86
26,9,221,93
27,9,181,106
28,9,180,115
29,9,179,122
30,9,177,131
31,9,175,142
32,9,178,143
33,9,182,143
34,9,187,141
35,9,192,139
36,9,166,117
37,9,168,114
38,9,172,112
39,9,177,113
40,9,173,115
41,9,169,117
42,9,198,107
43,9,201,105
44,9,206,105
45,9,211,106
46,9,206,108
47,9,202,108
48,9,175,168
49,9,176,161
50,9,179,156
51,9,183,156
52,9,186,154
53,9,193,157
54,9,200,163
55,9,194,167
56,9,188,170
57,9,185,172
58,9,181,172
59,9,177,171
60,9,177,167
61,9,180,162
62,9,183,161
63,9,186,160
64,9,197,163
65,9,187,164
66,9,184,165
67,9,181,165
