,frame,x,y
0,1,119,147
1,1,119,157
2,1,121,166
3,1,124,175
4,1,128,183
5,1,134,189
6,1,139,195
7,1,146,199
8,1,154,200
9,1,163,198
10,1,173,194
11,1,183,189
12,1,192,183
13,1,198,174
14,1,201,162
15,1,203,151
16,1,204,139
17,1,123,134
18,1,126,129
19,1,132,126
20,1,138,125
21,1,144,127
22,1,155,125
23,1,162,120
24,1,170,118
25,1,179,120
26,1,185,125
27,1,147,137
28,1,146,144
29,1,144,151
30,1,143,157
31,1,142,165
32,1,144,165
33,1,147,165
34,1,151,164
35,1,154,163
36,1,130,143
37,1,133,140
38,1,137,139
39,1,141,142
40,1,138,144
41,1,133,144
42,1,162,138
43,1,166,133
44,1,171,133
45,1,176,135
46,1,172,137
47,1,167,138
48,1,142,180
49,1,144,176
50,1,147,173
51,1,149,172
52,1,152,171
53,1,158,172
54,1,166,175
55,1,160,179
56,1,155,181
57,1,152,182
58,1,149,183
59,1,146,183
60,1,144,179
61,1,147,176
62,1,150,176
63,1,153,175
64,1,163,175
65,1,154,177
66,1,151,177
67,1,148,178
0,2,117,149
1,2,118,159
2,2,120,169
3,2,123,178
4,2,127,186
5,2,132,193
6,2,139,198
7,2,147,201
8,2,155,202
9,2,164,199
10,2,174,196
11,2,185,191
12,2,193,184
13,2,198,175
14,2,200,164
15,2,201,152
16,2,203,140
17,2,123,136
18,2,126,131
19,2,132,128
20,2,138,127
21,2,144,129
22,2,156,126
23,2,163,122
24,2,170,120
25,2,179,122
26,2,185,127
27,2,149,138
28,2,148,145
29,2,146,152
30,2,145,158
31,2,144,167
32,2,146,167
33,2,149,166
34,2,152,165
35,2,156,165
36,2,130,145
37,2,133,141
38,2,138,140
39,2,142,144
40,2,138,145
41,2,133,146
42,2,163,140
43,2,167,135
44,2,172,134
45,2,176,137
46,2,172,139
47,2,168,140
48,2,143,183
49,2,145,177
50,2,148,175
51,2,151,174
52,2,154,173
53,2,160,174
54,2,166,177
55,2,162,181
56,2,157,183
57,2,153,184
58,2,151,185
59,2,147,185
60,2,145,182
61,2,149,178
62,2,152,178
63,2,155,177
64,2,164,178
65,2,156,178
66,2,152,179
67,2,150,180
0,3,117,149
1,3,118,159
2,3,120,169
3,3,123,178
4,3,127,186
5,3,133,192
6,3,139,197
7,3,146,201
8,3,154,201
9,3,163,199
10,3,173,195
11,3,183,191
12,3,192,184
13,3,197,175
14,3,199,164
15,3,201,152
16,3,203,140
17,3,122,136
18,3,126,130
19,3,131,128
20,3,137,127
21,3,143,129
22,3,155,126
23,3,162,122
24,3,170,120
25,3,178,122
26,3,185,127
27,3,147,138
28,3,146,145
29,3,145,152
30,3,144,158
31,3,142,167
32,3,145,167
33,3,147,166
34,3,151,165
35,3,154,164
36,3,129,145
37,3,132,141
38,3,136,141
39,3,140,144
40,3,137,145
41,3,132,146
42,3,162,140
43,3,166,135
44,3,171,134
45,3,175,137
46,3,172,139
47,3,167,140
48,3,142,183
49,3,144,177
50,3,147,174
51,3,150,174
52,3,153,173
53,3,158,174
54,3,165,177
55,3,160,180
56,3,155,182
57,3,152,184
58,3,150,184
59,3,146,184
60,3,144,182
61,3,148,178
62,3,150,177
63,3,153,176
64,3,163,177
65,3,154,178
66,3,151,179
67,3,149,179
0,4,117,147
1,4,118,158
2,4,120,169
3,4,123,180
4,4,129,189
5,4,135,197
6,4,143,203
7,4,151,209
8,4,159,210
9,4,169,206
10,4,178,200
11,4,186,193
12,4,194,184
13,4,199,174
14,4,201,162
15,4,202,149
16,4,203,136
17,4,121,135
18,4,124,129
19,4,130,126
20,4,137,125
21,4,143,127
22,4,155,124
23,4,163,120
24,4,171,118
25,4,179,120
26,4,185,125
27,4,148,137
28,4,148,144
29,4,147,151
30,4,147,158
31,4,144,166
