,frame,x,y
0,1,127,160
1,1,125,169
2,1,125,179
3,1,127,189
4,1,131,198
5,1,135,207
6,1,142,214
7,1,150,219
8,1,162,220
9,1,174,219
10,1,186,216
11,1,196,210
12,1,204,202
13,1,209,192
14,1,213,181
15,1,214,168
16,1,215,156
17,1,133,137
18,1,135,128
19,1,141,123
20,1,149,121
21,1,156,124
22,1,166,122
23,1,174,119
24,1,185,120
25,1,193,126
26,1,198,136
27,1,161,135
28,1,160,141
29,1,159,146
30,1,158,152
31,1,154,164
32,1,157,165
33,1,160,165
34,1,164,164
35,1,169,163
36,1,140,144
37,1,144,139
38,1,149,139
39,1,153,142
40,1,149,143
41,1,144,144
42,1,173,140
43,1,178,137
44,1,183,137
45,1,187,141
46,1,183,142
47,1,177,142
48,1,149,187
49,1,153,179
50,1,157,175
51,1,160,176
52,1,164,175
53,1,170,178
54,1,177,186
55,1,170,187
56,1,164,187
57,1,160,187
58,1,157,187
59,1,153,188
60,1,152,186
61,1,157,180
62,1,160,180
63,1,164,180
64,1,174,185
65,1,164,183
66,1,160,183
67,1,157,183
0,2,125,158
1,2,123,168
2,2,123,178
3,2,125,188
4,2,129,198
5,2,133,207
6,2,140,214
7,2,149,219
8,2,161,220
9,2,174,219
10,2,186,216
11,2,196,210
12,2,204,202
13,2,209,192
14,2,212,180
15,2,213,167
16,2,213,154
17,2,132,135
18,2,135,126
19,2,141,122
20,2,149,121
21,2,156,124
22,2,165,122
23,2,173,118
24,2,183,119
25,2,192,124
26,2,197,132
27,2,161,135
28,2,160,141
29,2,160,146
30,2,159,152
31,2,154,164
32,2,157,165
33,2,160,165
34,2,165,164
35,2,169,163
36,2,140,143
37,2,143,138
38,2,148,138
39,2,153,140
40,2,148,142
41,2,144,142
42,2,173,139
43,2,178,136
44,2,183,136
45,2,187,139
46,2,182,140
47,2,177,140
48,2,150,186
49,2,153,179
50,2,157,176
51,2,160,176
52,2,164,176
53,2,169,179
54,2,176,186
55,2,169,187
56,2,164,187
57,2,160,187
58,2,157,187
59,2,153,187
60,2,152,185
61,2,157,180
62,2,160,180
63,2,164,180
64,2,173,185
65,2,164,182
66,2,160,182
67,2,157,182
0,3,125,158
1,3,124,168
2,3,124,178
3,3,126,187
4,3,129,197
5,3,134,206
6,3,141,213
7,3,151,217
8,3,163,218
9,3,175,216
10,3,188,214
11,3,198,208
12,3,204,199
13,3,209,189
14,3,212,177
15,3,212,165
16,3,212,152
17,3,131,133
18,3,134,125
19,3,141,121
20,3,148,121
21,3,155,123
22,3,166,122
23,3,174,118
24,3,183,119
25,3,191,123
26,3,196,131
27,3,160,134
28,3,160,140
29,3,159,146
30,3,159,152
31,3,153,164
32,3,157,164
33,3,161,165
34,3,165,164
35,3,169,162
36,3,138,142
37,3,142,138
38,3,146,137
39,3,152,140
40,3,147,141
41,3,142,142
42,3,172,138
43,3,177,135
44,3,182,135
45,3,186,138
46,3,182,139
47,3,177,139
48,3,149,186
49,3,153,179
50,3,157,175
51,3,161,176
52,3,164,175
53,3,170,178
54,3,177,185
55,3,170,186
56,3,165,186
57,3,161,186
58,3,157,186
59,3,154,187
60,3,152,185
61,3,157,180
62,3,161,180
63,3,165,179
64,3,174,184
65,3,165,181
66,3,161,181
67,3,157,181
0,4,124,155
1,4,123,166
2,4,123,176
3,4,125,187
4,4,128,197
5,4,132,207
6,4,139,215
7,4,148,220
8,4,160,222
9,4,174,221
10,4,187,217
11,4,198,210
12,4,206,201
13,4,212,190
14,4,216,178
15,4,218,165
16,4,219,151
17,4,129,132
18,4,133,124
19,4,140,121
20,4,148,121
21,4,155,124
22,4,166,121
23,4,176,118
24,4,187,117
25,4,197,121
26,4,203,130
27,4,161,134
28,4,160,140
29,4,159,147
30,4,158,153
31,4,152,165
32,4,156,166
33,4,160,167
34,4,165,166
35,4,170,165
36,4,137,141
37,4,141,138
38,4,146,137
39,4,152,139
40,4,146,141
41,4,141,141
42,4,177,138
43,4,183,135
44,4,188,135
45,4,194,138
46,4,188,139
47,4,182,139
48,4,148,187
49,4,151,180
50,4,156,177
51,4,160,178
52,4,164,177
53,4,170,181
54,4,177,187
55,4,170,189
56,4,164,189
57,4,159,189
58,4,155,188
59,4,151,188
60,4,150,186
61,4,156,182
62,4,160,182
63,4,164,182
64,4,174,186
65,4,164,183
66,4,159,184
67,4,155,183
0,5,124,154
1,5,123,165
2,5,123,176
3,5,125,186
4,5,128,197
5,5,132,207
6,5,139,214
7,5,148,219
8,5,160,221
9,5,174,220
10,5,187,217
11,5,198,210
12,5,206,201
13,5,211,190
14,5,215,178
15,5,218,165
16,5,219,151
17,5,129,132
18,5,133,125
19,5,140,121
20,5,149,121
21,5,156,124
22,5,167,122
23,5,177,118
24,5,188,118
25,5,198,122
26,5,205,131
27,5,162,134
28,5,161,141
29,5,160,147
30,5,158,154
31,5,152,165
32,5,156,166
33,5,160,167
34,5,165,166
35,5,171,165
36,5,137,141
37,5,141,138
38,5,147,137
39,5,152,139
40,5,147,141
41,5,141,141
42,5,178,138
43,5,184,135
44,5,190,135
45,5,195,138
46,5,190,140
47,5,184,139
48,5,147,187
49,5,151,180
50,5,156,177
51,5,160,178
52,5,164,177
53,5,170,181
54,5,178,188
55,5,170,189
56,5,164,189
57,5,159,189
58,5,155,188
59,5,151,188
60,5,150,186
61,5,156,181
62,5,160,181
63,5,164,181
64,5,174,187
65,5,164,184
66,5,159,184
67,5,155,184
0,6,122,157
1,6,121,168
2,6,122,179
3,6,124,189
4,6,128,199
5,6,133,208
6,6,141,216
7,6,150,220
8,6,162,221
9,6,176,220
10,6,188,216
11,6,199,208
12,6,207,199
13,6,212,188
14,6,216,175
15,6,218,162
16,6,218,149
17,6,128,135
18,6,131,127
19,6,139,122
20,6,147,122
21,6,154,124
22,6,166,122
23,6,175,117
24,6,185,117
25,6,195,120
26,6,202,128
27,6,161,134
28,6,160,141
29,6,159,147
30,6,158,154
31,6,152,165
32,6,156,166
33,6,160,166
34,6,165,165
35,6,170,164
36,6,136,144
37,6,140,140
38,6,146,138
39,6,151,141
40,6,146,142
41,6,141,143
42,6,175,138
43,6,181,134
44,6,187,134
45,6,192,137
46,6,187,138
47,6,181,138
48,6,149,188
49,6,152,181
50,6,157,177
51,6,160,178
52,6,164,177
53,6,170,180
54,6,178,186
55,6,170,187
56,6,165,187
57,6,161,188
58,6,157,188
59,6,153,188
60,6,152,186
61,6,157,181
62,6,161,181
63,6,164,181
64,6,175,185
65,6,164,183
66,6,160,183
67,6,156,183
0,7,123,157
1,7,122,167
2,7,123,178
3,7,125,188
4,7,129,197
5,7,134,206
6,7,142,214
7,7,151,218
8,7,163,218
9,7,175,217
10,7,187,213
11,7,198,206
12,7,206,197
13,7,212,187
14,7,215,174
15,7,216,162
16,7,216,148
17,7,129,134
18,7,132,126
19,7,139,122
