,frame,x,y
0,1,837,362
1,1,838,387
2,1,842,411
3,1,849,433
4,1,862,452
5,1,880,467
6,1,900,480
7,1,921,490
8,1,942,493
9,1,960,489
10,1,974,477
11,1,986,461
12,1,996,444
13,1,1003,425
14,1,1006,404
15,1,1007,384
16,1,1005,364
17,1,869,331
18,1,881,320
19,1,898,315
20,1,916,317
21,1,931,325
22,1,954,327
23,1,967,324
24,1,980,325
25,1,992,331
26,1,996,342
27,1,944,349
28,1,946,361
29,1,947,374
30,1,949,387
31,1,928,399
32,1,937,402
33,1,946,404
34,1,954,403
35,1,961,401
36,1,889,348
37,1,899,345
38,1,909,345
39,1,918,350
40,1,908,351
41,1,899,350
42,1,960,353
43,1,969,350
44,1,977,351
45,1,984,355
46,1,977,356
47,1,968,355
48,1,915,435
49,1,928,427
50,1,940,422
51,1,947,424
52,1,954,423
53,1,964,428
54,1,970,439
55,1,964,452
56,1,955,457
57,1,947,458
58,1,939,456
59,1,927,449
60,1,920,435
61,1,940,431
62,1,947,431
63,1,954,431
64,1,965,438
65,1,954,444
66,1,948,444
67,1,940,443
0,2,849,351
1,2,847,374
2,2,848,397
3,2,852,418
4,2,862,438
5,2,876,455
6,2,891,469
7,2,910,479
8,2,928,482
9,2,946,479
10,2,963,471
11,2,980,460
12,2,995,447
13,2,1005,428
14,2,1010,407
15,2,1013,386
16,2,1014,364
17,2,873,333
18,2,884,321
19,2,900,317
20,2,916,320
21,2,931,328
22,2,950,329
23,2,964,324
24,2,978,323
25,2,992,329
26,2,999,340
27,2,939,348
28,2,939,361
29,2,939,373
30,2,939,386
31,2,919,399
32,2,927,401
33,2,935,403
34,2,944,401
35,2,952,400
36,2,891,348
37,2,900,345
38,2,909,345
39,2,917,350
40,2,909,350
41,2,899,350
42,2,959,352
43,2,968,348
44,2,976,350
45,2,983,354
46,2,975,354
47,2,967,353
48,2,909,430
49,2,920,424
50,2,930,422
51,2,935,424
52,2,943,422
53,2,952,426
54,2,961,432
55,2,952,441
56,2,943,446
57,2,935,447
58,2,929,446
59,2,919,441
60,2,914,430
61,2,930,429
62,2,935,430
63,2,942,430
64,2,956,432
65,2,943,435
66,2,936,435
67,2,930,435
0,3,827,367
1,3,829,391
2,3,834,414
3,3,843,436
4,3,857,454
5,3,875,466
6,3,895,476
7,3,917,481
8,3,935,482
9,3,952,478
10,3,966,469
11,3,980,456
12,3,991,440
13,3,997,420
14,3,999,399
15,3,999,378
16,3,996,357
17,3,855,337
18,3,867,324
19,3,884,318
20,3,903,320
21,3,919,327
22,3,938,326
23,3,951,319
24,3,966,318
25,3,979,323
26,3,985,334
27,3,930,346
28,3,933,358
29,3,935,371
30,3,938,383
31,3,918,399
32,3,927,401
33,3,936,402
34,3,944,400
35,3,951,398
36,3,876,351
37,3,886,346
38,3,896,346
39,3,905,350
40,3,896,351
41,3,886,352
42,3,948,350
43,3,957,344
44,3,966,345
45,3,974,350
46,3,967,350
47,3,957,350
48,3,906,436
49,3,918,427
50,3,930,421
51,3,937,423
52,3,943,421
53,3,954,425
54,3,963,433
55,3,955,443
56,3,945,447
57,3,938,449
58,3,930,448
59,3,918,444
60,3,911,435
61,3,930,429
62,3,937,429
63,3,944,428
64,3,958,433
65,3,944,435
66,3,937,436
67,3,930,436
0,4,820,368
1,4,824,392
2,4,830,415
3,4,839,437
4,4,854,455
5,4,874,469
6,4,896,480
7,4,919,488
8,4,940,489
9,4,958,482
10,4,972,468
11,4,984,452
12,4,992,434
13,4,996,414
14,4,997,394
15,4,996,373
16,4,993,354
17,4,849,340
18,4,860,327
19,4,877,320
20,4,896,320
21,4,913,325
22,4,934,324
23,4,948,319
24,4,962,318
25,4,976,322
26,4,982,333
27,4,927,347
28,4,931,359
29,4,934,371
30,4,938,384
31,4,917,400
32,4,927,401
33,4,936,402
34,4,944,400
35,4,951,397
36,4,873,353
37,4,882,349
38,4,891,348
39,4,901,351
40,4,892,352
41,4,883,353
42,4,945,349
43,4,953,345
44,4,961,345
45,4,969,348
46,4,962,349
47,4,954,349
48,4,907,437
49,4,918,427
50,4,931,421
51,4,938,423
52,4,946,420
53,4,957,425
54,4,964,433
55,4,959,447
56,4,949,453
57,4,941,455
58,4,932,455
59,4,919,449
60,4,912,437
61,4,931,430
62,4,939,430
63,4,946,429
64,4,959,433
65,4,948,440
66,4,940,442
67,4,932,442
0,5,816,367
1,5,819,391
2,5,825,415
3,5,834,436
4,5,850,454
