,frame,x,y
0,1,138,143
1,1,136,154
2,1,136,166
3,1,136,177
4,1,138,188
5,1,143,196
6,1,150,202
7,1,159,206
8,1,169,207
9,1,181,206
10,1,193,204
11,1,206,199
12,1,215,191
13,1,221,181
14,1,224,168
15,1,225,155
16,1,225,143
17,1,143,121
18,1,146,114
19,1,153,110
20,1,161,110
21,1,167,113
22,1,175,113
23,1,184,109
24,1,193,108
25,1,202,112
26,1,208,121
27,1,170,125
28,1,169,132
29,1,168,138
30,1,167,144
31,1,162,156
32,1,165,157
33,1,168,158
34,1,172,157
35,1,176,156
36,1,149,132
37,1,153,128
38,1,158,128
39,1,162,131
40,1,157,132
41,1,153,133
42,1,183,130
43,1,188,126
44,1,193,127
45,1,198,130
46,1,193,132
47,1,188,132
48,1,158,178
49,1,161,172
50,1,165,168
51,1,168,169
52,1,170,169
53,1,175,173
54,1,182,180
55,1,175,179
56,1,170,178
57,1,167,178
58,1,164,178
59,1,161,178
60,1,161,177
61,1,165,173
62,1,168,173
63,1,170,173
64,1,179,178
65,1,170,174
66,1,167,173
67,1,165,173
0,2,138,142
1,2,136,154
2,2,136,165
3,2,136,177
4,2,139,187
5,2,144,195
6,2,151,201
7,2,160,205
8,2,170,207
9,2,181,206
10,2,194,203
11,2,206,198
12,2,216,191
13,2,222,181
14,2,225,169
15,2,226,156
16,2,227,143
17,2,145,118
18,2,148,111
19,2,155,108
20,2,163,107
21,2,169,111
22,2,177,111
23,2,185,106
24,2,194,106
25,2,203,110
26,2,208,119
27,2,171,124
28,2,170,130
29,2,169,136
30,2,168,142
31,2,163,154
32,2,166,155
33,2,169,156
34,2,174,155
35,2,178,154
36,2,151,130
37,2,154,126
38,2,158,126
39,2,163,129
40,2,158,130
41,2,154,130
42,2,185,129
43,2,189,126
44,2,194,126
45,2,198,130
46,2,193,130
47,2,189,130
48,2,159,176
49,2,162,169
50,2,166,166
51,2,169,167
52,2,172,166
53,2,177,170
54,2,183,177
55,2,176,177
56,2,171,176
57,2,168,176
58,2,165,176
59,2,162,176
60,2,161,174
61,2,166,170
62,2,169,171
63,2,172,171
64,2,180,176
65,2,171,171
66,2,168,171
67,2,166,171
0,3,139,142
1,3,137,153
2,3,136,164
3,3,136,176
4,3,139,186
5,3,143,195
6,3,151,201
7,3,160,205
8,3,170,206
9,3,182,205
10,3,195,202
11,3,208,198
12,3,218,190
13,3,223,180
14,3,226,167
15,3,227,155
16,3,228,142
17,3,145,118
