,frame,x,y
0,1,237,148
1,1,235,158
2,1,234,168
3,1,235,179
4,1,238,190
5,1,241,201
6,1,246,209
7,1,254,215
8,1,265,217
9,1,277,215
10,1,289,211
11,1,300,205
12,1,308,196
13,1,314,186
14,1,317,173
15,1,317,160
16,1,316,147
17,1,240,130
18,1,241,124
19,1,246,121
20,1,251,119
21,1,257,121
22,1,271,119
23,1,278,115
24,1,286,116
25,1,294,120
26,1,299,126
27,1,263,131
28,1,262,138
29,1,260,144
30,1,258,151
31,1,255,160
32,1,258,162
33,1,261,163
34,1,266,161
35,1,271,160
36,1,246,137
37,1,248,133
38,1,253,132
39,1,258,135
40,1,253,136
41,1,249,136
42,1,276,133
43,1,280,130
44,1,285,130
45,1,290,133
46,1,285,133
47,1,280,133
48,1,250,181
49,1,253,176
50,1,258,173
51,1,262,174
52,1,266,173
53,1,274,174
54,1,281,179
55,1,275,183
56,1,268,185
57,1,263,186
58,1,258,185
59,1,253,184
60,1,253,181
61,1,258,178
62,1,263,178
63,1,267,177
64,1,278,179
65,1,267,180
66,1,263,181
67,1,258,181
0,2,238,145
1,2,236,155
2,2,235,165
3,2,236,176
4,2,238,188
5,2,241,198
6,2,246,208
7,2,253,214
8,2,263,217
9,2,275,216
10,2,287,212
11,2,299,205
12,2,308,197
13,2,315,187
14,2,318,173
15,2,318,159
16,2,318,146
17,2,241,127
18,2,242,123
19,2,245,119
20,2,250,118
21,2,254,120
22,2,271,119
23,2,277,115
24,2,285,115
25,2,292,119
26,2,298,125
27,2,261,130
28,2,260,137
29,2,258,143
30,2,257,150
31,2,254,160
32,2,257,161
33,2,260,161
34,2,264,161
35,2,268,159
36,2,246,135
37,2,248,132
38,2,252,131
39,2,257,134
40,2,252,135
41,2,249,135
42,2,276,132
43,2,279,130
44,2,284,130
45,2,289,133
46,2,284,133
47,2,279,133
48,2,249,181
49,2,251,175
50,2,256,173
51,2,261,174
52,2,265,172
53,2,272,174
54,2,280,180
55,2,273,184
56,2,266,186
57,2,261,187
58,2,256,187
59,2,252,185
60,2,251,180
61,2,256,178
62,2,261,178
63,2,265,177
64,2,277,179
65,2,265,181
66,2,261,182
67,2,257,181
0,3,239,143
1,3,236,154
2,3,235,165
3,3,236,176
4,3,238,188
5,3,241,200
6,3,246,209
7,3,253,216
8,3,263,218
9,3,275,217
10,3,288,213
11,3,299,207
12,3,308,198
13,3,315,188
14,3,318,174
15,3,319,161
16,3,319,147
17,3,242,126
18,3,243,121
19,3,247,117
20,3,253,116
21,3,258,119
22,3,273,118
23,3,280,114
24,3,289,115
25,3,296,119
26,3,301,126
27,3,264,129
28,3,263,136
29,3,261,142
30,3,259,149
31,3,256,159
32,3,258,160
33,3,261,161
34,3,266,160
35,3,270,159
36,3,248,134
37,3,250,130
38,3,255,130
39,3,259,133
40,3,255,133
41,3,251,134
42,3,278,132
43,3,282,129
44,3,287,130
45,3,291,133
46,3,286,133
47,3,282,133
48,3,250,181
49,3,252,175
50,3,258,172
51,3,262,173
52,3,266,172
53,3,274,174
54,3,280,181
55,3,274,185
56,3,267,186
57,3,262,186
58,3,257,186
59,3,252,185
60,3,252,180
61,3,258,177
62,3,262,177
63,3,266,177
64,3,278,180
65,3,267,181
66,3,262,182
67,3,258,181
0,4,238,143
1,4,236,154
2,4,236,165
3,4,236,177
4,4,238,189
5,4,241,200
6,4,246,210
7,4,253,216
8,4,263,218
9,4,276,217
10,4,289,213
11,4,300,207
12,4,310,199
13,4,317,188
14,4,320,175
15,4,321,161
16,4,321,147
17,4,242,126
18,4,243,121
19,4,247,117
20,4,252,116
21,4,256,118
22,4,272,117
23,4,279,114
24,4,287,114
25,4,295,118
26,4,301,125
27,4,263,129
28,4,262,136
29,4,260,142
30,4,258,149
31,4,255,159
32,4,258,160
33,4,261,161
34,4,265,160
35,4,270,159
36,4,247,134
37,4,249,131
38,4,253,130
39,4,258,132
40,4,253,133
41,4,250,134
42,4,278,132
43,4,282,129
44,4,286,130
45,4,291,133
46,4,286,133
47,4,281,132
48,4,250,182
49,4,252,175
50,4,257,172
51,4,262,173
52,4,266,172
53,4,273,174
54,4,280,181
55,4,274,185
56,4,266,187
57,4,262,187
58,4,257,187
59,4,252,186
60,4,252,181
61,4,257,178
62,4,262,178
63,4,266,177
64,4,278,180
65,4,266,182
66,4,262,182
67,4,258,182
0,5,238,145
1,5,236,155
2,5,236,166
3,5,236,177
4,5,238,189
5,5,242,200
6,5,247,209
7,5,255,215
8,5,265,218
9,5,277,217
10,5,289,212
11,5,300,206
12,5,309,197
13,5,316,187
14,5,319,173
15,5,319,160
16,5,319,146
17,5,242,127
18,5,243,122
19,5,247,118
20,5,252,117
21,5,256,120
22,5,273,118
23,5,279,115
24,5,287,115
25,5,294,119
26,5,299,125
27,5,263,130
28,5,262,137
29,5,261,143
30,5,259,150
31,5,256,160
32,5,258,161
33,5,262,162
34,5,266,161
35,5,270,160
36,5,247,135
37,5,250,132
38,5,253,131
39,5,258,133
40,5,254,134
41,5,250,135
42,5,278,132
43,5,281,130
44,5,286,130
45,5,290,133
46,5,285,133
47,5,281,133
48,5,251,181
49,5,253,176
50,5,258,173
51,5,263,174
52,5,267,173
53,5,274,174
54,5,281,180
55,5,275,184
56,5,268,186
57,5,263,187
58,5,259,187
59,5,253,185
60,5,253,181
61,5,258,177
62,5,263,177
63,5,267,177
64,5,279,179
65,5,268,182
66,5,263,182
67,5,259,182
0,6,239,146
1,6,237,156
2,6,236,167
3,6,237,178
4,6,239,189
5,6,242,200
6,6,247,210
7,6,254,217
8,6,265,219
9,6,277,217
10,6,290,213
11,6,301,206
12,6,310,197
13,6,316,186
14,6,319,173
15,6,319,159
16,6,319,145
17,6,241,128
18,6,242,123
19,6,246,120
20,6,251,118
21,6,256,120
22,6,273,119
23,6,279,116
24,6,287,116
25,6,294,120
26,6,300,126
27,6,263,131
28,6,262,138
29,6,261,144
30,6,259,152
31,6,256,161
32,6,259,162
