,frame,x,y
0,1,88,172
1,1,85,184
2,1,84,197
3,1,84,209
4,1,86,222
5,1,89,233
6,1,94,242
7,1,102,248
8,1,112,250
9,1,124,249
10,1,137,245
11,1,149,240
12,1,161,232
13,1,170,222
14,1,174,209
15,1,176,194
16,1,178,180
17,1,93,155
18,1,95,147
19,1,101,143
20,1,109,142
21,1,115,145
22,1,124,144
23,1,134,142
24,1,143,143
25,1,151,149
26,1,155,158
27,1,119,159
28,1,117,167
29,1,115,175
30,1,113,183
31,1,108,194
32,1,111,195
33,1,114,196
34,1,119,195
35,1,123,194
36,1,98,162
37,1,101,158
38,1,106,159
39,1,109,163
40,1,105,163
41,1,101,163
42,1,133,163
43,1,136,159
44,1,141,160
45,1,145,164
46,1,141,164
47,1,136,164
48,1,103,216
49,1,105,210
50,1,110,207
51,1,113,209
52,1,117,208
53,1,123,212
54,1,128,219
55,1,123,221
56,1,117,222
57,1,112,222
58,1,109,221
59,1,105,220
60,1,105,215
61,1,110,212
62,1,113,213
63,1,117,213
64,1,126,218
65,1,117,216
66,1,113,216
67,1,110,215
0,2,87,173
1,2,84,185
2,2,84,198
3,2,84,211
4,2,85,223
5,2,89,234
6,2,94,243
7,2,102,248
8,2,113,250
9,2,125,249
10,2,138,246
11,2,150,240
12,2,161,232
13,2,169,222
14,2,173,209
15,2,175,195
16,2,176,181
17,2,92,155
18,2,95,147
19,2,101,143
20,2,108,141
21,2,115,144
22,2,125,144
23,2,134,142
24,2,143,143
25,2,151,149
26,2,155,158
27,2,119,159
28,2,117,167
29,2,115,174
30,2,113,182
31,2,108,193
32,2,111,194
33,2,114,195
34,2,119,194
35,2,123,194
36,2,97,163
37,2,100,158
38,2,105,159
39,2,109,163
40,2,105,163
41,2,100,163
42,2,132,163
43,2,136,159
44,2,141,159
45,2,145,164
46,2,141,164
47,2,136,164
48,2,103,217
49,2,105,210
50,2,110,207
51,2,113,208
52,2,117,207
53,2,123,211
54,2,128,218
55,2,122,220
56,2,117,220
57,2,112,221
58,2,109,220
59,2,105,220
60,2,105,216
61,2,110,213
62,2,113,213
63,2,117,213
64,2,125,217
65,2,117,215
66,2,113,215
67,2,110,214
0,3,87,173
1,3,84,185
2,3,83,198
3,3,83,210
4,3,84,223
5,3,87,234
6,3,93,242
7,3,101,248
8,3,111,249
9,3,123,248
10,3,136,246
11,3,149,240
12,3,160,233
13,3,169,223
14,3,173,210
15,3,175,195
16,3,177,181
17,3,92,155
18,3,94,147
19,3,101,143
20,3,108,142
21,3,115,145
22,3,123,145
23,3,133,143
24,3,142,144
25,3,150,149
26,3,154,159
27,3,118,160
28,3,116,168
29,3,114,175
30,3,112,183
31,3,106,194
32,3,109,195
33,3,113,196
34,3,118,195
35,3,122,194
36,3,97,164
37,3,100,161
38,3,104,161
39,3,108,165
40,3,104,165
41,3,100,165
42,3,131,164
43,3,135,161
44,3,140,162
45,3,144,166
46,3,139,166
47,3,135,165
48,3,102,218
49,3,104,211
50,3,109,208
51,3,112,209
52,3,116,208
53,3,121,212
54,3,126,219
55,3,121,221
56,3,115,222
57,3,111,222
58,3,107,222
59,3,103,221
60,3,104,217
61,3,108,213
62,3,112,213
63,3,116,213
64,3,124,218
65,3,116,216
66,3,112,216
67,3,108,216
0,4,85,175
1,4,83,186
2,4,82,198
3,4,82,211
4,4,83,223
5,4,86,235
6,4,92,243
7,4,101,249
8,4,111,251
9,4,124,250
10,4,137,246
11,4,150,241
12,4,161,233
13,4,169,222
14,4,173,209
15,4,174,194
16,4,175,179
17,4,90,158
18,4,92,153
19,4,97,151
20,4,103,151
21,4,108,154
22,4,123,151
23,4,131,148
24,4,139,147
25,4,147,150
26,4,152,157
27,4,115,165
28,4,114,172
29,4,112,178
30,4,110,185
31,4,105,196
32,4,108,197
33,4,112,198
34,4,116,197
35,4,121,196
36,4,95,168
37,4,98,165
38,4,103,165
39,4,107,168
40,4,103,168
41,4,98,168
42,4,129,167
43,4,133,164
44,4,138,164
45,4,142,167
46,4,138,168
47,4,133,168
48,4,100,219
49,4,103,212
50,4,107,209
51,4,110,211
52,4,115,210
53,4,120,213
54,4,125,220
55,4,120,222
56,4,114,223
57,4,110,223
58,4,106,223
59,4,102,222
60,4,102,218
61,4,107,215
62,4,111,215
63,4,114,215
64,4,123,219
65,4,114,217
66,4,110,217
67,4,107,217
0,5,84,176
1,5,82,187
2,5,81,199
3,5,82,212
4,5,84,224
5,5,87,236
6,5,93,244
7,5,101,251
8,5,111,253
9,5,123,252
10,5,136,247
11,5,149,242
12,5,160,233
13,5,169,222
14,5,173,209
15,5,174,194
16,5,175,179
17,5,88,161
18,5,90,156
19,5,95,154
20,5,101,154
21,5,106,156
22,5,122,154
23,5,129,150
24,5,138,150
25,5,145,152
26,5,151,159
27,5,114,168
28,5,112,175
29,5,111,181
30,5,109,188
31,5,104,199
32,5,107,200
33,5,111,201
34,5,116,200
35,5,120,199
36,5,94,171
37,5,97,168
38,5,101,168
39,5,105,170
40,5,101,171
41,5,97,171
42,5,128,169
43,5,131,167
44,5,136,167
45,5,141,169
46,5,136,170
47,5,132,170
48,5,100,222
49,5,103,216
50,5,107,212
51,5,110,214
52,5,114,212
53,5,120,216
54,5,125,222
55,5,119,225
56,5,114,226
57,5,110,226
58,5,107,226
59,5,102,225
60,5,103,222
61,5,107,218
62,5,110,218
63,5,114,218
64,5,122,222
65,5,114,220
66,5,110,220
67,5,107,220
0,6,84,175
1,6,82,186
2,6,82,198
3,6,82,210
4,6,85,222
5,6,89,232
6,6,94,242
7,6,101,248
8,6,111,249
9,6,123,249
10,6,135,245
11,6,148,239
12,6,159,231
13,6,167,221
14,6,172,207
15,6,173,192
16,6,173,177
17,6,89,157
18,6,91,149
19,6,96,145
20,6,103,145
21,6,109,148
22,6,120,147
23,6,128,144
24,6,138,144
25,6,146,149
26,6,150,157
27,6,114,164
28,6,112,171
29,6,111,178
30,6,109,185
31,6,104,196
