,frame,x,y
0,1,720,428
1,1,724,444
2,1,728,459
3,1,734,472
4,1,742,483
5,1,755,491
6,1,771,495
7,1,788,496
8,1,804,495
9,1,817,490
10,1,825,482
11,1,830,471
12,1,832,459
13,1,832,446
14,1,831,433
15,1,829,420
16,1,827,408
17,1,738,404
18,1,744,394
19,1,755,389
20,1,767,388
21,1,777,392
22,1,789,392
23,1,797,387
24,1,806,385
25,1,814,387
26,1,819,394
27,1,786,402
28,1,789,408
29,1,792,413
30,1,795,419
31,1,782,433
32,1,788,434
33,1,795,435
34,1,800,432
35,1,804,429
36,1,753,411
37,1,758,407
38,1,765,406
39,1,771,408
40,1,766,410
41,1,759,411
42,1,795,406
43,1,801,402
44,1,807,402
45,1,811,404
46,1,807,405
47,1,802,406
48,1,778,459
49,1,786,449
50,1,793,444
51,1,798,444
52,1,802,442
53,1,807,444
54,1,811,452
55,1,809,455
56,1,805,458
57,1,801,459
58,1,796,459
59,1,789,460
60,1,781,457
61,1,793,449
62,1,798,448
63,1,802,447
64,1,808,451
65,1,804,451
66,1,799,452
67,1,794,453
0,2,725,430
1,2,728,445
2,2,731,460
3,2,736,475
4,2,743,486
5,2,755,493
6,2,771,496
7,2,789,496
8,2,806,494
9,2,822,490
10,2,834,485
11,2,844,477
12,2,849,467
13,2,850,454
14,2,849,440
15,2,848,427
16,2,846,413
17,2,737,403
18,2,744,392
19,2,756,385
20,2,769,383
21,2,781,387
22,2,795,385
23,2,804,380
24,2,816,379
25,2,826,383
26,2,832,393
27,2,791,396
28,2,792,401
29,2,793,406
30,2,795,412
31,2,783,429
32,2,790,429
33,2,797,429
34,2,802,427
35,2,807,426
36,2,753,409
37,2,759,406
38,2,766,404
39,2,773,406
40,2,767,407
41,2,760,408
42,2,804,402
43,2,811,399
44,2,817,399
45,2,822,402
46,2,817,402
47,2,811,402
48,2,780,459
49,2,787,448
50,2,793,442
51,2,798,443
52,2,802,440
53,2,809,444
54,2,817,453
55,2,811,455
56,2,806,455
57,2,801,456
58,2,796,457
59,2,790,458
60,2,784,456
61,2,794,449
62,2,799,448
63,2,803,447
64,2,812,451
65,2,805,449
66,2,800,449
67,2,795,450
0,3,726,433
1,3,728,447
2,3,732,462
3,3,736,476
4,3,744,487
5,3,756,493
6,3,772,496
7,3,789,495
8,3,806,494
9,3,821,490
10,3,832,485
11,3,841,476
12,3,845,466
13,3,846,453
14,3,846,440
15,3,846,428
16,3,845,415
17,3,740,401
18,3,747,391
19,3,758,384
20,3,772,382
21,3,784,386
22,3,798,384
23,3,807,379
24,3,818,379
25,3,828,384
26,3,834,393
27,3,793,395
28,3,794,401
29,3,796,406
30,3,797,412
31,3,784,429
32,3,791,429
33,3,798,429
34,3,804,427
35,3,810,425
36,3,755,409
37,3,761,404
38,3,768,403
39,3,775,405
40,3,769,406
41,3,762,408
42,3,805,402
43,3,812,398
44,3,819,398
45,3,824,402
46,3,819,402
47,3,812,402
48,3,780,457
49,3,787,446
50,3,794,440
51,3,799,441
52,3,805,439
53,3,811,443
54,3,818,452
55,3,813,453
56,3,808,454
57,3,802,455
58,3,797,456
59,3,790,457
60,3,784,455
61,3,795,447
62,3,800,446
63,3,805,446
64,3,814,450
65,3,806,447
66,3,801,448
67,3,796,449
0,4,724,435
1,4,727,450
2,4,731,464
3,4,736,477
4,4,744,488
5,4,757,493
6,4,772,495
7,4,789,493
8,4,805,492
9,4,820,489
10,4,831,484
11,4,840,477
12,4,844,468
13,4,846,455
14,4,846,442
15,4,845,429
16,4,843,416
17,4,738,403
18,4,745,392
19,4,757,384
20,4,771,383
21,4,783,386
22,4,795,385
23,4,805,380
24,4,816,380
25,4,826,384
26,4,832,394
27,4,791,396
28,4,793,401
29,4,795,405
30,4,797,410
31,4,783,429
32,4,791,428
33,4,798,428
34,4,804,427
35,4,810,425
36,4,753,410
37,4,759,404
38,4,767,403
39,4,775,407
40,4,768,408
41,4,761,409
42,4,803,404
43,4,810,399
44,4,817,399
45,4,823,403
46,4,817,404
47,4,810,404
48,4,779,456
49,4,788,445
50,4,795,439
51,4,800,439
52,4,805,437
53,4,812,441
54,4,819,451
55,4,813,452
56,4,808,452
57,4,803,453
58,4,798,453
59,4,790,455
60,4,783,454
61,4,795,446
62,4,801,445
63,4,805,444
64,4,815,449
65,4,807,446
66,4,802,447
67,4,797,447
0,5,724,436
1,5,727,451
2,5,731,465
3,5,736,478
4,5,744,489
5,5,756,495
6,5,772,496
7,5,790,495
8,5,807,493
9,5,823,489
10,5,834,485
11,5,844,478
12,5,849,468
13,5,851,456
14,5,851,443
15,5,850,430
16,5,848,417
17,5,738,403
18,5,745,391
19,5,756,384
20,5,770,382
21,5,782,386
22,5,797,384
23,5,807,379
24,5,818,379
25,5,828,384
26,5,834,393
27,5,792,395
28,5,794,400
29,5,796,406
30,5,798,412
31,5,783,429
32,5,791,429
33,5,798,430
34,5,805,428
35,5,811,425
36,5,754,409
37,5,760,404
38,5,767,402
39,5,775,405
40,5,768,406
41,5,761,407
42,5,805,402
43,5,812,398
44,5,819,399
45,5,825,402
46,5,819,402
47,5,812,402
48,5,779,457
49,5,787,445
50,5,794,439
51,5,799,439
52,5,804,437
53,5,812,441
54,5,819,451
55,5,813,452
56,5,808,452
57,5,802,453
58,5,797,454
59,5,790,456
60,5,783,454
61,5,795,446
62,5,800,444
63,5,805,444
64,5,815,449
65,5,806,446
66,5,801,447
67,5,796,448
0,6,725,432
1,6,728,447
2,6,731,461
3,6,736,474
4,6,744,485
5,6,756,492
6,6,772,494
7,6,790,494
8,6,807,492
9,6,821,489
10,6,833,484
11,6,841,477
12,6,846,466
13,6,847,453
14,6,847,440
15,6,846,427
16,6,845,415
17,6,740,401
18,6,747,390
19,6,758,384
20,6,771,382
21,6,783,385
22,6,798,384
23,6,807,379
24,6,818,379
25,6,827,383
26,6,832,392
27,6,793,395
28,6,794,400
29,6,796,404
30,6,798,410
31,6,785,428
32,6,792,428
33,6,799,428
34,6,804,426
35,6,809,424
36,6,756,408
37,6,762,403
38,6,769,402
39,6,776,405
40,6,770,406
41,6,763,407
42,6,804,402
43,6,811,397
44,6,818,398
45,6,824,401
46,6,818,402
47,6,812,402
48,6,780,457
49,6,788,445
50,6,795,439
51,6,799,439
52,6,804,437
53,6,811,442
54,6,818,451
55,6,812,452
56,6,807,453
57,6,802,453
58,6,798,454
59,6,790,455
60,6,784,454
61,6,795,446
62,6,800,445
63,6,805,444
64,6,813,449
65,6,806,447
66,6,801,447
67,6,797,448
0,7,725,435
1,7,728,450
2,7,731,464
3,7,735,478
4,7,743,488
5,7,755,494
6,7,771,496
7,7,787,495
8,7,804,494
9,7,819,491
10,7,832,487
11,7,843,481
12,7,849,472
13,7,853,460
14,7,853,446
15,7,852,432
16,7,850,419
17,7,739,403
18,7,746,392
19,7,757,385
20,7,770,384
21,7,782,387
22,7,798,385
23,7,808,380
24,7,819,380
25,7,829,384
26,7,834,394
27,7,792,397
28,7,794,401
29,7,795,406
30,7,796,411
31,7,783,429
32,7,791,429
33,7,798,429
34,7,803,428
35,7,809,426
36,7,755,411
37,7,761,406
38,7,767,404
39,7,775,408
40,7,768,408
41,7,762,410
42,7,806,405
43,7,813,400
44,7,820,400
45,7,825,404
46,7,820,404
47,7,813,404
48,7,777,458
49,7,786,446
50,7,793,440
51,7,798,441
52,7,803,439
53,7,810,443
54,7,817,453
55,7,811,454
56,7,806,454
57,7,801,455
58,7,796,456
59,7,788,457
60,7,782,456
61,7,794,447
62,7,799,446
63,7,803,446
64,7,813,451
65,7,805,448
66,7,800,448
67,7,795,449
0,8,723,435
1,8,726,449
2,8,729,464
3,8,734,478
4,8,743,488
5,8,755,495
6,8,771,496
7,8,788,495
8,8,805,493
9,8,820,489
10,8,832,485
11,8,843,479
12,8,849,469
13,8,851,457
14,8,851,443
15,8,849,430
16,8,847,417
17,8,738,402
18,8,745,392
19,8,756,385
20,8,769,384
21,8,781,388
22,8,794,385
23,8,803,380
24,8,815,379
25,8,825,384
26,8,831,394
27,8,790,396
28,8,791,401
29,8,792,405
30,8,793,410
31,8,781,428
32,8,788,429
33,8,795,429
34,8,801,427
35,8,807,425
36,8,753,410
37,8,759,406
38,8,765,404
39,8,773,406
40,8,767,407
41,8,760,409
42,8,804,403
43,8,811,400
44,8,817,400
45,8,823,403
46,8,817,403
47,8,811,403
48,8,777,458
49,8,784,445
50,8,791,439
51,8,796,439
52,8,801,437
53,8,808,442
54,8,816,452
55,8,810,453
56,8,805,453
57,8,799,454
58,8,794,455
59,8,787,457
60,8,781,455
61,8,792,446
62,8,797,445
63,8,802,444
64,8,811,450
65,8,803,447
66,8,798,447
67,8,793,448
0,9,724,434
1,9,726,449
2,9,730,464
3,9,735,478
4,9,742,490
5,9,754,498
6,9,770,500
7,9,788,499
8,9,805,497
9,9,821,494
10,9,833,489
11,9,844,483
12,9,851,473
13,9,853,460
14,9,853,446
15,9,851,432
16,9,849,418
17,9,737,406
18,9,744,394
19,9,756,387
20,9,770,385
21,9,782,388
22,9,795,386
23,9,805,381
24,9,817,380
25,9,827,385
26,9,834,395
27,9,791,398
28,9,792,403
29,9,793,409
30,9,794,415
31,9,781,433
32,9,788,433
33,9,796,432
34,9,802,430
35,9,809,428
36,9,753,412
37,9,760,408
38,9,766,407
39,9,774,409
40,9,767,409
41,9,761,411
42,9,806,405
43,9,812,401
44,9,818,402
45,9,824,404
46,9,819,404
47,9,813,404
48,9,776,461
49,9,784,449
50,9,791,443
51,9,797,443
52,9,802,441
53,9,810,445
54,9,818,454
55,9,812,456
56,9,806,457
57,9,800,458
58,9,794,459
59,9,786,461
60,9,780,458
61,9,792,450
62,9,798,449
63,9,803,448
64,9,814,452
65,9,804,450
66,9,799,451
67,9,793,452
0,10,729,433
1,10,731,447
2,10,734,463
3,10,739,477
4,10,747,488
5,10,759,494
6,10,774,496
7,10,791,496
8,10,808,495
9,10,824,491
10,10,837,486
11,10,847,479
12,10,852,468
13,10,854,455
14,10,854,442
15,10,853,428
16,10,851,414
17,10,742,401
18,10,749,390
19,10,759,384
20,10,772,382
21,10,783,385
22,10,799,382
23,10,808,377
24,10,819,377
25,10,830,382
26,10,835,392
27,10,794,396
28,10,795,401
29,10,796,406
30,10,797,412
31,10,785,429
32,10,792,429
33,10,799,429
34,10,805,428
35,10,810,426
36,10,757,409
37,10,763,405
38,10,769,404
39,10,777,406
40,10,771,407
41,10,764,408
42,10,808,403
43,10,815,399
44,10,821,399
45,10,827,402
46,10,821,402
47,10,815,402
48,10,782,459
49,10,789,446
50,10,796,440
51,10,801,441
52,10,805,439
53,10,812,443
54,10,820,453
55,10,814,455
56,10,808,455
57,10,803,456
58,10,798,457
59,10,792,458
60,10,787,456
61,10,797,448
62,10,801,447
63,10,806,446
64,10,815,451
65,10,807,449
66,10,802,449
67,10,797,450
0,11,727,432
1,11,730,447
2,11,733,462
3,11,738,476
4,11,746,487
5,11,759,495
6,11,775,497
7,11,793,497
8,11,809,495
9,11,823,491
10,11,833,485
11,11,840,476
12,11,843,465
13,11,843,452
14,11,843,439
15,11,842,426
16,11,841,414
17,11,743,402
18,11,750,391
19,11,761,385
20,11,774,383
21,11,785,386
22,11,799,386
23,11,807,381
24,11,818,380
25,11,826,384
26,11,831,393
27,11,795,396
28,11,797,402
29,11,799,408
30,11,801,414
31,11,787,430
32,11,794,430
33,11,802,430
34,11,807,428
35,11,812,426
36,11,758,409
37,11,764,404
38,11,770,402
39,11,777,405
40,11,772,406
41,11,765,407
42,11,806,401
43,11,812,398
44,11,818,398
45,11,823,401
46,11,818,401
47,11,812,401
48,11,782,458
49,11,790,447
50,11,798,441
51,11,802,441
52,11,807,439
53,11,813,443
54,11,819,452
55,11,815,454
56,11,810,455
57,11,805,456
58,11,801,457
59,11,793,458
60,11,787,456
61,11,798,447
62,11,803,446
63,11,808,446
64,11,815,450
65,11,809,449
66,11,804,450
67,11,800,450
0,12,729,436
1,12,733,451
2,12,737,466
3,12,742,479
4,12,752,489
5,12,764,494
6,12,780,496
7,12,797,495
8,12,813,494
9,12,827,491
10,12,837,486
11,12,845,477
12,12,848,467
13,12,849,454
14,12,849,441
15,12,847,428
16,12,845,416
17,12,747,403
18,12,753,392
19,12,764,386
20,12,777,384
21,12,788,389
22,12,799,388
23,12,808,382
24,12,818,382
25,12,827,386
26,12,833,394
