,frame,x,y
0,1,108,116
1,1,107,127
2,1,109,139
3,1,111,151
4,1,113,164
5,1,116,176
6,1,121,189
7,1,129,199
8,1,141,202
9,1,154,200
10,1,167,191
11,1,177,179
12,1,185,165
13,1,191,151
14,1,195,135
15,1,196,118
16,1,195,102
17,1,108,97
18,1,109,90
19,1,116,86
20,1,123,86
21,1,131,89
22,1,141,86
23,1,150,80
24,1,160,78
25,1,170,80
26,1,178,87
27,1,136,96
28,1,136,107
29,1,135,116
30,1,135,127
31,1,130,134
32,1,133,136
33,1,137,137
34,1,142,135
35,1,147,132
36,1,116,105
37,1,119,102
38,1,123,101
39,1,128,101
40,1,123,103
41,1,119,105
42,1,152,97
43,1,155,95
44,1,160,95
45,1,165,96
46,1,160,97
47,1,156,98
48,1,125,157
49,1,127,150
50,1,133,148
51,1,138,148
52,1,143,147
53,1,151,147
54,1,158,153
55,1,152,163
56,1,144,167
57,1,139,167
58,1,134,167
59,1,128,165
60,1,127,156
61,1,134,152
62,1,139,152
63,1,143,151
64,1,155,153
65,1,144,160
66,1,139,161
67,1,134,160
0,2,108,115
1,2,107,127
2,2,108,140
3,2,110,153
4,2,113,166
5,2,116,178
6,2,121,190
7,2,130,200
8,2,142,202
9,2,156,199
10,2,169,190
11,2,179,178
12,2,189,165
13,2,195,151
14,2,197,134
15,2,197,118
16,2,196,101
17,2,109,98
18,2,111,91
19,2,117,87
20,2,124,86
21,2,131,88
22,2,140,85
23,2,149,79
24,2,160,77
25,2,170,79
26,2,178,86
27,2,136,97
28,2,136,107
29,2,135,116
30,2,135,126
31,2,131,135
32,2,134,137
33,2,137,138
34,2,143,135
35,2,147,133
36,2,117,107
37,2,119,104
38,2,123,102
39,2,128,103
40,2,124,105
41,2,120,106
42,2,152,97
43,2,155,95
44,2,160,95
45,2,165,95
46,2,161,97
47,2,156,98
48,2,125,159
49,2,127,153
50,2,133,150
51,2,138,151
52,2,143,149
53,2,150,150
54,2,156,155
55,2,151,163
56,2,144,166
57,2,139,167
58,2,134,167
59,2,128,166
60,2,127,159
61,2,134,155
62,2,138,154
63,2,143,154
64,2,153,155
65,2,143,160
66,2,138,161
67,2,134,160
0,3,107,116
1,3,106,127
2,3,107,139
3,3,109,152
4,3,111,164
5,3,114,177
6,3,119,190
7,3,128,199
8,3,139,202
9,3,153,199
10,3,167,191
11,3,178,179
12,3,187,166
13,3,194,151
14,3,196,135
15,3,195,117
16,3,193,100
17,3,109,96
18,3,110,90
19,3,115,87
20,3,121,86
21,3,129,88
22,3,138,86
23,3,146,80
24,3,156,78
25,3,166,78
26,3,174,84
27,3,134,99
28,3,134,107
29,3,134,115
30,3,133,124
31,3,129,135
32,3,132,136
33,3,136,137
34,3,141,135
35,3,146,132
36,3,116,107
37,3,117,103
38,3,121,102
39,3,126,102
40,3,122,105
41,3,119,107
42,3,150,98
43,3,153,95
44,3,158,94
45,3,163,96
46,3,158,98
47,3,154,98
48,3,127,163
49,3,127,155
50,3,132,151
51,3,136,152
52,3,140,151
53,3,147,152
54,3,153,158
55,3,147,163
56,3,141,165
57,3,137,166
58,3,133,166
59,3,128,167
60,3,129,162
61,3,133,158
62,3,137,157
63,3,141,157
64,3,150,158
65,3,140,158
66,3,136,158
67,3,132,159
0,4,106,114
1,4,106,125
2,4,107,137
3,4,109,149
4,4,111,161
5,4,115,174
6,4,120,186
7,4,129,196
8,4,141,199
9,4,155,196
10,4,168,187
11,4,179,175
12,4,188,162
13,4,194,147
14,4,196,131
15,4,195,115
16,4,193,99
17,4,107,91
18,4,110,84
19,4,116,83
20,4,123,85
21,4,129,89
22,4,135,87
23,4,145,81
24,4,155,77
25,4,166,78
26,4,175,85
27,4,134,98
28,4,134,107
29,4,134,116
30,4,133,126
31,4,129,135
32,4,132,136
33,4,136,138
34,4,141,135
35,4,146,132
36,4,115,104
37,4,116,101
38,4,121,100
39,4,126,101
40,4,122,104
41,4,117,105
42,4,151,98
43,4,154,94
44,4,159,94
45,4,164,96
46,4,159,98
47,4,155,98
48,4,126,163
49,4,127,155
50,4,132,152
51,4,136,153
52,4,141,152
53,4,148,153
54,4,154,158
55,4,149,163
56,4,143,164
57,4,138,165
58,4,133,166
59,4,128,166
60,4,129,162
61,4,133,157
62,4,137,157
63,4,142,157
64,4,150,158
65,4,142,158
66,4,137,158
67,4,133,159
0,5,107,114
1,5,106,125
2,5,108,138
3,5,109,151
4,5,112,164
5,5,115,176
6,5,120,189
7,5,129,198
8,5,141,200
9,5,155,197
