No,frame,x,y
0.0,12.0,156.0,137.0
1.0,12.0,157.0,150.0
2.0,12.0,159.0,163.0
3.0,12.0,162.0,175.0
4.0,12.0,169.0,185.0
5.0,12.0,178.0,193.0
6.0,12.0,189.0,200.0
7.0,12.0,203.0,203.0
8.0,12.0,216.0,203.0
9.0,12.0,227.0,200.0
10.0,12.0,234.0,193.0
11.0,12.0,238.0,182.0
12.0,12.0,240.0,170.0
13.0,12.0,241.0,158.0
14.0,12.0,242.0,147.0
15.0,12.0,241.0,136.0
16.0,12.0,239.0,126.0
17.0,12.0,175.0,117.0
18.0,12.0,181.0,109.0
19.0,12.0,190.0,105.0
20.0,12.0,199.0,105.0
21.0,12.0,208.0,108.0
22.0,12.0,219.0,108.0
23.0,12.0,225.0,105.0
24.0,12.0,230.0,103.0
25.0,12.0,236.0,104.0
26.0,12.0,238.0,109.0
27.0,12.0,216.0,118.0
28.0,12.0,218.0,125.0
29.0,12.0,220.0,131.0
30.0,12.0,223.0,138.0
31.0,12.0,211.0,149.0
32.0,12.0,216.0,150.0
33.0,12.0,220.0,150.0
34.0,12.0,223.0,149.0
35.0,12.0,226.0,148.0
36.0,12.0,186.0,123.0
37.0,12.0,191.0,119.0
38.0,12.0,197.0,118.0
39.0,12.0,201.0,121.0
40.0,12.0,197.0,123.0
41.0,12.0,192.0,124.0
42.0,12.0,221.0,119.0
43.0,12.0,225.0,116.0
44.0,12.0,230.0,115.0
45.0,12.0,232.0,118.0
46.0,12.0,230.0,120.0
47.0,12.0,226.0,120.0
48.0,12.0,202.0,171.0
49.0,12.0,209.0,165.0
50.0,12.0,216.0,162.0
51.0,12.0,219.0,163.0
52.0,12.0,222.0,162.0
53.0,12.0,226.0,165.0
54.0,12.0,227.0,170.0
55.0,12.0,226.0,173.0
56.0,12.0,223.0,174.0
57.0,12.0,219.0,174.0
58.0,12.0,216.0,174.0
59.0,12.0,209.0,174.0
60.0,12.0,205.0,170.0
61.0,12.0,216.0,167.0
62.0,12.0,219.0,167.0
63.0,12.0,222.0,167.0
64.0,12.0,225.0,170.0
65.0,12.0,222.0,169.0
66.0,12.0,219.0,169.0
67.0,12.0,216.0,169.0
0.0,13.0,158.0,138.0
1.0,13.0,159.0,151.0
2.0,13.0,161.0,164.0
3.0,13.0,165.0,176.0
4.0,13.0,172.0,186.0
5.0,13.0,180.0,194.0
6.0,13.0,192.0,201.0
7.0,13.0,205.0,204.0
8.0,13.0,218.0,204.0
9.0,13.0,228.0,201.0
10.0,13.0,235.0,193.0
11.0,13.0,238.0,182.0
12.0,13.0,239.0,169.0
13.0,13.0,240.0,157.0
14.0,13.0,241.0,146.0
15.0,13.0,240.0,135.0
16.0,13.0,237.0,126.0
17.0,13.0,177.0,119.0
18.0,13.0,182.0,111.0
19.0,13.0,190.0,107.0
20.0,13.0,199.0,107.0
21.0,13.0,207.0,110.0
