No,frame,x,y
0,13,188,121
1,13,187,131
2,13,188,142
3,13,189,153
4,13,191,164
5,13,195,173
6,13,201,180
7,13,210,185
8,13,221,186
9,13,232,184
10,13,244,180
11,13,255,175
12,13,263,166
13,13,269,156
14,13,271,144
15,13,271,131
16,13,270,117
17,13,191,101
18,13,194,95
19,13,199,92
20,13,206,92
21,13,213,94
22,13,225,91
23,13,233,86
24,13,242,84
25,13,251,87
26,13,257,94
27,13,218,100
28,13,218,106
29,13,217,112
30,13,216,118
31,13,212,131
32,13,214,132
33,13,217,132
34,13,221,131
35,13,225,130
36,13,198,110
37,13,201,106
38,13,205,105
39,13,211,106
40,13,206,108
41,13,202,109
42,13,231,104
43,13,236,101
44,13,241,102
45,13,246,104
46,13,241,104
47,13,236,104
48,13,207,155
49,13,210,147
50,13,214,143
51,13,217,144
52,13,221,142
53,13,226,146
54,13,232,152
55,13,226,154
56,13,221,154
57,13,218,154
58,13,214,155
59,13,210,155
60,13,210,153
61,13,214,149
62,13,218,148
63,13,221,148
64,13,229,152
65,13,221,148
66,13,217,149
67,13,214,149
0,14,187,123
1,14,187,134
2,14,187,144
3,14,188,154
4,14,189,164
5,14,193,173
6,14,200,179
7,14,209,183
8,14,220,183
9,14,232,181
10,14,244,177
11,14,255,171
12,14,263,163
13,14,267,154
14,14,269,142
15,14,269,130
16,14,268,118
17,14,191,102
18,14,194,96
19,14,200,92
20,14,207,92
21,14,213,95
22,14,223,93
23,14,230,87
24,14,239,85
25,14,247,87
26,14,253,93
27,14,217,102
28,14,217,108
29,14,216,113
30,14,216,119
31,14,212,132
32,14,215,132
33,14,218,132
34,14,221,131
35,14,224,130
36,14,198,112
37,14,200,108
38,14,205,107
39,14,210,108
40,14,206,110
41,14,201,111
42,14,230,105
43,14,234,101
44,14,239,101
45,14,244,104
46,14,239,105
47,14,234,105
48,14,206,155
49,14,209,148
50,14,213,144
51,14,217,144
52,14,220,143
53,14,225,145
54,14,231,152
55,14,225,152
56,14,221,153
57,14,217,154
58,14,214,154
59,14,210,155
60,14,209,154
61,14,214,149
62,14,217,149
63,14,220,148
64,14,228,151
65,14,220,148
66,14,217,148
67,14,214,149
0,15,186,125
1,15,186,136
2,15,187,146
3,15,188,157
4,15,190,167
5,15,194,175
6,15,200,181
7,15,209,184
8,15,220,184
9,15,232,182
10,15,244,179
11,15,255,173
12,15,263,165
13,15,268,155
14,15,270,143
15,15,269,130
16,15,269,117
17,15,188,103
18,15,191,96
19,15,197,92
20,15,204,91
21,15,210,94
22,15,222,91
23,15,230,85
24,15,239,83
25,15,248,85
26,15,254,92
27,15,216,101
28,15,215,107
29,15,215,112
30,15,214,118
31,15,211,132
32,15,214,133
33,15,217,133
34,15,220,132
35,15,224,130
36,15,195,112
37,15,198,107
38,15,202,106
39,15,208,108
40,15,203,110
41,15,199,111
42,15,229,104
43,15,233,100
44,15,239,100
45,15,243,103
46,15,239,104
47,15,234,104
48,15,206,156
49,15,209,148
50,15,213,144
51,15,216,144
52,15,220,143
53,15,225,145
54,15,231,152
55,15,225,153
56,15,221,153
57,15,217,154
58,15,214,154
59,15,209,155
60,15,208,154
61,15,213,149
62,15,217,148
63,15,220,148
64,15,228,151
65,15,220,148
66,15,217,148
67,15,213,149
0,16,187,123
1,16,186,133
2,16,187,144
3,16,188,154
4,16,190,164
5,16,194,173
6,16,200,180
7,16,209,184
8,16,219,184
9,16,231,182
10,16,242,178
11,16,253,173
12,16,262,164
13,16,267,155
14,16,269,142
15,16,269,130
16,16,268,117
17,16,190,102
18,16,193,95
19,16,199,92
20,16,206,91
21,16,213,95
22,16,223,91
23,16,230,86
24,16,239,83
25,16,247,85
26,16,253,92
27,16,217,101
28,16,217,107
29,16,216,112
30,16,215,118
31,16,211,131
32,16,214,131
33,16,217,131
34,16,221,130
35,16,224,129
36,16,198,110
37,16,201,107
38,16,205,106
39,16,210,107
40,16,206,109
41,16,201,110
42,16,230,104
43,16,234,100
44,16,239,100
45,16,243,103
46,16,239,104
47,16,234,104
48,16,206,154
49,16,209,147
50,16,213,143
51,16,216,143
52,16,219,142
53,16,224,145
54,16,230,152
55,16,224,152
56,16,220,152
57,16,217,153
58,16,213,153
59,16,210,154
60,16,208,152
61,16,214,148
62,16,217,147
63,16,220,147
64,16,227,151
65,16,220,147
66,16,216,147
67,16,213,148
0,17,187,121
1,17,187,131
2,17,187,142
3,17,188,152
4,17,190,162
5,17,194,171
6,17,201,178
7,17,210,182
8,17,221,182
9,17,232,180
10,17,244,177
11,17,255,172
12,17,263,164
13,17,269,154
14,17,271,142
15,17,270,129
16,17,270,117
17,17,192,101
18,17,194,95
19,17,200,91
20,17,207,91
21,17,213,94
22,17,224,90
23,17,231,85
24,17,240,83
25,17,248,85
26,17,255,91
27,17,218,100
28,17,218,106
29,17,217,111
30,17,216,117
31,17,212,129
32,17,215,130
33,17,217,131
34,17,221,130
35,17,225,128
36,17,199,110
37,17,202,106
38,17,206,105
39,17,211,106
40,17,207,108
41,17,203,109
42,17,231,103
43,17,235,100
44,17,240,100
45,17,244,102
46,17,240,103
47,17,235,103
48,17,207,152
49,17,210,145
50,17,214,142
51,17,217,142
52,17,220,141
53,17,225,144
54,17,232,150
55,17,225,151
56,17,221,151
57,17,217,152
58,17,214,152
59,17,210,152
60,17,209,151
61,17,214,147
62,17,217,147
63,17,220,146
64,17,229,149
65,17,220,146
66,17,217,146
67,17,214,146
0,18,187,122
1,18,187,132
2,18,188,143
3,18,188,153
4,18,190,163
5,18,194,172
6,18,201,179
7,18,210,183
8,18,221,184
9,18,233,181
10,18,245,177
11,18,256,171
12,18,264,164
13,18,268,154
14,18,270,142
15,18,270,129
16,18,270,117
17,18,189,102
18,18,192,95
19,18,198,91
20,18,206,91
21,18,212,94
22,18,223,91
23,18,231,86
24,18,240,84
25,18,249,86
26,18,254,94
27,18,217,100
28,18,217,106
29,18,216,112
30,18,215,118
31,18,211,130
32,18,214,131
33,18,217,131
34,18,221,130
35,18,225,129
36,18,197,110
37,18,200,105
38,18,205,104
39,18,211,107
40,18,206,109
41,18,201,110
42,18,229,104
43,18,234,99
44,18,239,99
45,18,244,103
46,18,239,104
47,18,234,104
48,18,207,153
49,18,210,146
50,18,214,143
51,18,217,143
52,18,220,142
53,18,225,145
54,18,232,151
55,18,226,152
56,18,221,152
57,18,218,153
58,18,215,153
59,18,210,154
60,18,209,152
61,18,215,148
62,18,218,147
63,18,220,147
64,18,229,150
65,18,220,147
66,18,217,147
67,18,215,148
0,19,185,122
1,19,185,132
2,19,185,142
3,19,186,153
4,19,187,164
5,19,191,173
6,19,198,181
7,19,207,185
8,19,218,186
9,19,231,184
10,19,243,181
11,19,254,175
12,19,263,167
13,19,268,156
14,19,269,144
15,19,270,131
16,19,270,118
17,19,187,101
18,19,190,95
19,19,196,92
20,19,202,91
21,19,208,94
22,19,222,91
23,19,230,86
24,19,239,85
25,19,248,87
26,19,254,94
27,19,215,101
28,19,214,107
29,19,214,113
30,19,213,120
31,19,209,132
32,19,212,133
33,19,215,133
34,19,219,132
35,19,223,131
36,19,195,111
37,19,198,107
38,19,202,106
39,19,208,107
40,19,203,109
41,19,199,110
42,19,228,104
43,19,233,102
44,19,238,102
45,19,243,104
46,19,238,105
47,19,233,105
48,19,205,155
49,19,208,147
50,19,212,144
51,19,215,145
52,19,218,143
53,19,223,146
54,19,231,152
55,19,224,154
56,19,219,154
57,19,215,155
58,19,212,155
59,19,208,155
60,19,207,153
61,19,212,149
62,19,215,149
63,19,218,149
64,19,227,151
65,19,218,149
66,19,215,149
67,19,212,149
0,20,185,117
1,20,184,127
2,20,185,137
3,20,185,148
4,20,187,159
5,20,191,168
6,20,198,176
7,20,207,181
8,20,219,183
9,20,231,180
10,20,243,176
11,20,254,170
12,20,262,161
13,20,266,151
14,20,268,138
15,20,268,125
16,20,268,112
17,20,185,101
18,20,187,94
19,20,194,91
20,20,200,91
21,20,207,94
22,20,221,91
23,20,229,86
24,20,239,84
25,20,248,87
26,20,255,94
27,20,214,101
28,20,213,107
29,20,212,113
30,20,211,120
31,20,208,131
32,20,211,132
33,20,214,133
34,20,218,131
35,20,222,130
36,20,193,108
37,20,196,104
38,20,202,103
39,20,207,106
40,20,202,108
41,20,197,109
42,20,227,103
43,20,232,99
44,20,238,99
45,20,243,102
46,20,238,104
47,20,232,104
48,20,203,152
49,20,206,146
50,20,211,143
51,20,214,143
52,20,218,142
53,20,224,144
54,20,231,149
55,20,225,152
56,20,220,154
57,20,216,155
58,20,212,155
59,20,207,155
60,20,206,151
61,20,211,148
62,20,215,148
63,20,218,147
64,20,228,148
65,20,219,148
66,20,215,149
67,20,212,149
0,21,185,123
1,21,184,133
2,21,185,144
3,21,186,155
4,21,188,165
5,21,192,173
6,21,199,180
7,21,208,184
8,21,219,185
9,21,231,182
10,21,243,178
11,21,254,172
12,21,262,164
13,21,266,154
14,21,268,142
15,21,268,129
16,21,267,116
17,21,187,102
18,21,190,95
19,21,195,92
20,21,201,91
21,21,208,94
22,21,221,90
23,21,228,85
24,21,237,83
25,21,246,85
26,21,251,92
27,21,214,100
28,21,214,106
29,21,213,113
30,21,212,119
31,21,209,132
32,21,212,132
33,21,215,133
34,21,218,132
35,21,222,130
36,21,194,110
37,21,197,106
38,21,202,105
39,21,207,106
40,21,202,108
41,21,198,110
42,21,227,103
43,21,231,99
44,21,236,99
45,21,241,102
46,21,236,103
47,21,232,103
48,21,204,154
49,21,207,147
50,21,211,143
51,21,215,144
52,21,218,142
53,21,223,145
54,21,230,150
55,21,224,151
56,21,219,152
57,21,215,153
58,21,212,153
59,21,208,154
60,21,207,153
61,21,212,148
62,21,215,148
63,21,218,148
64,21,227,149
65,21,218,147
66,21,215,148
67,21,212,148
0,22,184,122
1,22,184,133
2,22,184,143
3,22,185,153
4,22,187,164
5,22,191,172
6,22,198,179
7,22,207,183
8,22,218,183
9,22,230,181
10,22,242,177
11,22,253,171
12,22,261,163
13,22,265,153
14,22,267,141
15,22,266,128
16,22,266,115
17,22,186,102
18,22,188,96
19,22,194,92
20,22,201,92
21,22,207,94
22,22,220,91
23,22,227,86
24,22,236,84
25,22,244,86
26,22,250,92
27,22,213,101
28,22,212,107
