No,frame,x,y
0.0,6.0,817.0,348.0
1.0,6.0,819.0,369.0
2.0,6.0,820.0,389.0
3.0,6.0,824.0,408.0
4.0,6.0,834.0,423.0
5.0,6.0,850.0,435.0
6.0,6.0,871.0,441.0
7.0,6.0,896.0,444.0
8.0,6.0,918.0,444.0
9.0,6.0,937.0,443.0
10.0,6.0,950.0,436.0
11.0,6.0,960.0,426.0
12.0,6.0,966.0,413.0
13.0,6.0,969.0,398.0
14.0,6.0,971.0,383.0
15.0,6.0,973.0,367.0
16.0,6.0,972.0,352.0
17.0,6.0,848.0,312.0
18.0,6.0,859.0,296.0
19.0,6.0,875.0,287.0
20.0,6.0,893.0,286.0
21.0,6.0,909.0,292.0
22.0,6.0,933.0,294.0
23.0,6.0,945.0,291.0
24.0,6.0,958.0,294.0
25.0,6.0,969.0,301.0
26.0,6.0,972.0,315.0
27.0,6.0,924.0,314.0
28.0,6.0,926.0,322.0
29.0,6.0,928.0,329.0
30.0,6.0,931.0,337.0
31.0,6.0,906.0,356.0
32.0,6.0,916.0,358.0
33.0,6.0,926.0,359.0
34.0,6.0,934.0,358.0
35.0,6.0,942.0,357.0
36.0,6.0,867.0,322.0
37.0,6.0,876.0,315.0
38.0,6.0,886.0,315.0
39.0,6.0,894.0,321.0
40.0,6.0,886.0,322.0
41.0,6.0,877.0,323.0
42.0,6.0,938.0,324.0
43.0,6.0,947.0,319.0
44.0,6.0,955.0,321.0
45.0,6.0,960.0,328.0
46.0,6.0,954.0,327.0
47.0,6.0,947.0,325.0
48.0,6.0,890.0,394.0
49.0,6.0,905.0,381.0
50.0,6.0,918.0,375.0
51.0,6.0,925.0,376.0
52.0,6.0,932.0,375.0
53.0,6.0,940.0,383.0
54.0,6.0,945.0,397.0
55.0,6.0,939.0,400.0
56.0,6.0,931.0,401.0
57.0,6.0,924.0,400.0
58.0,6.0,916.0,400.0
59.0,6.0,904.0,399.0
60.0,6.0,896.0,392.0
61.0,6.0,917.0,385.0
62.0,6.0,925.0,385.0
63.0,6.0,932.0,385.0
64.0,6.0,941.0,394.0
65.0,6.0,932.0,390.0
66.0,6.0,924.0,390.0
67.0,6.0,917.0,390.0
0.0,7.0,818.0,338.0
1.0,7.0,819.0,361.0
2.0,7.0,820.0,383.0
3.0,7.0,823.0,404.0
4.0,7.0,833.0,421.0
5.0,7.0,849.0,433.0
6.0,7.0,871.0,440.0
7.0,7.0,895.0,442.0
8.0,7.0,918.0,442.0
9.0,7.0,936.0,440.0
10.0,7.0,950.0,434.0
11.0,7.0,962.0,424.0
12.0,7.0,970.0,410.0
13.0,7.0,974.0,395.0
14.0,7.0,977.0,378.0
15.0,7.0,977.0,361.0
16.0,7.0,977.0,344.0
17.0,7.0,850.0,305.0
18.0,7.0,860.0,290.0
19.0,7.0,876.0,282.0
20.0,7.0,894.0,281.0
21.0,7.0,908.0,289.0
22.0,7.0,932.0,290.0
23.0,7.0,943.0,287.0
24.0,7.0,955.0,290.0
25.0,7.0,964.0,297.0
26.0,7.0,968.0,308.0
27.0,7.0,923.0,311.0
28.0,7.0,925.0,320.0
29.0,7.0,927.0,328.0
30.0,7.0,929.0,337.0
31.0,7.0,904.0,356.0
32.0,7.0,914.0,357.0
33.0,7.0,923.0,358.0
34.0,7.0,932.0,357.0
35.0,7.0,939.0,356.0
36.0,7.0,868.0,318.0
37.0,7.0,877.0,313.0
38.0,7.0,886.0,312.0
39.0,7.0,894.0,317.0
40.0,7.0,886.0,319.0
41.0,7.0,877.0,319.0
42.0,7.0,936.0,321.0
43.0,7.0,944.0,318.0
44.0,7.0,952.0,320.0
45.0,7.0,956.0,326.0
46.0,7.0,951.0,325.0
47.0,7.0,944.0,323.0
48.0,7.0,888.0,391.0
49.0,7.0,903.0,379.0
50.0,7.0,916.0,374.0
51.0,7.0,923.0,376.0
52.0,7.0,930.0,374.0
53.0,7.0,937.0,380.0
54.0,7.0,943.0,394.0
55.0,7.0,937.0,397.0
56.0,7.0,929.0,397.0
57.0,7.0,922.0,397.0
58.0,7.0,914.0,397.0
59.0,7.0,902.0,396.0
60.0,7.0,894.0,390.0
61.0,7.0,915.0,383.0
62.0,7.0,922.0,383.0
63.0,7.0,929.0,383.0
64.0,7.0,938.0,391.0
65.0,7.0,929.0,387.0
66.0,7.0,922.0,387.0
67.0,7.0,915.0,387.0
0.0,8.0,802.0,347.0
1.0,8.0,807.0,369.0
2.0,8.0,813.0,391.0
3.0,8.0,818.0,410.0
4.0,8.0,828.0,426.0
5.0,8.0,844.0,437.0
6.0,8.0,867.0,443.0
7.0,8.0,893.0,443.0
8.0,8.0,914.0,442.0
9.0,8.0,931.0,438.0
10.0,8.0,942.0,430.0
11.0,8.0,949.0,418.0
12.0,8.0,951.0,402.0
13.0,8.0,952.0,386.0
14.0,8.0,952.0,371.0
15.0,8.0,952.0,356.0
16.0,8.0,951.0,341.0
17.0,8.0,833.0,315.0
18.0,8.0,844.0,298.0
19.0,8.0,861.0,289.0
20.0,8.0,879.0,288.0
21.0,8.0,895.0,295.0
22.0,8.0,921.0,296.0
23.0,8.0,932.0,292.0
24.0,8.0,943.0,293.0
25.0,8.0,952.0,299.0
26.0,8.0,954.0,311.0
27.0,8.0,911.0,313.0
28.0,8.0,915.0,321.0
29.0,8.0,919.0,329.0
30.0,8.0,924.0,338.0
31.0,8.0,900.0,357.0
32.0,8.0,910.0,358.0
33.0,8.0,919.0,359.0
34.0,8.0,927.0,357.0
35.0,8.0,933.0,354.0
36.0,8.0,854.0,325.0
37.0,8.0,864.0,318.0
38.0,8.0,873.0,317.0
39.0,8.0,883.0,322.0
40.0,8.0,875.0,324.0
41.0,8.0,864.0,326.0
42.0,8.0,921.0,322.0
43.0,8.0,931.0,318.0
44.0,8.0,939.0,319.0
45.0,8.0,943.0,325.0
46.0,8.0,938.0,324.0
47.0,8.0,930.0,323.0
48.0,8.0,883.0,395.0
49.0,8.0,900.0,381.0
50.0,8.0,913.0,375.0
51.0,8.0,920.0,376.0
52.0,8.0,927.0,375.0
53.0,8.0,934.0,381.0
54.0,8.0,937.0,393.0
55.0,8.0,933.0,397.0
56.0,8.0,926.0,398.0
57.0,8.0,919.0,398.0
58.0,8.0,912.0,399.0
59.0,8.0,899.0,399.0
60.0,8.0,890.0,393.0
61.0,8.0,913.0,384.0
62.0,8.0,919.0,384.0
63.0,8.0,926.0,384.0
64.0,8.0,933.0,391.0
65.0,8.0,926.0,388.0
66.0,8.0,919.0,388.0
67.0,8.0,912.0,388.0
0.0,9.0,806.0,333.0
1.0,9.0,808.0,356.0
2.0,9.0,811.0,379.0
3.0,9.0,815.0,399.0
4.0,9.0,824.0,417.0
5.0,9.0,840.0,430.0
6.0,9.0,861.0,438.0
7.0,9.0,886.0,441.0
8.0,9.0,909.0,441.0
9.0,9.0,928.0,439.0
10.0,9.0,941.0,433.0
11.0,9.0,950.0,420.0
12.0,9.0,955.0,404.0
13.0,9.0,958.0,388.0
14.0,9.0,961.0,371.0
15.0,9.0,963.0,355.0
16.0,9.0,963.0,338.0
17.0,9.0,838.0,303.0
18.0,9.0,849.0,289.0
19.0,9.0,865.0,282.0
20.0,9.0,882.0,282.0
21.0,9.0,897.0,290.0
22.0,9.0,921.0,292.0
23.0,9.0,933.0,289.0
24.0,9.0,945.0,291.0
25.0,9.0,955.0,297.0
26.0,9.0,959.0,309.0
27.0,9.0,911.0,310.0
28.0,9.0,914.0,318.0
29.0,9.0,917.0,327.0
30.0,9.0,920.0,336.0
31.0,9.0,895.0,353.0
32.0,9.0,905.0,355.0
33.0,9.0,914.0,357.0
34.0,9.0,922.0,356.0
35.0,9.0,929.0,354.0
36.0,9.0,856.0,318.0
37.0,9.0,865.0,313.0
38.0,9.0,874.0,312.0
39.0,9.0,883.0,317.0
40.0,9.0,875.0,318.0
41.0,9.0,865.0,319.0
42.0,9.0,925.0,320.0
43.0,9.0,934.0,317.0
44.0,9.0,942.0,319.0
45.0,9.0,947.0,325.0
46.0,9.0,941.0,324.0
47.0,9.0,934.0,322.0
48.0,9.0,879.0,391.0
49.0,9.0,894.0,378.0
50.0,9.0,907.0,372.0
51.0,9.0,914.0,374.0
52.0,9.0,922.0,373.0
53.0,9.0,930.0,379.0
54.0,9.0,934.0,393.0
55.0,9.0,929.0,396.0
56.0,9.0,922.0,397.0
57.0,9.0,913.0,397.0
58.0,9.0,905.0,397.0
59.0,9.0,893.0,396.0
60.0,9.0,885.0,389.0
