No,frame,x,y
0.0,3.0,107.0,116.0
1.0,3.0,106.0,127.0
2.0,3.0,107.0,139.0
3.0,3.0,109.0,152.0
4.0,3.0,111.0,164.0
5.0,3.0,114.0,177.0
6.0,3.0,119.0,190.0
7.0,3.0,128.0,199.0
8.0,3.0,139.0,202.0
9.0,3.0,153.0,199.0
10.0,3.0,167.0,191.0
11.0,3.0,178.0,179.0
12.0,3.0,187.0,166.0
13.0,3.0,194.0,151.0
14.0,3.0,196.0,135.0
15.0,3.0,195.0,117.0
16.0,3.0,193.0,100.0
17.0,3.0,109.0,96.0
18.0,3.0,110.0,90.0
19.0,3.0,115.0,87.0
20.0,3.0,121.0,86.0
21.0,3.0,129.0,88.0
22.0,3.0,138.0,86.0
23.0,3.0,146.0,80.0
24.0,3.0,156.0,78.0
25.0,3.0,166.0,78.0
26.0,3.0,174.0,84.0
27.0,3.0,134.0,99.0
28.0,3.0,134.0,107.0
29.0,3.0,134.0,115.0
30.0,3.0,133.0,124.0
31.0,3.0,129.0,135.0
32.0,3.0,132.0,136.0
33.0,3.0,136.0,137.0
34.0,3.0,141.0,135.0
35.0,3.0,146.0,132.0
36.0,3.0,116.0,107.0
37.0,3.0,117.0,103.0
38.0,3.0,121.0,102.0
39.0,3.0,126.0,102.0
40.0,3.0,122.0,105.0
41.0,3.0,119.0,107.0
42.0,3.0,150.0,98.0
43.0,3.0,153.0,95.0
44.0,3.0,158.0,94.0
45.0,3.0,163.0,96.0
46.0,3.0,158.0,98.0
47.0,3.0,154.0,98.0
48.0,3.0,127.0,163.0
49.0,3.0,127.0,155.0
50.0,3.0,132.0,151.0
51.0,3.0,136.0,152.0
52.0,3.0,140.0,151.0
53.0,3.0,147.0,152.0
54.0,3.0,153.0,158.0
55.0,3.0,147.0,163.0
56.0,3.0,141.0,165.0
57.0,3.0,137.0,166.0
58.0,3.0,133.0,166.0
59.0,3.0,128.0,167.0
60.0,3.0,129.0,162.0
61.0,3.0,133.0,158.0
62.0,3.0,137.0,157.0
63.0,3.0,141.0,157.0
64.0,3.0,150.0,158.0
65.0,3.0,140.0,158.0
66.0,3.0,136.0,158.0
67.0,3.0,132.0,159.0
0.0,4.0,106.0,114.0
1.0,4.0,106.0,125.0
2.0,4.0,107.0,137.0
