No,frame,x,y
0,12,166,101
1,12,165,114
2,12,165,126
3,12,166,139
4,12,170,151
5,12,174,161
6,12,181,169
7,12,190,174
8,12,201,176
9,12,214,173
10,12,228,169
11,12,240,162
12,12,250,152
13,12,257,141
14,12,260,126
15,12,261,112
16,12,261,97
17,12,171,80
18,12,174,73
19,12,181,69
20,12,188,69
21,12,195,72
22,12,206,71
23,12,214,67
24,12,223,65
25,12,232,68
26,12,239,74
27,12,198,83
28,12,197,90
29,12,195,97
30,12,193,104
31,12,189,116
32,12,193,117
33,12,196,118
34,12,201,117
35,12,206,115
36,12,177,91
37,12,181,86
38,12,186,85
39,12,192,89
40,12,186,90
41,12,181,91
42,12,214,86
43,12,219,82
44,12,224,81
45,12,230,84
46,12,224,86
47,12,219,87
48,12,186,142
49,12,188,134
50,12,193,130
51,12,197,131
52,12,200,129
53,12,208,132
54,12,216,140
55,12,208,143
56,12,202,144
57,12,198,144
58,12,194,144
59,12,189,144
60,12,189,141
61,12,193,136
62,12,197,136
63,12,201,135
64,12,213,139
65,12,201,137
66,12,198,137
67,12,194,137
0,13,165,104
1,13,164,116
2,13,165,128
3,13,167,140
4,13,171,152
5,13,175,162
6,13,182,170
7,13,191,174
8,13,202,175
9,13,215,173
10,13,228,168
11,13,240,161
12,13,250,151
13,13,257,139
14,13,260,124
15,13,260,108
16,13,259,93
17,13,167,82
18,13,170,74
19,13,177,69
20,13,186,68
21,13,193,71
22,13,200,68
23,13,209,61
24,13,219,59
25,13,230,61
26,13,237,69
27,13,196,81
28,13,195,88
29,13,194,95
30,13,193,102
31,13,190,116
32,13,193,117
33,13,196,117
34,13,201,116
35,13,205,114
36,13,175,92
37,13,178,87
38,13,183,86
39,13,189,89
40,13,184,91
41,13,179,92
42,13,212,84
43,13,216,79
44,13,222,78
45,13,228,81
46,13,223,84
47,13,217,84
48,13,187,145
49,13,188,136
50,13,193,130
51,13,196,131
52,13,200,129
53,13,206,132
54,13,213,140
55,13,207,141
56,13,202,142
57,13,198,143
58,13,194,144
59,13,190,145
60,13,189,143
61,13,193,137
62,13,197,136
63,13,200,135
64,13,210,139
65,13,201,136
66,13,197,136
67,13,194,137
0,14,164,102
1,14,163,115
2,14,164,128
3,14,166,140
4,14,169,152
5,14,173,163
6,14,181,171
7,14,190,176
8,14,202,176
9,14,216,174
10,14,230,170
11,14,244,163
12,14,254,153
13,14,261,140
14,14,263,125
15,14,264,109
16,14,263,93
17,14,163,79
18,14,165,70
19,14,174,65
20,14,182,66
21,14,190,69
22,14,202,65
23,14,211,58
24,14,222,55
25,14,234,58
26,14,242,67
27,14,195,76
28,14,195,84
29,14,194,92
30,14,193,100
31,14,189,115
32,14,192,115
33,14,196,115
34,14,200,114
35,14,205,112
36,14,172,88
37,14,176,83
38,14,181,81
39,14,187,84
40,14,182,87
41,14,177,88
42,14,212,79
43,14,217,75
44,14,223,74
45,14,228,77
46,14,223,79
47,14,217,80
48,14,186,143
49,14,188,135
50,14,192,130
51,14,196,130
52,14,200,129
53,14,206,132
54,14,214,139
55,14,207,141
56,14,201,141
57,14,197,142
58,14,194,143
59,14,189,144
60,14,189,142
61,14,193,135
62,14,196,135
63,14,200,134
64,14,211,138
65,14,200,135
66,14,197,135
67,14,193,136
0,15,165,101
1,15,164,114
2,15,165,126
3,15,166,139
4,15,170,151
5,15,174,163
6,15,181,171
7,15,190,176
8,15,202,177
9,15,216,175
10,15,230,170
11,15,244,163
12,15,255,153
13,15,262,141
14,15,265,125
15,15,266,109
16,15,265,93
17,15,164,80
18,15,167,71
19,15,174,66
20,15,182,66
21,15,190,69
22,15,203,65
23,15,212,58
24,15,224,55
25,15,235,59
26,15,243,68
27,15,196,76
28,15,195,85
29,15,194,93
30,15,193,102
31,15,189,115
32,15,192,116
33,15,196,116
34,15,201,115
35,15,206,112
36,15,173,88
37,15,176,83
38,15,182,82
39,15,188,84
40,15,182,87
41,15,177,88
42,15,212,79
43,15,218,75
44,15,224,74
45,15,229,77
46,15,224,79
47,15,218,80
48,15,186,144
49,15,187,135
50,15,192,130
51,15,196,131
52,15,200,129
53,15,206,132
54,15,215,139
55,15,207,141
56,15,202,141
57,15,197,142
58,15,193,143
59,15,189,144
60,15,189,142
61,15,192,136
62,15,196,135
63,15,200,135
64,15,211,139
65,15,201,135
66,15,197,136
67,15,193,136
0,16,166,97
1,16,166,109
2,16,167,120
3,16,169,132
4,16,174,142
5,16,180,151
6,16,186,159
7,16,195,165
8,16,206,166
9,16,219,164
10,16,231,160
11,16,243,151
12,16,252,141
13,16,258,128
14,16,259,113
15,16,259,98
16,16,257,83
17,16,168,75
18,16,171,69
19,16,177,66
20,16,184,66
21,16,191,69
22,16,204,66
23,16,211,59
24,16,221,56
25,16,231,57
26,16,239,64
27,16,197,77
28,16,197,86
29,16,196,95
30,16,195,104
31,16,191,113
32,16,195,114
33,16,199,114
34,16,204,112
35,16,209,110
36,16,177,85
37,16,180,82
38,16,184,81
39,16,190,82
40,16,185,84
41,16,180,86
42,16,213,78
43,16,218,75
44,16,223,74
45,16,228,75
46,16,223,77
47,16,218,78
48,16,188,134
49,16,191,128
50,16,196,125
51,16,200,126
52,16,205,124
53,16,212,125
54,16,221,129
55,16,214,133
56,16,208,136
57,16,203,137
58,16,198,137
59,16,193,137
60,16,191,133
61,16,196,131
62,16,201,130
63,16,205,129
64,16,218,129
65,16,206,129
66,16,202,130
67,16,197,131
0,17,167,102
1,17,166,114
2,17,167,126
3,17,168,139
4,17,171,150
5,17,175,161
6,17,182,169
7,17,191,173
8,17,202,174
9,17,215,172
10,17,229,168
11,17,241,161
12,17,252,152
13,17,258,140
14,17,261,125
15,17,262,110
16,17,262,95
17,17,169,80
18,17,171,73
19,17,178,68
20,17,185,67
21,17,193,70
22,17,206,68
23,17,214,64
24,17,224,63
25,17,233,66
26,17,241,73
27,17,198,81
28,17,197,88
29,17,195,95
30,17,194,102
31,17,191,116
32,17,194,117
33,17,198,117
34,17,202,115
35,17,207,113
36,17,176,90
37,17,179,85
38,17,185,84
39,17,191,87
40,17,185,89
41,17,180,90
42,17,214,84
43,17,219,79
44,17,225,79
45,17,231,82
46,17,225,84
47,17,219,84
48,17,187,143
49,17,189,134
50,17,194,129
51,17,198,130
52,17,201,128
53,17,207,131
54,17,216,139
55,17,208,140
56,17,203,141
57,17,199,142
58,17,195,142
59,17,191,143
60,17,190,141
61,17,194,135
62,17,198,134
63,17,202,134
64,17,212,138
65,17,202,135
66,17,198,135
67,17,195,136
0,18,165,103
1,18,165,116
2,18,166,128
3,18,167,141
4,18,170,153
5,18,174,163
6,18,181,172
7,18,190,177
8,18,201,177
9,18,214,176
10,18,229,172
11,18,242,166
12,18,253,157
13,18,261,146
14,18,264,131
15,18,265,115
16,18,266,98
17,18,166,78
18,18,169,70
19,18,177,65
20,18,185,65
21,18,192,69
22,18,205,64
23,18,214,58
24,18,225,55
25,18,237,58
26,18,245,68
27,18,198,76
28,18,197,84
29,18,196,93
30,18,194,101
31,18,190,115
32,18,194,115
33,18,197,116
34,18,202,115
35,18,207,113
36,18,175,88
37,18,178,83
38,18,184,82
39,18,190,84
40,18,184,87
41,18,179,88
42,18,214,80
43,18,219,75
44,18,225,75
45,18,231,78
46,18,225,80
47,18,220,80
48,18,187,143
49,18,189,135
50,18,193,130
51,18,197,130
52,18,201,128
53,18,207,132
54,18,215,139
55,18,208,141
56,18,202,141
57,18,198,142
58,18,194,143
59,18,190,144
60,18,190,142
61,18,194,135
62,18,197,135
63,18,201,134
64,18,212,138
65,18,201,135
66,18,198,135
67,18,194,136
0,19,165,103
1,19,165,115
2,19,165,128
3,19,167,140
4,19,170,151
5,19,175,161
6,19,182,169
7,19,192,173
8,19,203,174
9,19,215,171
10,19,228,166
11,19,240,159
12,19,250,150
