No,frame,x,y
0.0,1.0,89.0,194.0
1.0,1.0,88.0,202.0
2.0,1.0,88.0,211.0
3.0,1.0,90.0,219.0
4.0,1.0,94.0,228.0
5.0,1.0,98.0,236.0
6.0,1.0,102.0,243.0
7.0,1.0,108.0,249.0
8.0,1.0,115.0,250.0
9.0,1.0,123.0,249.0
10.0,1.0,133.0,245.0
11.0,1.0,143.0,241.0
12.0,1.0,152.0,235.0
13.0,1.0,159.0,227.0
14.0,1.0,162.0,216.0
15.0,1.0,162.0,203.0
16.0,1.0,161.0,190.0
17.0,1.0,89.0,175.0
18.0,1.0,91.0,173.0
19.0,1.0,93.0,173.0
20.0,1.0,95.0,172.0
21.0,1.0,98.0,174.0
22.0,1.0,112.0,170.0
23.0,1.0,119.0,167.0
24.0,1.0,125.0,166.0
25.0,1.0,132.0,167.0
26.0,1.0,138.0,171.0
27.0,1.0,105.0,183.0
28.0,1.0,103.0,189.0
29.0,1.0,101.0,195.0
30.0,1.0,99.0,201.0
31.0,1.0,99.0,209.0
32.0,1.0,100.0,210.0
33.0,1.0,103.0,211.0
34.0,1.0,106.0,210.0
35.0,1.0,109.0,209.0
36.0,1.0,93.0,185.0
37.0,1.0,94.0,181.0
38.0,1.0,98.0,181.0
39.0,1.0,102.0,185.0
40.0,1.0,98.0,186.0
41.0,1.0,94.0,187.0
42.0,1.0,118.0,182.0
43.0,1.0,120.0,177.0
44.0,1.0,125.0,177.0
45.0,1.0,130.0,180.0
46.0,1.0,126.0,182.0
47.0,1.0,122.0,183.0
48.0,1.0,102.0,226.0
49.0,1.0,99.0,222.0
50.0,1.0,101.0,220.0
51.0,1.0,103.0,220.0
52.0,1.0,105.0,220.0
53.0,1.0,112.0,222.0
54.0,1.0,119.0,225.0
55.0,1.0,114.0,227.0
56.0,1.0,109.0,228.0
57.0,1.0,107.0,229.0
58.0,1.0,104.0,229.0
59.0,1.0,101.0,227.0
60.0,1.0,102.0,225.0
61.0,1.0,102.0,224.0
62.0,1.0,104.0,224.0
63.0,1.0,106.0,224.0
64.0,1.0,117.0,225.0
65.0,1.0,108.0,223.0
66.0,1.0,105.0,223.0
67.0,1.0,103.0,223.0
0.0,2.0,92.0,190.0
1.0,2.0,90.0,199.0
2.0,2.0,90.0,208.0
3.0,2.0,92.0,217.0
4.0,2.0,96.0,226.0
5.0,2.0,101.0,234.0
6.0,2.0,105.0,241.0
7.0,2.0,110.0,247.0
8.0,2.0,117.0,249.0
9.0,2.0,126.0,248.0
10.0,2.0,137.0,245.0
11.0,2.0,146.0,240.0
12.0,2.0,154.0,233.0
13.0,2.0,160.0,224.0
14.0,2.0,163.0,213.0
15.0,2.0,164.0,202.0
16.0,2.0,164.0,190.0
17.0,2.0,95.0,165.0
18.0,2.0,96.0,159.0
19.0,2.0,100.0,156.0
20.0,2.0,104.0,155.0
21.0,2.0,109.0,157.0
22.0,2.0,120.0,155.0
23.0,2.0,126.0,151.0
24.0,2.0,134.0,151.0
25.0,2.0,141.0,156.0
26.0,2.0,145.0,163.0
27.0,2.0,113.0,170.0
28.0,2.0,111.0,177.0
29.0,2.0,109.0,185.0
30.0,2.0,106.0,192.0
31.0,2.0,104.0,200.0
32.0,2.0,107.0,202.0
33.0,2.0,111.0,203.0
34.0,2.0,115.0,201.0
35.0,2.0,119.0,199.0
36.0,2.0,98.0,178.0
37.0,2.0,100.0,175.0
38.0,2.0,104.0,174.0
39.0,2.0,108.0,175.0
40.0,2.0,104.0,177.0
41.0,2.0,101.0,178.0
42.0,2.0,124.0,173.0
43.0,2.0,128.0,171.0
44.0,2.0,132.0,171.0
45.0,2.0,136.0,173.0
46.0,2.0,132.0,174.0
47.0,2.0,128.0,174.0
48.0,2.0,105.0,219.0
49.0,2.0,105.0,214.0
50.0,2.0,108.0,211.0
51.0,2.0,111.0,211.0
52.0,2.0,115.0,210.0
53.0,2.0,121.0,212.0
54.0,2.0,129.0,218.0
55.0,2.0,123.0,220.0
56.0,2.0,118.0,221.0
57.0,2.0,114.0,222.0
58.0,2.0,111.0,222.0
59.0,2.0,108.0,220.0
60.0,2.0,107.0,219.0
61.0,2.0,109.0,216.0
62.0,2.0,112.0,216.0
63.0,2.0,115.0,215.0
64.0,2.0,126.0,217.0
65.0,2.0,117.0,217.0
66.0,2.0,113.0,217.0
67.0,2.0,110.0,216.0
0.0,3.0,90.0,194.0
1.0,3.0,89.0,202.0
2.0,3.0,89.0,210.0
3.0,3.0,91.0,218.0
4.0,3.0,94.0,227.0
5.0,3.0,97.0,235.0
6.0,3.0,101.0,242.0
7.0,3.0,106.0,247.0
8.0,3.0,112.0,250.0
9.0,3.0,120.0,250.0
10.0,3.0,131.0,247.0
11.0,3.0,142.0,244.0
12.0,3.0,152.0,239.0
13.0,3.0,160.0,230.0
14.0,3.0,163.0,219.0
15.0,3.0,164.0,206.0
16.0,3.0,164.0,193.0
17.0,3.0,93.0,177.0
18.0,3.0,94.0,175.0
19.0,3.0,96.0,174.0
20.0,3.0,98.0,174.0
21.0,3.0,102.0,175.0
22.0,3.0,116.0,172.0
23.0,3.0,123.0,169.0
24.0,3.0,129.0,168.0
25.0,3.0,136.0,170.0
26.0,3.0,142.0,174.0
27.0,3.0,108.0,184.0
28.0,3.0,106.0,190.0
29.0,3.0,104.0,196.0
30.0,3.0,102.0,203.0
31.0,3.0,100.0,210.0
32.0,3.0,102.0,211.0
33.0,3.0,105.0,212.0
34.0,3.0,109.0,212.0
35.0,3.0,113.0,211.0
36.0,3.0,96.0,187.0
37.0,3.0,98.0,184.0
38.0,3.0,101.0,184.0
39.0,3.0,105.0,186.0
40.0,3.0,101.0,187.0
41.0,3.0,98.0,187.0
42.0,3.0,123.0,184.0
43.0,3.0,125.0,181.0
44.0,3.0,129.0,181.0
45.0,3.0,134.0,183.0
46.0,3.0,130.0,184.0
47.0,3.0,126.0,184.0
48.0,3.0,102.0,226.0
49.0,3.0,100.0,222.0
50.0,3.0,102.0,220.0
51.0,3.0,104.0,221.0
52.0,3.0,107.0,221.0
53.0,3.0,113.0,223.0
54.0,3.0,121.0,226.0
55.0,3.0,115.0,227.0
56.0,3.0,109.0,228.0
57.0,3.0,106.0,228.0
58.0,3.0,104.0,227.0
59.0,3.0,101.0,226.0
