No,frame,x,y
0,1,166,208
1,1,164,220
2,1,163,232
3,1,164,244
4,1,168,255
5,1,174,265
6,1,180,274
7,1,187,282
8,1,195,285
9,1,204,286
10,1,213,281
11,1,221,273
12,1,230,264
13,1,237,254
14,1,241,243
15,1,244,232
16,1,246,220
17,1,176,202
18,1,181,199
19,1,188,198
20,1,196,201
21,1,202,205
22,1,212,207
23,1,219,205
24,1,227,204
25,1,233,207
26,1,237,213
27,1,206,217
28,1,204,224
29,1,203,231
30,1,202,238
31,1,193,243
32,1,197,245
33,1,200,247
34,1,205,246
35,1,209,246
36,1,182,213
37,1,187,213
38,1,192,214
39,1,196,217
40,1,191,217
41,1,186,216
42,1,214,220
43,1,220,219
44,1,225,220
45,1,228,222
46,1,224,223
47,1,219,222
48,1,187,258
49,1,191,255
50,1,196,254
51,1,199,256
52,1,202,256
53,1,207,258
54,1,212,264
55,1,206,266
56,1,201,267
57,1,198,267
58,1,195,266
59,1,191,262
60,1,190,258
61,1,196,258
62,1,198,259
63,1,202,259
64,1,209,263
65,1,202,262
66,1,199,261
67,1,196,260
0,2,166,207
1,2,164,219
2,2,163,232
3,2,164,243
4,2,168,254
5,2,174,264
6,2,180,272
7,2,187,280
8,2,195,283
9,2,204,283
10,2,213,279
11,2,221,272
12,2,229,264
13,2,235,254
14,2,240,244
15,2,243,233
16,2,245,221
17,2,177,203
18,2,182,199
19,2,189,198
20,2,196,201
21,2,203,205
22,2,212,207
23,2,220,205
24,2,227,204
25,2,233,207
26,2,236,213
27,2,206,217
28,2,205,224
29,2,204,230
30,2,203,237
31,2,194,242
32,2,197,244
33,2,201,246
34,2,205,246
35,2,209,245
36,2,184,214
37,2,188,213
38,2,193,214
39,2,196,217
40,2,192,217
41,2,187,216
42,2,215,220
43,2,220,219
44,2,225,220
45,2,228,222
46,2,224,223
47,2,219,222
48,2,188,258
49,2,192,254
50,2,197,254
51,2,199,255
52,2,203,255
53,2,207,258
54,2,212,263
55,2,206,265
56,2,202,265
57,2,198,264
58,2,195,263
59,2,192,261
60,2,191,258
61,2,196,257
62,2,199,258
63,2,202,258
64,2,209,262
65,2,203,260
66,2,199,259
67,2,196,258
0,3,172,217
1,3,170,227
2,3,168,237
3,3,168,248
4,3,171,259
5,3,176,268
6,3,181,276
7,3,188,283
8,3,196,287
9,3,205,288
10,3,216,285
11,3,225,280
12,3,234,272
13,3,241,263
14,3,244,252
15,3,246,240
16,3,248,229
17,3,182,206
18,3,185,201
19,3,191,199
20,3,197,200
21,3,203,204
22,3,213,206
23,3,220,204
24,3,228,204
25,3,234,209
26,3,237,215
27,3,207,217
28,3,205,223
29,3,203,230
30,3,202,236
31,3,195,242
32,3,197,243
33,3,201,245
34,3,205,245
35,3,209,245
36,3,188,215
37,3,192,214
38,3,196,215
39,3,199,218
40,3,195,218
41,3,191,217
42,3,216,221
43,3,220,220
44,3,224,220
45,3,228,223
46,3,224,224
47,3,219,223
48,3,188,256
49,3,191,253
50,3,196,253
51,3,199,254
52,3,202,254
53,3,207,257
54,3,212,264
55,3,206,266
56,3,201,266
57,3,197,265
58,3,194,264
59,3,191,261
60,3,190,257
61,3,195,257
62,3,198,258
63,3,201,258
64,3,210,263
65,3,201,261
66,3,198,260
67,3,195,259
0,4,163,207
1,4,162,219
2,4,161,231
3,4,162,243
4,4,166,254
5,4,172,264
6,4,179,272
7,4,186,280
8,4,195,283
9,4,203,283
10,4,212,278
11,4,220,271
12,4,228,263
13,4,235,253
14,4,239,243
15,4,242,232
16,4,244,221
17,4,175,202
18,4,180,198
19,4,188,197
20,4,196,200
21,4,203,204
22,4,213,206
23,4,220,204
24,4,228,203
25,4,234,206
26,4,237,213
27,4,207,216
28,4,206,223
29,4,204,230
30,4,203,236
31,4,193,242
32,4,197,243
33,4,201,245
34,4,205,245
35,4,209,245
36,4,182,213
37,4,187,212
38,4,192,213
39,4,196,216
40,4,191,217
41,4,186,216
42,4,215,220
43,4,220,219
44,4,225,220
45,4,229,222
46,4,224,223
47,4,220,222
48,4,186,256
49,4,191,253
50,4,196,252
51,4,199,254
52,4,203,254
53,4,207,257
54,4,213,262
55,4,206,265
56,4,201,265
57,4,197,265
58,4,194,263
59,4,190,261
60,4,188,256
61,4,196,257
62,4,198,258
63,4,202,258
64,4,210,262
65,4,202,260
66,4,199,259
67,4,196,258
0,5,162,207
1,5,160,218
2,5,159,231
3,5,161,243
4,5,165,253
5,5,171,263
6,5,178,272
7,5,186,280
8,5,195,283
9,5,204,283
10,5,213,278
11,5,221,270
12,5,229,262
13,5,234,252
14,5,238,241
15,5,241,230
16,5,243,219
17,5,172,202
18,5,178,197
19,5,186,197
20,5,194,200
21,5,202,204
