No,frame,x,y
0,11,211,222
1,11,209,233
2,11,209,243
3,11,210,254
4,11,214,263
5,11,218,273
6,11,224,281
7,11,233,287
8,11,242,289
9,11,251,289
10,11,259,284
11,11,265,276
12,11,271,268
13,11,275,260
14,11,278,251
15,11,280,242
16,11,282,232
17,11,219,208
18,11,223,202
19,11,230,199
20,11,237,199
21,11,243,203
22,11,257,206
23,11,263,204
24,11,270,205
25,11,275,209
26,11,277,216
27,11,248,216
28,11,248,224
29,11,247,232
30,11,246,240
31,11,238,246
32,11,242,247
33,11,245,248
34,11,249,248
35,11,252,247
36,11,225,216
37,11,229,214
38,11,233,215
39,11,237,218
40,11,233,219
41,11,228,218
42,11,257,220
43,11,262,218
44,11,266,219
45,11,269,222
46,11,266,223
47,11,261,222
48,11,231,261
49,11,235,257
50,11,240,256
51,11,244,257
52,11,248,257
53,11,252,259
54,11,255,264
55,11,252,268
56,11,247,270
57,11,242,270
58,11,238,269
59,11,234,266
60,11,233,261
61,11,240,261
62,11,243,262
63,11,247,261
64,11,253,264
65,11,247,263
66,11,243,264
67,11,239,263
0,12,210,223
1,12,208,234
2,12,208,245
3,12,210,255
4,12,213,265
5,12,218,275
6,12,224,282
7,12,232,288
8,12,241,289
9,12,251,288
10,12,259,283
11,12,265,276
12,12,270,269
13,12,275,260
14,12,277,251
15,12,279,242
16,12,280,232
17,12,218,208
18,12,222,202
19,12,229,199
20,12,235,199
21,12,241,203
22,12,255,205
23,12,262,203
24,12,268,204
25,12,273,208
26,12,275,215
27,12,247,217
28,12,246,225
29,12,246,233
30,12,245,241
31,12,237,247
32,12,240,248
33,12,244,250
34,12,247,249
35,12,251,248
36,12,224,218
37,12,228,216
38,12,232,216
39,12,236,220
40,12,232,220
41,12,227,220
42,12,256,221
43,12,261,219
44,12,265,220
45,12,268,223
46,12,264,224
47,12,260,223
48,12,230,263
49,12,234,260
50,12,239,258
51,12,242,259
52,12,246,259
53,12,250,261
54,12,254,266
55,12,250,270
56,12,245,272
57,12,241,272
58,12,237,271
59,12,233,269
60,12,232,263
61,12,239,263
62,12,242,264
63,12,245,263
64,12,251,265
65,12,245,265
66,12,242,266
67,12,238,265
0,13,209,225
1,13,207,236
2,13,207,247
3,13,209,257
4,13,212,266
5,13,217,276
6,13,222,284
7,13,230,288
8,13,239,289
9,13,249,289
10,13,258,285
11,13,264,278
12,13,270,270
13,13,274,261
14,13,276,252
15,13,278,243
16,13,279,233
17,13,217,207
18,13,221,202
19,13,226,199
20,13,233,199
21,13,238,202
22,13,254,204
23,13,259,202
24,13,265,204
25,13,271,208
26,13,272,214
27,13,245,217
28,13,244,225
29,13,244,232
30,13,243,240
31,13,235,246
32,13,238,248
33,13,242,249
34,13,245,248
35,13,248,248
36,13,223,218
37,13,227,216
38,13,231,217
39,13,235,220
40,13,231,220
41,13,226,220
42,13,254,222
43,13,259,220
44,13,263,221
45,13,266,224
46,13,262,225
47,13,258,224
48,13,228,262
49,13,232,258
50,13,237,257
51,13,241,258
52,13,244,258
53,13,249,260
54,13,252,266
55,13,248,270
56,13,243,272
57,13,239,272
58,13,235,271
59,13,231,268
60,13,230,262
61,13,237,262
62,13,240,262
63,13,244,262
64,13,250,265
65,13,244,265
66,13,240,266
67,13,236,265
0,14,208,223
1,14,207,234
2,14,207,244
3,14,209,254
4,14,212,263
5,14,216,272
6,14,222,280
7,14,230,286
8,14,239,289
9,14,249,288
10,14,257,283
11,14,263,276
12,14,269,268
13,14,273,259
14,14,276,249
15,14,278,240
16,14,278,230
17,14,217,208
18,14,221,202
19,14,227,199
20,14,233,199
21,14,238,204
22,14,252,205
23,14,258,203
24,14,265,204
25,14,270,208
26,14,272,214
27,14,244,217
28,14,244,224
29,14,243,231
30,14,242,238
31,14,235,245
32,14,238,246
33,14,242,247
34,14,245,246
35,14,248,246
36,14,223,219
37,14,226,216
38,14,231,217
39,14,234,220
40,14,230,221
41,14,226,221
42,14,253,221
43,14,258,218
44,14,262,219
45,14,265,222
46,14,262,223
47,14,257,223
48,14,228,262
49,14,232,257
50,14,237,255
51,14,241,256
52,14,244,256
53,14,249,258
54,14,253,263
55,14,249,268
56,14,244,270
57,14,240,270
58,14,236,269
59,14,232,267
60,14,231,261
61,14,237,260
62,14,240,260
63,14,244,260
64,14,250,263
65,14,244,264
66,14,241,264
67,14,237,263
0,15,205,230
1,15,205,239
2,15,206,249
3,15,208,258
4,15,210,267
5,15,214,276
6,15,219,284
7,15,226,289
8,15,236,291
9,15,246,290
10,15,255,286
11,15,262,280
12,15,268,272
13,15,272,263
14,15,276,253
15,15,277,243
16,15,278,232
17,15,210,218
18,15,213,213
19,15,218,211
20,15,225,211
21,15,230,215
22,15,244,215
23,15,251,213
24,15,258,212
25,15,264,215
26,15,268,219
27,15,238,222
28,15,238,228
29,15,237,234
30,15,237,240
31,15,231,247
32,15,234,248
33,15,237,249
34,15,241,249
35,15,244,248
36,15,217,224
37,15,220,221
38,15,225,221
39,15,229,224
40,15,225,225
41,15,220,225
42,15,248,225
43,15,252,222
44,15,257,223
45,15,260,226
46,15,257,227
