No,frame,x,y
0,1,167,114
1,1,165,126
2,1,165,139
3,1,168,151
4,1,172,163
5,1,177,174
6,1,182,186
7,1,190,194
8,1,200,197
9,1,213,195
10,1,226,188
11,1,238,180
12,1,249,169
13,1,257,157
14,1,261,142
15,1,261,125
16,1,259,109
17,1,172,92
18,1,174,86
19,1,178,83
20,1,184,83
21,1,188,86
22,1,198,82
23,1,207,76
24,1,216,75
25,1,225,78
26,1,232,85
27,1,193,98
28,1,192,107
29,1,191,115
30,1,189,124
31,1,186,136
32,1,190,137
33,1,194,137
34,1,199,136
35,1,204,135
36,1,177,106
37,1,179,103
38,1,183,102
39,1,188,103
40,1,184,106
41,1,180,107
42,1,208,100
43,1,212,97
44,1,217,97
45,1,222,98
46,1,217,100
47,1,213,100
48,1,186,162
49,1,187,155
50,1,191,151
51,1,194,151
52,1,198,150
53,1,206,152
54,1,214,157
55,1,207,162
56,1,201,166
57,1,196,167
58,1,193,168
59,1,188,166
60,1,188,160
61,1,192,157
62,1,195,157
63,1,199,156
64,1,211,157
65,1,199,157
66,1,195,158
67,1,192,158
0,2,168,116
1,2,166,127
2,2,165,140
3,2,167,152
4,2,171,164
5,2,177,175
6,2,182,186
7,2,190,194
8,2,201,196
9,2,214,194
10,2,227,187
11,2,239,179
12,2,250,168
13,2,258,157
14,2,262,142
15,2,262,125
16,2,260,110
17,2,172,92
18,2,174,86
19,2,179,83
20,2,184,83
21,2,189,86
22,2,199,82
23,2,207,76
24,2,217,74
25,2,226,78
26,2,233,85
27,2,193,98
28,2,192,106
29,2,191,114
30,2,189,122
31,2,186,135
32,2,190,136
33,2,194,136
34,2,199,135
35,2,204,134
36,2,176,106
37,2,179,102
38,2,183,101
39,2,188,103
40,2,184,105
41,2,180,106
42,2,209,99
43,2,213,96
44,2,218,95
45,2,224,97
46,2,219,99
47,2,214,100
48,2,185,162
49,2,187,155
50,2,191,150
51,2,195,151
52,2,199,149
53,2,206,151
54,2,215,157
55,2,208,162
56,2,202,165
57,2,197,167
58,2,193,167
59,2,188,166
60,2,188,161
61,2,192,157
62,2,195,156
63,2,199,155
64,2,211,157
65,2,200,157
66,2,196,158
67,2,192,158
0,3,168,115
1,3,166,127
2,3,166,140
3,3,168,153
4,3,171,165
5,3,176,176
6,3,182,187
7,3,190,194
8,3,202,196
9,3,215,193
10,3,228,186
11,3,240,178
12,3,250,168
13,3,258,156
14,3,262,141
15,3,261,124
16,3,260,109
17,3,172,92
18,3,174,86
19,3,179,83
20,3,184,83
21,3,189,86
22,3,200,82
23,3,208,76
24,3,217,75
25,3,226,77
26,3,233,84
27,3,194,98
28,3,193,106
29,3,192,114
30,3,191,122
31,3,187,136
32,3,191,136
33,3,194,136
34,3,199,135
35,3,205,134
36,3,176,106
37,3,178,103
38,3,183,102
39,3,188,104
40,3,184,106
41,3,179,107
42,3,209,99
43,3,213,97
44,3,218,97
45,3,224,97
46,3,219,99
47,3,214,100
48,3,185,162
49,3,187,155
50,3,191,150
51,3,195,150
52,3,199,149
53,3,207,151
54,3,215,157
55,3,208,161
56,3,202,164
57,3,197,166
58,3,193,167
59,3,189,166
60,3,187,161
61,3,192,157
62,3,196,156
63,3,200,155
64,3,212,156
65,3,201,156
66,3,196,157
67,3,193,158
0,4,169,115
1,4,166,127
2,4,166,140
3,4,168,152
4,4,171,164
5,4,176,176
6,4,182,186
7,4,190,193
8,4,202,195
9,4,215,192
10,4,228,186
11,4,240,177
12,4,251,168
13,4,259,156
14,4,262,141
15,4,262,125
16,4,261,110
17,4,172,93
18,4,174,87
19,4,179,83
20,4,185,82
21,4,190,85
22,4,200,81
23,4,208,76
24,4,217,74
25,4,227,78
26,4,234,85
27,4,195,98
28,4,193,106
29,4,192,113
30,4,191,121
31,4,187,135
32,4,191,136
33,4,195,136
34,4,199,135
35,4,205,134
36,4,177,106
37,4,179,103
38,4,184,102
39,4,189,103
40,4,185,106
41,4,180,107
42,4,209,99
43,4,214,97
44,4,219,97
45,4,224,98
46,4,219,99
47,4,214,100
48,4,186,162
49,4,187,154
50,4,191,150
51,4,195,150
52,4,199,148
53,4,206,151
54,4,215,156
55,4,208,161
56,4,201,164
57,4,197,166
58,4,193,166
59,4,189,165
60,4,188,160
61,4,192,156
62,4,196,156
63,4,199,155
64,4,211,156
65,4,200,156
66,4,196,157
67,4,193,157
0,5,169,115
1,5,167,127
2,5,166,140
3,5,168,153
4,5,172,165
5,5,176,176
6,5,182,186
7,5,190,193
8,5,201,195
9,5,214,192
10,5,227,186
11,5,239,178
12,5,250,168
13,5,258,157
14,5,262,142
15,5,262,125
16,5,261,110
17,5,172,93
18,5,174,86
19,5,179,83
20,5,185,82
21,5,190,85
22,5,200,81
23,5,208,75
24,5,218,74
25,5,227,77
26,5,234,84
27,5,195,98
28,5,194,106
29,5,192,113
30,5,191,121
31,5,187,135
32,5,191,136
33,5,195,136
34,5,200,135
35,5,205,134
36,5,177,106
37,5,179,103
38,5,183,103
39,5,188,103
40,5,184,105
41,5,180,107
42,5,210,99
43,5,214,97
44,5,219,97
45,5,224,98
46,5,219,99
47,5,215,100
48,5,186,162
49,5,188,154
50,5,192,150
51,5,195,150
52,5,199,148
53,5,207,151
54,5,215,157
55,5,208,161
56,5,201,164
57,5,197,166
58,5,193,166
59,5,189,165
60,5,188,160
61,5,193,156
62,5,196,156
63,5,200,155
64,5,212,156
65,5,200,156
66,5,196,157
67,5,193,157
0,6,168,117
1,6,167,129
2,6,167,141
3,6,169,154
4,6,171,166
5,6,176,177
6,6,181,187
7,6,190,194
8,6,202,195
9,6,215,193
10,6,229,187
11,6,241,179
12,6,251,169
13,6,259,157
14,6,262,142
15,6,262,126
16,6,261,111
17,6,172,93
18,6,174,87
19,6,179,83
20,6,184,83
21,6,190,85
22,6,200,82
23,6,208,76
24,6,217,74
25,6,226,77
26,6,234,84
27,6,194,98
28,6,193,105
29,6,192,113
30,6,191,121
31,6,188,135
32,6,191,136
33,6,195,136
34,6,200,135
35,6,205,134
36,6,177,107
37,6,179,104
38,6,183,103
39,6,188,104
40,6,184,106
41,6,180,108
42,6,210,100
43,6,214,96
44,6,219,96
45,6,225,97
46,6,219,99
47,6,215,100
48,6,186,162
49,6,188,154
50,6,192,149
51,6,195,150
52,6,199,148
53,6,206,151
54,6,215,157
55,6,208,161
56,6,202,163
57,6,197,165
58,6,193,165
59,6,189,165
60,6,188,161
61,6,193,156
62,6,196,155
63,6,200,154
64,6,212,156
65,6,200,156
66,6,196,157
67,6,193,157
0,7,168,116
1,7,166,128
2,7,167,142
3,7,168,154
4,7,171,167
5,7,176,178
6,7,182,187
7,7,190,193
8,7,202,195
9,7,215,192
10,7,229,185
11,7,241,177
12,7,251,168
13,7,258,156
14,7,262,141
15,7,262,125
16,7,261,110
17,7,170,93
18,7,172,86
19,7,177,82
20,7,183,81
21,7,188,84
22,7,200,80
23,7,208,75
24,7,217,73
25,7,226,76
26,7,234,83
27,7,193,96
28,7,192,104
29,7,191,112
30,7,190,120
31,7,187,134
32,7,190,135
33,7,194,135
34,7,199,134
35,7,205,132
36,7,175,106
37,7,177,102
38,7,181,101
39,7,187,102
40,7,182,104
41,7,178,106
42,7,210,97
43,7,214,94
44,7,219,94
45,7,224,95
46,7,219,97
47,7,214,98
48,7,185,161
49,7,187,153
50,7,191,148
51,7,195,149
52,7,199,147
53,7,206,150
54,7,215,155
55,7,208,160
56,7,202,163
57,7,197,164
58,7,193,165
59,7,188,165
60,7,187,160
61,7,192,155
62,7,196,154
63,7,200,153
64,7,211,155
65,7,200,155
66,7,196,156
67,7,192,157
0,8,168,114
1,8,166,126
2,8,166,139
3,8,168,152
4,8,171,165
5,8,175,176
6,8,181,186
7,8,190,193
8,8,202,195
9,8,215,192
10,8,229,185
11,8,241,177
12,8,251,167
13,8,258,155
14,8,262,140
15,8,262,123
16,8,261,107
17,8,172,92
18,8,173,85
19,8,178,82
20,8,184,81
21,8,189,84
22,8,200,80
23,8,208,74
24,8,217,72
25,8,226,75
26,8,233,82
27,8,194,96
28,8,193,104
29,8,191,111
30,8,190,120
31,8,187,134
32,8,190,134
33,8,194,134
34,8,199,133
35,8,204,132
36,8,176,105
37,8,179,101
38,8,183,100
39,8,188,101
40,8,184,103
41,8,180,105
42,8,210,96
43,8,214,94
44,8,218,94
45,8,224,95
46,8,219,96
47,8,214,97
48,8,185,161
49,8,187,153
50,8,191,149
51,8,195,149
52,8,199,147
53,8,206,150
54,8,214,155
55,8,208,159
56,8,201,162
57,8,197,164
58,8,193,164
59,8,188,164
60,8,187,159
61,8,192,155
62,8,195,155
63,8,199,154
64,8,211,155
65,8,200,154
66,8,196,155
67,8,192,156
0,9,170,111
1,9,167,123
2,9,166,137
3,9,168,150
4,9,170,163
5,9,173,176
6,9,179,186
7,9,188,192
8,9,201,194
9,9,216,192
10,9,230,186
11,9,243,179
12,9,253,168
13,9,259,155
14,9,262,140
15,9,263,123
16,9,263,107
17,9,172,90
18,9,174,84
19,9,178,81
20,9,184,80
21,9,189,82
22,9,202,78
23,9,210,73
24,9,220,73
25,9,230,76
26,9,237,83
27,9,195,92
28,9,194,101
29,9,192,109
30,9,191,118
31,9,187,132
32,9,190,133
33,9,194,133
34,9,199,132
35,9,204,130
36,9,176,102
37,9,179,99
38,9,183,98
